datetime,TSLA_Open,TSLA_High,TSLA_Low,TSLA_Close,TSLA_Volume,TSLA_sma50,TSLA_sma200,TSLA_sma300,TSLA_ema8,TSLA_ema20,TSLA_ema50,TSLA_rsi,TSLA_macd,TSLA_stoch,TSLA_stochrsi,TSLA_vwap,TSLA_bb_hband,TSLA_bb_mavg,TSLA_bb_lband,TSLA_atr,TSLA_roc,TSLA_obv,TSLA_adi
2015-05-06 00:00:00,15.61,15.63,15.21,15.36,79063500,13.683,15.146400000000002,14.918366666666667,15.194679639402207,14.661435494930146,14.126257609437562,65.97758816854886,-0.5292150871430223,74.58333333333329,0.5647132761289069,15.005713193719586,15.93602592500099,14.571499999999997,13.206974074999003,0.4977366992507131,12.280701754385962,927186000,-58699032.139066145
2015-05-07 00:00:00,14.73,15.83,14.68,15.79,141838500,13.7272,15.152149999999999,14.914866666666667,15.326973052868382,14.768917828746323,14.191502409067462,70.42582578198378,-0.5528807312586572,92.43697478991591,0.780609882231433,15.100139221685973,16.097211174871212,14.660499999999999,13.223788825128784,0.5443269350185194,13.108882521489958,1069024500,73272441.7739771
2015-05-08 00:00:00,15.73,15.89,15.58,15.77,70023000,13.766399999999999,15.156849999999999,14.913033333333336,15.425423485564298,14.86425898791334,14.253404275378543,69.96761408769055,-0.5635261136141114,91.48936170212761,0.6840815345284589,15.183750301445967,16.23226242635674,14.745999999999999,13.259737573643255,0.5275892968029109,7.792207792207783,999001500,89084086.93526706
2015-05-11 00:00:00,15.75,16.19,15.69,15.97,85084500,13.8146,15.1622,14.910599999999999,15.546440488772232,14.969567655731117,14.320721754775464,71.9341297823184,-0.5813989788371696,89.42307692307689,0.6995153282003631,15.292949541653016,16.37963350673698,14.844999999999999,13.310366493263018,0.5256186327455602,9.608785175017161,1084086000,99294226.9352671
2015-05-12 00:00:00,16.01,16.42,15.88,16.32,95451000,13.8778,15.1693,14.908366666666668,15.718342602378403,15.098180259947203,14.399124823215644,75.01712422220037,-0.6166965344525313,94.8453608247422,1.0,15.443734850421995,16.557636958829388,14.9695,13.38136304117061,0.5266458732637346,12.087912087912086,1179537000,159393004.71304443
2015-05-13 00:00:00,16.51,16.55,16.15,16.21,81603000,13.936,15.1754,14.906266666666667,15.82759980184987,15.204067854237945,14.470139536030718,72.32800510627253,-0.6285485049836268,83.16831683168319,0.7336080566031276,15.547802015057178,16.677133327743267,15.087,13.496866672256733,0.5175997394591823,4.987046632124361,1097934000,102270904.71304524
2015-05-14 00:00:00,16.32,16.33,16.08,16.27,43438500,13.9914,15.18175,14.9043,15.925910956994343,15.305585201453377,14.540722299323631,72.89867299225213,-0.6354576157417942,85.0267379679144,0.7901400734557312,15.600455196202063,16.762232407606124,15.211500000000001,13.660767592393878,0.49848547235495494,5.855562784645415,1141372500,124858924.71304569
2015-05-15 00:00:00,16.26,16.63,16.17,16.59,67914000,14.0556,15.188400000000001,14.904900000000001,16.07348629988449,15.42791042036258,14.621086130722706,75.76880108019242,-0.6591561200025602,97.94871794871798,1.0,15.687275757945603,16.868830221144986,15.351499999999998,13.83416977885501,0.4957365100438865,7.032258064516128,1209286500,180961794.27826327
2015-05-18 00:00:00,16.47,16.66,16.4,16.58,50298000,14.128599999999999,15.19685,14.9071,16.186044899910158,15.537633237470905,14.697906282459071,75.49971530417251,-0.669413852742446,95.95959595959587,0.9751909459541029,15.750477851571446,16.896946714445036,15.496499999999997,14.096053285554957,0.47889818789789473,10.019907100199058,1158988500,200307178.89364737
2015-05-19 00:00:00,16.56,16.73,16.41,16.48,55113000,14.203600000000002,15.201500000000001,14.909933333333331,16.251368255485676,15.627382452949867,14.767792310597931,72.71852892279311,-0.6618446820658068,87.80487804878048,0.7187723263305591,15.808384183617937,16.894913061863132,15.622499999999999,14.350086938136863,0.46754831733375946,9.356337093563372,1103875500,169306116.39364743
2015-05-20 00:00:00,16.48,16.52,16.09,16.29,56334000,14.275599999999999,15.20345,14.910566666666666,16.25995308759997,15.69048888600226,14.82748672979017,67.62160076909925,-0.633215335443758,78.5365853658536,0.248847947928294,15.868069336899435,16.923522577787427,15.7055,14.487477422212576,0.46486629466706236,5.985686402081978,1047541500,165375837.32387984
2015-05-21 00:00:00,16.2,16.44,16.16,16.37,29559000,14.3446,15.2058,14.912300000000002,16.2844079570222,15.755204230192522,14.887977446268987,68.61896048405166,-0.6099505728715666,82.43902439024393,0.26976967402697516,15.94405542550108,16.927586127465542,15.7955,14.663413872534457,0.45166155933370083,5.40888602704444,1077100500,180155337.32387984
2015-05-22 00:00:00,16.36,16.57,16.33,16.52,33346500,14.4202,15.2054,14.916033333333331,16.3367617443506,15.82804192255514,14.951978330729029,70.45653051832974,-0.5967380030743072,89.75609756097558,0.4574450979872568,16.00012651892379,16.914720348406718,15.8935,14.872279651593283,0.4365428765241509,7.552083333333334,1110447000,199607462.32387975
2015-05-26 00:00:00,16.51,16.8,16.43,16.5,52480500,14.4986,15.20375,14.919033333333333,16.37303691227269,15.892037929930842,15.012685062857303,69.86906158568358,-0.5779903999217613,85.84905660377356,0.39744549038526583,16.069830109383812,16.978047866073087,15.9465,14.914952133926914,0.43178981391528304,4.496516782773914,1057966500,166984448.81036627
2015-05-27 00:00:00,16.57,16.63,16.37,16.5,51123000,14.5676,15.20355,14.9207,16.401250931767645,15.949939079461238,15.071011138823684,69.86906158568358,-0.5567153216692358,85.84905660377356,0.27585682575205733,16.151868370025827,17.025802033631116,16.003,14.980197966368886,0.41951911292133415,4.629042485732406,1109089500,166984448.81036627
2015-05-28 00:00:00,16.47,16.79,16.34,16.76,54709500,14.6432,15.2009,14.924166666666666,16.480972946930393,16.02708773856017,15.137245996124717,73.2338810928806,-0.5544432196574895,96.7213114754099,0.6888599898715766,16.30683238805654,17.112066919465455,16.066,15.019933080534543,0.4216963191412388,4.94677520350658,1163799000,214399348.81036687
2015-05-29 00:00:00,16.73,16.86,16.63,16.72,56839500,14.71,15.197849999999999,14.927700000000002,16.53409006983475,16.09307938250682,15.199314780590415,71.9035168166913,-0.54315375831316,88.03418803418799,0.5255690156239096,16.3851018082022,17.12531676889781,16.148500000000002,15.171683231102195,0.4080037249168646,2.450980392156854,1106959500,202042935.76688844
2015-06-01 00:00:00,16.76,16.77,16.5,16.63,37576500,14.7818,15.19425,14.932266666666667,16.55540338764925,16.14421467941093,15.25542008331236,68.8719435800507,-0.5209394651423818,76.5306122448979,0.15346901551554998,16.44562536400509,17.088805630272677,16.2265,15.364194369727324,0.3981463159942314,2.59099321406538,1069383000,200651213.544666
2015-06-02 00:00:00,16.59,16.63,16.42,16.56,32022000,14.8488,15.1899,14.938533333333332,16.556424857060527,16.183813281371794,15.306580080045208,66.52270018197402,-0.4920144267306057,61.538461538461505,0.0,16.482250856758032,17.063776317458924,16.286,15.508223682541079,0.3847072934232147,1.782421634910874,1037361000,211325213.54466563
2015-06-03 00:00:00,16.55,16.71,16.47,16.6,26722500,14.914599999999998,15.18555,14.944866666666666,16.56610822215819,16.223450111717337,15.357302429847357,67.21097334425431,-0.4669362407757305,66.66666666666697,0.07443928742037818,16.50938482709411,17.045827827570147,16.339499999999997,15.633172172429848,0.37437105817869953,0.0602772754671583,1064083500,213552088.54466596
2015-06-04 00:00:00,16.5,16.62,16.38,16.39,36804000,14.973400000000002,15.18085,14.952166666666665,16.526973061678593,16.239312005839494,15.397800373774912,60.21195504208582,-0.4252147419133543,38.96103896103907,0.0,16.525903678285754,16.935899990823977,16.391,15.846100009176022,0.3647731254516497,-1.1459589867309876,1027279500,179815088.5446664
2015-06-05 00:00:00,16.4,16.65,16.38,16.61,45330000,15.046599999999998,15.1783,14.961466666666668,16.54542349241668,16.27461562433097,15.445337614019031,64.39502992270778,-0.40523106340963366,67.53246753246752,0.27362248026585634,16.534299184159362,16.909015723011276,16.432,15.95498427698872,0.3580036164908175,0.7888349514563046,1072609500,211713977.43355557
2015-06-08 00:00:00,16.72,17.25,16.69,17.09,75255000,15.1346,15.1785,14.971233333333336,16.666440494101863,16.35227127915659,15.509834178175149,71.44814029146224,-0.423246915711168,86.20689655172413,0.8628666147808937,16.588988215448957,16.955235169250987,16.498,16.040764830749016,0.378146215312902,4.910988336402706,1147864500,243966120.2906983
2015-06-09 00:00:00,17.03,17.18,16.94,17.07,39166500,15.2294,15.17905,14.9818,16.756120384301447,16.42062639542739,15.571017151580046,70.81864697779979,-0.430943131437882,84.48275862068968,0.8145255851047167,16.622910412367272,17.00758112587302,16.553,16.09841887412698,0.36827862850483745,4.276114844227241,1108698000,247229995.29069823
2015-06-10 00:00:00,16.79,16.93,16.57,16.71,51817500,15.309599999999998,15.177,14.9893,16.74587141001224,16.448185786339067,15.615683145635732,60.4880185911625,-0.40334394852931865,50.45871559633035,0.0211999014584968,16.66158616110426,17.018812670669323,16.572499999999998,16.126187329330673,0.37768729789734906,1.1501210653753104,1056880500,235714995.29069847
2015-06-11 00:00:00,16.88,16.96,16.7,16.76,30661500,15.393200000000002,15.1733,14.994000000000002,16.749011096676185,16.4778823781163,15.660558316395116,61.331715021885664,-0.38111274883139146,46.73913043478288,0.08599035007816697,16.684743485860885,17.02061859207599,16.6,16.179381407924012,0.3692810623332528,1.5757575757575852,1087542000,219204956.82916045
2015-06-12 00:00:00,16.68,16.9,16.68,16.71,21334500,15.4772,15.1696,14.999600000000001,16.740341964081477,16.499988818295698,15.701712892222758,59.953066722509405,-0.35536337301300236,40.659340659340764,0.0,16.699006084082097,17.016492078500935,16.622,16.227507921499065,0.3586181293094489,1.272727272727278,1066207500,203688956.8291607
2015-06-15 00:00:00,16.65,16.75,16.4,16.69,32793000,15.556400000000002,15.1653,15.008066666666666,16.72915486095226,16.518085121315156,15.740469249390493,59.378104402751596,-0.3295441939756536,38.46153846153861,0.0,16.705104094367183,17.02227711798179,16.627000000000002,16.231722882018214,0.3580025486444884,-0.41766109785203026,1033414500,225238642.5434467
2015-06-16 00:00:00,16.68,16.9,16.61,16.87,29770500,15.623000000000001,15.161700000000002,15.0182,16.760453780740647,16.551600824047046,15.784764572943809,62.83283807951995,-0.3199189774196043,58.241758241758355,0.24933525951161908,16.728075551526143,17.049876052187184,16.6415,16.233123947812818,0.3531452237413106,0.8971291866028837,1063185000,248849728.7503437
2015-06-17 00:00:00,16.81,17.62,16.8,17.36,82693500,15.699200000000001,15.158600000000002,15.0282,16.893686273909392,16.628591221756853,15.84653851125974,70.25016208085783,-0.34782037211307326,79.03225806451604,0.8679999762727637,16.81049617852106,17.192509861837024,16.6855,16.178490138162978,0.3864919934740741,4.389657245941073,1145878500,279103448.26253855
2015-06-18 00:00:00,17.47,17.56,17.33,17.46,41740500,15.7716,15.151200000000001,15.0382,17.019533768596194,16.707773010160963,15.909811510818182,71.50018643060031,-0.3736938822334501,87.0967741935484,1.0,16.863417719241887,17.320243004295932,16.744,16.167756995704067,0.3753139939402117,5.434782608695665,1187619000,284547861.30601764
2015-06-19 00:00:00,17.49,17.59,17.34,17.5,36945000,15.841399999999998,15.144950000000001,15.051166666666665,17.126304042241483,16.783223199669443,15.972171843727272,72.00686218852141,-0.39289741429660907,90.32258064516122,1.0,16.917104240416016,17.43738224971341,16.8005,16.16361775028659,0.36636299437305375,5.421686746987943,1224564000,294892461.3060177
2015-06-22 00:00:00,17.48,17.63,17.05,17.32,68416500,15.906600000000001,15.136199999999999,15.0636,17.16934758841004,16.834344799700926,16.025027849855615,66.29514096579321,-0.38910647885553473,75.2000000000001,0.5477210570018046,16.982741946289494,17.501906833953214,16.8405,16.179093166046783,0.38162278048926407,5.674191580231847,1156147500,290174081.99567294
2015-06-23 00:00:00,17.35,17.87,17.24,17.84,58062000,15.983600000000001,15.132950000000001,15.079033333333333,17.318381457652254,16.930121485443696,16.09620322829265,72.9664581227627,-0.42318359235491343,97.98657718120798,1.0,17.058262941962848,17.67958483989781,16.907500000000002,16.135415160102195,0.3993640104543168,7.405177603853104,1214209500,342706367.7099585
2015-06-24 00:00:00,17.8,17.82,17.58,17.68,36184500,16.0606,15.127299999999998,15.094866666666666,17.39874113372953,17.00153848683001,16.15831290561451,68.47533888866269,-0.43229604774781905,87.24832214765092,0.6694876122126484,17.127284058566175,17.78401513747455,16.9665,16.14898486252545,0.3894094382790086,3.4523112931538904,1178025000,336675617.7099587
2015-06-25 00:00:00,17.76,18.09,17.68,17.92,42738000,16.1418,15.12405,15.110366666666666,17.51457643734519,17.08901101189382,16.22739867402178,71.32629824353175,-0.45365428433487764,89.94082840236698,0.8792966452723745,17.218703493090025,17.93454340555824,17.0245,16.11445659444176,0.39088019268765084,4.979496192149979,1220763000,343972349.41727614
2015-06-26 00:00:00,17.93,17.94,17.73,17.81,57576000,16.2224,15.119399999999999,15.1257,17.580226117935148,17.157676629808694,16.289461471118965,68.27846988246684,-0.4564431673095264,83.43195266272183,0.6549995432197188,17.29920850865892,18.03876872214094,17.079,16.11923127785906,0.37796017892424727,6.582884500299209,1163187000,330263777.9887036
2015-06-29 00:00:00,17.46,17.73,17.38,17.47,52183500,16.296000000000003,15.113299999999999,15.138499999999997,17.55573142506067,17.187421712684056,16.335757099702537,59.77611168150156,-0.42630405092431545,63.31360946745559,0.029290323680920473,17.332040093853557,18.07197634039973,17.121000000000002,16.170023659600275,0.38167730900108676,4.236276849641988,1111003500,304917506.560132
2015-06-30 00:00:00,17.65,18.06,17.6,17.88,46303500,16.38,15.109650000000002,15.149499999999998,17.62779110838052,17.253381549571287,16.39631564481224,65.37536864626531,-0.43053916998519526,87.57396449704139,0.4413532622926758,17.417825408591902,18.156125378885555,17.187,16.217874621114447,0.3965575012152948,7.0017953321364335,1157307000,314983484.8210014
2015-07-01 00:00:00,18.07,18.17,17.86,17.94,31518000,16.459600000000002,15.11475,15.163066666666667,17.69717086207374,17.318773782945453,16.456852286192152,66.11865987110423,-0.4337371787082773,87.00564971751413,0.496053871369719,17.475439703944637,18.23671867795422,17.254,16.271281322045784,0.39037482255705963,7.489514679448771,1188825000,299732839.65971136
2015-07-02 00:00:00,18.68,18.83,18.22,18.67,107458500,16.540399999999998,15.121199999999998,15.179100000000002,17.913355114946242,17.447461994093505,16.54364239261599,73.55652991583227,-0.4895334855003384,93.41563786008244,1.0,17.659279517879355,18.447566579697664,17.368000000000002,16.28843342030234,0.4260623352315552,10.669828097213992,1296283500,350819667.528565
