datetime,SPY_Open,SPY_High,SPY_Low,SPY_Close,SPY_Volume,SPY_sma8,SPY_sma21,SPY_sma50,SPY_sma200,SPY_sma300,SPY_ema8,SPY_ema20,SPY_ema50,SPY_ema200,SPY_rsi,SPY_macd,SPY_stoch,SPY_stochrsi,SPY_vwap,SPY_bb_hband,SPY_bb_mavg,SPY_bb_lband,SPY_aroon_up,SPY_aroon_down,SPY_atr,SPY_cmf,SPY_roc,SPY_uo,SPY_tsi,SPY_obv,SPY_adi,SPY_dcu,SPY_dcm,SPY_dcl,SPY_kcu,SPY_kcm,SPY_kcl
2020-07-24 00:00:00,309.11,310.11,307.47,309.04,73766600,311.1325,304.53285714285715,297.89619999999996,287.1792780073436,283.20358839224434,310.1909090820046,306.2880060649976,298.0036212095681,287.1792780073436,56.84092167633466,-4.439247966557275,61.60602258469256,0.05406758198687575,307.64882390377534,318.11934026916146,304.959,291.79865973083855,92.0,24.0,4.925752041574301,0.10808152891578177,1.4843031656377377,55.60269409098559,20.805142500900363,4642138900,9384182765.659876,315.16,301.53,287.9,309.18466666666666,304.7886666666667,300.3926666666667
2020-07-27 00:00:00,309.77,311.48,308.94,311.3,48293000,311.2975,305.2609523809524,298.657,287.4192851913502,283.39027551256163,310.43737373044803,306.76533882071215,298.5250478288007,287.4192851913502,59.40335114693746,-4.303224322585493,75.78419071518184,0.3108164701573746,308.1702915054449,317.26377562560407,306.075,294.8862243743959,88.0,20.0,4.755341181461852,0.21540359369272216,2.8139243014730297,58.74391109558899,20.558331102914888,4690431900,9425631088.494522,315.16,301.53,287.9,309.96400000000006,305.7765,301.589
2020-07-28 00:00:00,310.54,311.7,309.02,309.32,57495000,311.3425,306.2295238095238,299.3532,287.6372027516353,283.56256604071734,310.18906845701514,307.00863988540624,298.9483792864948,287.6372027516353,56.25225860336189,-3.98966478018491,63.36260978669992,0.0,308.5464345047176,316.4558781775842,306.8795,297.3031218224158,84.0,16.0,4.607102525643149,0.1342407465138495,1.1246240355695036,53.790982744085035,19.462817251320217,4632936900,9381008103.419895,315.16,303.885,292.61,310.75016666666664,306.70216666666664,302.65416666666664
2020-07-29 00:00:00,310.24,313.72,310.2,313.13,48454200,311.7525,307.1771428571429,299.9584,287.8908624257484,283.7590273959285,310.84260879990063,307.5916265629866,299.50452127525966,287.8908624257484,60.58494106706345,-4.00246383066667,86.1622358554872,0.43200045408531945,309.28638918866443,316.48168794569574,307.6865,298.8913120543043,80.0,12.0,4.592309488097213,0.12894371458062703,3.2648484648616485,54.98582393448585,19.731432082211743,4681391100,9413219134.101713,315.16,306.415,297.67,311.43016666666665,307.51366666666667,303.5971666666666
2020-07-30 00:00:00,310.03,312.44,307.85,312.01,61861700,311.70875,307.89238095238096,300.5992,288.1308538443977,283.9467414996101,311.10202906658935,308.0124240331784,299.99493220564165,288.1308538443977,58.743167170036934,-3.8775347239995313,78.52760736196298,0.24836198842259613,309.68268723636226,316.36908404847526,308.3335,300.29791595152477,76.0,8.0,4.641430238947409,0.1656713728058408,1.5789816382341337,59.006407269243546,19.434334495754655,4619529400,9463490188.785809,315.16,307.19000000000005,299.22,312.1098333333333,308.0998333333333,304.08983333333333
2020-07-31 00:00:00,313.88,314.58,309.48,314.48,84986800,311.89125,308.62619047619046,301.1944,288.3930344031599,284.1496202936326,311.8526892740139,308.62838364906617,300.5629740799302,288.3930344031599,61.5213156435621,-3.932504401408437,95.3646898432174,0.525363917858701,310.4400506849608,316.6775093886762,309.022,301.3664906113238,72.0,4.0,4.674185221879735,0.2571480871278068,1.4517065617136589,64.66082536955304,19.96787998426055,4704516200,9545144173.099535,315.16,307.19000000000005,299.22,312.7253333333333,308.6623333333333,304.5993333333334
2020-08-03 00:00:00,316.21,317.46,315.64,316.66,53077900,312.12375,309.38571428571424,301.8724,288.674297742432,284.365636105635,312.92098054645527,309.39329949201226,301.19422999836434,288.674297742432,63.83594226813913,-4.10466008141367,92.11045364891562,0.756149294177505,311.368126972777,317.7304442344814,309.587,301.44355576551857,100.0,4.0,4.553171991745465,0.24476601065221038,2.492232004142946,69.16100363522116,21.091617198708374,4757594100,9551560182.989647,317.46,308.34000000000003,299.22,313.2896666666667,309.23766666666666,305.1856666666667
2020-08-04 00:00:00,315.77,317.89,315.77,317.89,41917900,312.97875,309.98238095238094,302.56419999999997,288.9650012474824,284.58838935410256,314.02520709168743,310.20250906420154,301.8489660768598,288.9650012474824,65.11114928735626,-4.2908827927406605,100.0,0.8832968559870408,311.8523647482657,318.5417402357502,310.371,302.2002597642498,100.0,4.0,4.379373992335075,0.3347960604987805,2.5948039373890475,73.66380023158884,22.39919760529128,4799512000,9593478082.989647,317.89,308.555,299.22,313.89099999999996,309.933,305.975
2020-08-05 00:00:00,319.24,320.13,318.96,319.86,42697700,314.33125,310.8228571428571,303.2256,289.27241417039306,284.8227522155371,315.3218277379791,311.12227010570615,302.5552811326693,289.27241417039306,67.11144468445383,-4.5450358253445415,97.8672985781992,1.0,312.47517139404306,319.8310560794296,311.13800000000003,302.4449439205705,100.0,4.0,4.226561564311141,0.31622564193169045,2.4010756819054935,73.50641260447355,24.095264921721743,4842209700,9616469152.220417,320.13,309.675,299.22,314.58700000000005,310.7435,306.9
2020-08-06 00:00:00,319.25,322.12,318.92,322.0,43679400,315.66875,311.65523809523813,303.8446,289.59806179058813,285.06977711775943,316.8058660184282,312.1582443813532,303.3178191274666,289.59806179058813,69.17868455726398,-4.863075542337981,99.18088737201361,1.0,313.1726596454243,321.1267636211913,312.099,303.0712363788087,100.0,4.0,4.153235738288916,0.3481321631591744,2.8688262730815985,79.97708384647082,26.157352391755868,4885889100,9656872597.220417,322.12,311.305,300.49,315.36533333333335,311.67083333333335,307.97633333333334
2020-08-07 00:00:00,320.99,322.53,320.04,322.23,57308300,317.28249999999997,312.58142857142855,304.4788,289.92275769316933,285.3166888977079,318.0112291254442,313.1174592021767,304.05947327933063,289.92275769316933,69.4012961885059,-5.075179872833246,98.00796812749033,1.0,313.8950755622015,322.4883091811373,312.9165,303.34469081886266,100.0,8.0,4.03443318555399,0.3420593863767425,2.360228716645491,79.94670819625227,27.925955528138967,4943197400,9700371668.304756,322.53,311.51,300.49,316.1025,312.53000000000003,308.9575
2020-08-10 00:00:00,322.7,323.38,320.68,323.19,44282100,318.54,313.4057142857143,305.1064,290.2537750295557,285.5683388053643,319.16206709756773,314.07674880196936,304.80969001347455,290.2537750295557,70.36346695911672,-5.260102868260162,98.80578252671278,1.0,314.4154879018152,323.40021657810325,313.9145,304.4287834218967,100.0,4.0,3.93911652944299,0.4616937315624114,3.9029095000803684,82.69520637809545,29.697009748233473,4987479500,9738421472.7492,323.38,311.935,300.49,316.66850000000005,313.3745,310.08050000000003
2020-08-11 00:00:00,324.42,325.09,319.76,320.52,69601100,319.60375,314.22904761904766,305.657,290.5549314969233,285.80057575682366,319.4638299647749,314.69039177321037,305.42578060118143,290.5549314969233,64.30683763909175,-5.1320499117626355,74.06356413166851,0.570793006003986,315.0734203488214,323.95244103503876,314.58250000000004,305.2125589649613,96.0,8.0,4.038465348768489,0.3666938098903832,3.714729484856317,68.29058883603379,29.622083258493998,4917878400,9688669091.698544,325.09,316.205,307.32,317.3901666666667,314.20366666666666,311.01716666666664
2020-08-12 00:00:00,323.07,325.8,323.04,324.99,53774400,320.9175,315.0780952380953,306.2484,290.8975689944664,286.06097060229325,320.6918677503805,315.6713068424284,306.1930048913312,290.8975689944664,69.10192126229674,-5.329819818646172,95.58101472995088,0.910599739936127,316.0333462613719,325.4803840964113,315.33299999999997,305.18561590358865,100.0,4.0,4.127146395285028,0.3684729377579375,4.397687118535174,72.10591426182934,30.971901774312883,4971652800,9710880256.915936,325.8,316.56,307.32,318.10066666666665,314.9576666666667,311.81466666666665
2020-08-13 00:00:00,324.19,325.77,323.44,324.41,41816100,321.88625,315.7652380952381,306.7496,291.2310260193971,286.31578142885604,321.51811936140706,316.5035633336257,306.9073968563771,291.2310260193971,67.82862540076948,-5.377761257729901,92.25626740947082,0.8203667967730432,317.213046072832,326.54282432187966,316.1055,305.66817567812035,96.0,8.0,3.99877879562181,0.339725290988408,4.878443036337784,68.90334944796457,31.717431822731392,4929836700,9703880995.542545,325.8,316.635,307.47,318.91016666666667,315.7561666666667,312.6021666666667
2020-08-14 00:00:00,324.0,324.97,323.24,324.42,47260400,322.70250000000004,316.50142857142856,307.2668,291.5612645664678,286.5689656054085,322.1629817255388,317.2575096828042,307.5941656071074,291.5612645664678,67.83962854868352,-5.354834906496649,92.31197771587746,0.8211465420391211,318.0835608710354,327.4554319185362,316.834,306.2125680814638,92.0,4.0,3.8367231673631106,0.33753787789667894,3.605531249002018,67.74617802232696,32.332519313710044,4977097100,9721091430.224627,325.8,316.635,307.47,319.5966666666667,316.49216666666666,313.3876666666667
2020-08-17 00:00:00,325.47,325.86,324.42,325.45,35481000,323.40125,317.2442857142857,307.65160000000003,291.8984659140652,286.8273113488941,322.8934302309746,318.03774685587047,308.2943944068287,291.8984659140652,69.01511891806636,-5.358014148048994,97.72348695169336,0.8839661570248409,319.0723168718216,328.53137512381164,317.4885,306.44562487618833,100.0,4.0,3.6655286554086026,0.32494542884097355,4.307554245056248,66.21789197207706,33.17487007618375,5012578100,9736367971.891293,325.86,316.665,307.47,320.1418333333333,317.1828333333333,314.22383333333335
2020-08-18 00:00:00,325.86,326.59,324.19,326.15,38733900,323.92,317.9009523809524,307.9764,292.23927719850235,287.08859167215724,323.6171124018691,318.81034239340664,308.9946142340119,292.23927719850235,69.82240622846706,-5.355285472364301,97.6520811099253,0.9534383156656487,319.8821742767789,329.6006510072583,318.14500000000004,306.68934899274177,100.0,8.0,3.5751337514508434,0.3684273093469653,3.7108878148053797,65.65650178707688,34.10628206779063,5051312000,9760899441.891293,326.59,317.03,307.47,320.7353333333333,317.8003333333333,314.8653333333333
2020-08-19 00:00:00,326.54,327.08,324.2,324.79,68054200,324.24,318.4614285714286,308.3202,292.563164987572,287.33909936868776,323.87775409034265,319.3798335940346,309.61404112679577,292.563164987572,66.21291057704853,-5.183628698282462,86.98863636363654,0.5305942825512656,321.1780097786287,330.34182187298006,318.6445,306.9471781270199,96.0,4.0,3.5254813406329255,0.28841679393513664,2.5674224720520415,58.65845372786446,33.96631061687436,4983257800,9720728559.94685,327.08,317.275,307.47,321.30949999999996,318.36049999999994,315.41150000000005
2020-08-20 00:00:00,322.99,326.3,322.86,325.8,42207800,324.56625,318.9852380952381,308.7184,292.89387976381505,287.59465352570646,324.3049198480443,319.99127801365034,310.24878461201945,292.89387976381505,67.55436267680662,-5.070636881571261,88.81118881118904,0.5696524463258067,322.4558729736861,330.9300155871083,319.382,307.8339844128917,92.0,24.0,3.519375530587716,0.360706340182522,2.4882821101639014,68.05310613812661,34.19458189246601,5025465600,9750666650.644524,327.08,317.275,307.47,321.8566666666667,319.01266666666663,316.16866666666664
2020-08-21 00:00:00,325.46,327.19,325.1,326.96,55106600,325.37125000000003,319.74285714285713,309.4926,293.23284613432435,287.85621728965526,324.89493765959,320.65496582187416,310.9041263919403,293.23284613432435,69.0730980377935,-5.016861106295266,97.98598949211893,0.786949332187643,323.232782757746,331.24336474541974,320.27799999999996,309.3126352545802,100.0,20.0,3.4172772784028775,0.39519921746701914,2.2197211279934863,66.47994805254895,34.791748952489264,5080572200,9793644525.285671,327.19,317.52,307.85,322.7063333333333,319.8898333333333,317.0733333333334
2020-08-24 00:00:00,329.5,330.35,326.93,330.27,48588700,326.03125,320.75380952380954,310.2638,293.6013750285102,288.1380364438768,326.0893959574589,321.5706833626481,311.6635724157858,293.6013750285102,72.96221961333852,-5.18160246633488,99.30008748906351,1.0,324.0209272166171,332.2031903481921,321.2265,310.2498096518079,100.0,16.0,3.417471758516959,0.39978280395705473,2.568322981366454,72.31153272355867,36.45206697624889,5129160900,9839960069.730114,330.35,319.1,307.85,323.6808333333333,320.82033333333334,317.95983333333334
2020-08-25 00:00:00,330.86,331.51,329.64,331.43,38463400,326.90875,321.71238095238095,311.0038,293.9777792570822,288.4256906867746,327.27619685580135,322.50966589953873,312.43872643869616,293.9777792570822,74.187296304651,-5.344159344242428,99.36457505957121,1.0,324.67801447995834,332.7276021470665,322.332,311.9363978529335,100.0,12.0,3.3069380614800337,0.48569580941568724,2.855103497501781,74.12791953178741,38.21547331147253,5167624300,9875132483.633858,331.51,319.68,307.85,324.6826666666667,321.86266666666666,319.04266666666666
2020-08-26 00:00:00,332.04,335.03,331.47,334.75,50790200,328.2,322.92333333333335,311.6968,294.38347299581767,288.7334934064638,328.9370419989566,323.6754120043446,313.31367834306104,294.38347299581767,77.35042636653067,-5.675459925574671,98.16633922724314,1.0,325.57587071201056,334.24352556435247,323.413,312.58247443564755,100.0,8.0,3.3278710570886,0.4949683510248856,3.576843342925215,76.04248534078657,40.78056096396429,5218414500,9917933213.970938,335.03,321.44,307.85,325.75466666666665,322.93266666666665,320.1106666666667
2020-08-27 00:00:00,335.65,336.99,333.75,335.48,58034100,329.45375,323.98761904761903,312.4294,294.79239366252597,289.0441014236966,330.39103266585516,324.7996584801213,314.18294585901947,294.79239366252597,77.9891169019261,-5.928581920344072,91.23621590249572,1.0,326.7292638171765,335.30604714528977,324.5865,313.86695285471023,100.0,4.0,3.3215945530108435,0.4512262612659663,4.667415449893934,72.68255869065685,43.09121080293181,5276448600,9921873801.007975,336.99,323.235,309.48,326.9191666666667,324.1646666666667,321.41016666666667
2020-08-28 00:00:00,336.55,337.78,335.31,337.65,48588900,330.89125,325.2085714285714,313.2032,295.21883750667996,289.3670642049345,332.00413651788733,326.02350052963357,315.10322249199913,295.21883750667996,79.81156304341687,-6.232440099489963,99.27857935627084,1.0,327.7139053187974,336.8464836846292,325.745,314.6435163153708,100.0,8.0,3.2607663706529237,0.42901409745983443,3.8955044770608223,78.77933532243982,45.65642167766182,5325037500,9965348079.955343,337.78,326.71,315.64,327.991,325.36800000000005,322.745
2020-08-31 00:00:00,337.43,338.34,336.18,336.43,66099200,332.34625,326.25380952380954,313.9866,295.62889882502145,289.6797747417787,332.98766173613456,327.01459571728753,315.9395667079992,295.62889882502145,76.00156668678844,-6.3021587287410625,87.66149870801051,0.7198254484368088,329.1930016098631,337.9433532996685,326.7335,315.5236467003315,96.0,4.0,3.18214020132057,0.36573781106143993,3.7051878795351505,74.91647461920154,46.7103344240712,5258938300,9914549620.696085,338.34,327.05499999999995,315.77,329.0278333333333,326.38783333333333,323.74783333333335
2020-09-01 00:00:00,337.29,339.7,336.36,339.59,54908700,334.07,327.3457142857143,314.7952,296.0663227173098,290.0114041454878,334.45484801699354,328.21225326802204,316.8670346802345,296.0663227173098,78.82165493975418,-6.537041885804058,99.34679334916856,0.9272054267059999,330.2882219209992,339.58150688600017,327.8185,316.0554931139998,100.0,8.0,3.193415901226242,0.37033546590946087,4.676037235682127,76.73207564355914,48.51929786256294,5313847000,9965841579.977522,339.7,329.31,318.92,330.1571666666667,327.45616666666666,324.7551666666667
2020-09-02 00:00:00,341.59,345.52,340.39,344.51,69540000,336.26375,328.61333333333334,315.6746,296.54834935693856,290.3735210614646,336.68932623543947,329.76441962344853,317.9510725359116,296.54834935693856,82.30765849775814,-7.039049579961045,95.54280670785529,1.0,331.8913936156247,342.29281996555187,329.05100000000004,315.8091800344482,100.0,4.0,3.388886193995797,0.37927268138164866,5.856506375787372,76.8865126013012,51.358594758632805,5383387000,10007999357.7553,345.52,332.22,318.92,331.54633333333334,328.64733333333334,325.74833333333333
2020-09-03 00:00:00,342.74,343.23,329.95,332.65,148011100,336.56125000000003,329.22238095238095,316.4702,296.90756976134713,290.65442789826545,335.7916981831196,330.0392368021677,318.52750106391505,296.90756976134713,57.666398764824365,-6.406046496124418,43.20388349514553,0.0,332.94181366138275,342.5008840618016,329.5835,316.6661159381984,96.0,4.0,4.186822894424669,0.23164637368705368,1.9929480300475242,56.69644607710819,43.954584152260146,5235375900,9920173494.201084,345.52,332.64,319.76,332.76349999999996,329.3605,325.9575
2020-09-04 00:00:00,333.36,335.0,322.52,329.93,139156300,336.37375,329.6,317.1486,297.23615115675665,290.91539515475534,334.4890985868708,330.02883329719936,318.974657884938,297.23615115675665,53.69600540060019,-5.620120473219629,32.217391304347935,0.0,332.66705427206864,342.4374667174183,329.9685,317.4995332825817,92.0,4.0,4.779192687680051,0.201800570691303,1.5825610394408651,55.91365455855562,36.79017873968063,5096219600,9946265300.451084,345.52,332.64,319.76,333.6405,329.738,325.8355
2020-09-08 00:00:00,324.29,330.0,320.6,320.92,114465300,334.645,329.53761904761905,317.7874,297.4718113442516,291.1147612999065,331.47374334534396,329.1613253641328,319.05094581101883,297.4718113442516,43.10809794236503,-4.221573070964098,1.2841091492776633,0.0,331.9302033473567,342.60682575163594,329.855,317.1031742483641,88.0,4.0,5.10925035284576,0.07850808572975478,-1.4978514426028222,47.53820267922068,26.04124285132054,4981754300,9839593382.578743,345.52,332.64,319.76,334.0466666666666,329.8091666666666,325.57166666666666
2020-09-09 00:00:00,325.1,329.83,324.19,327.26,91462300,333.6175,329.7314285714286,318.468,297.76821123137347,291.35492899891045,330.5373559352675,328.9802467580249,319.37286950470434,297.76821123137347,50.50394459347692,-3.583490940183083,26.72552166934181,0.18867167249645017,331.9350457642211,342.27807231486247,330.192,318.10592768513754,84.0,4.0,5.380732470499632,0.12134870763397947,0.09175434303890732,49.80951806264874,20.704290825707446,5073216600,9847701742.50782,345.52,333.06,320.6,334.3273333333333,330.07433333333336,325.8213333333333
2020-09-10 00:00:00,329.21,329.9,320.57,321.57,90569500,331.60749999999996,329.7814285714286,318.95959999999997,298.0050449504643,291.5556935902798,328.5446101718747,328.27450897154637,319.45903148491203,298.0050449504643,44.86667249805483,-2.588828405352615,4.0080160320641305,0.044862098726967954,331.54000391202095,342.4874267534882,330.021,317.55457324651184,80.0,16.0,5.6628230083210855,0.04873809246748804,-2.6342083749659335,45.08600796122708,14.228598397158146,4982647100,9776546926.32347,345.52,333.04499999999996,320.57,334.626,330.0445,325.463
2020-09-11 00:00:00,323.43,324.54,318.79,321.74,84680200,329.77125,329.62666666666667,319.413,298.24121365742485,291.75625376575965,327.0324745781247,327.65217478378,319.5484812306018,298.24121365742485,45.06397032638381,-1.7935933321338098,11.036288814066566,0.04989526301589347,331.03992084285017,342.64519708842806,329.8875,317.1298029115719,76.0,12.0,5.669049936298151,0.053859072457375486,-2.923694294421144,43.684637197357276,9.67210493121029,5067327300,9778755975.019121,345.52,332.155,318.79,334.6545,329.902,325.14950000000005
2020-09-14 00:00:00,325.04,327.82,321.89,325.98,65605700,328.07,329.7014285714286,319.9184,298.5172214817291,291.9836540729639,326.7985913385414,327.49292004246763,319.80069765293115,298.5172214817291,49.88133185975732,-1.4883397182771319,26.898615787504706,0.17278851654015345,330.78022674374444,342.60707818470803,329.9655,317.323921815292,72.0,8.0,5.698403512276854,0.05861152629167533,-2.619865571321877,42.92242056108461,7.77115387742182,5132933000,9803648525.60934,345.52,332.155,318.79,334.9155,329.953,324.9905
2020-09-15 00:00:00,328.54,329.4,325.99,327.62,52920900,325.95875,329.85380952380956,320.3636,298.80680136748305,292.2204404246385,326.9811265966433,327.50502289556596,320.1073369606594,298.80680136748305,51.64750601712643,-1.3630459784375262,33.03404414515524,0.21784448483023988,330.63248303361803,342.59537117092555,330.074,317.5526288290745,68.0,4.0,5.535660404257075,0.04554926159289565,-2.3429116489805693,45.7561845962916,6.909644436203183,5185853900,9801320626.782362,345.52,332.155,318.79,335.13533333333334,330.0743333333333,325.0133333333333
2020-09-16 00:00:00,328.91,330.41,326.03,326.32,82096000,325.1675,329.8952380952381,320.8458,299.08056453795587,292.4470155713186,326.83420957516705,327.39216357217873,320.35097080533944,299.08056453795587,50.139179336469375,-1.1456443762448316,28.170594837261444,0.1793663320324392,330.2822769854093,342.593431020515,330.0825,317.57156897948494,64.0,76.0,5.45311323252443,-0.020964150242838285,-3.3555456833999657,39.94523016832802,5.743632562583439,5103757900,9730095786.599714,345.52,332.155,318.79,335.3315,330.17150000000004,325.0115
2020-09-17 00:00:00,321.26,325.24,320.71,323.45,91523300,324.3575,329.76666666666665,321.2244,299.32304648285185,292.6530154678547,326.0821630029077,327.0167194224474,320.4725013619928,299.32304648285185,46.88386666748715,-0.7333138403246267,17.433595211372896,0.09632171054026385,329.48896044582955,342.6527995137444,330.0155,317.37820048625554,60.0,72.0,5.464319430201257,0.01913217208109026,-3.858157714829242,44.779255377572774,3.7411231813974126,5012234600,9749289414.635035,345.52,332.155,318.79,335.30283333333335,330.06033333333335,324.81783333333334
2020-09-18 00:00:00,324.29,324.41,317.14,319.73,105877900,324.20875,329.5257142857143,321.5634,299.52610074670406,292.8329289863407,324.67057122448375,326.3227461441191,320.4433836615225,299.52610074670406,42.98796406656982,-0.10515386101025115,9.126145172656914,0.0,328.4385813225128,343.0137707091983,329.712,316.4102292908017,56.00000000000001,100.0,5.593296613758313,-0.020440443914941132,-5.8482287464295055,39.892495052075994,0.8003525080918839,4906356700,9718851338.844114,345.52,331.33,317.14,335.26633333333336,329.8323333333334,324.39833333333337
2020-09-21 00:00:00,314.94,316.32,311.1,316.17,99450800,322.8225,329.06714285714287,321.7692,299.69171168454784,292.9879925811158,322.7815553968207,325.3558179399173,320.2757999885216,299.69171168454784,39.59688847796073,0.6721812095182145,14.729808251016848,0.0,326.9288013299046,343.6961123261428,329.1725,314.64888767385725,52.0,100.0,5.810203998489862,0.011832624799940494,-8.22617630838001,46.758282327052335,-2.760566685562992,4806905900,9812586575.625725,345.52,328.31,311.1,334.8285,329.238,323.6475
2020-09-22 00:00:00,317.72,319.97,315.1,319.39,63612100,322.55,328.70666666666665,322.0924,299.8877145533583,293.1634212018393,322.0278764197494,324.7876448027823,320.24106273406977,299.8877145533583,43.90701208055077,1.0166781313337196,24.084834398605384,0.10091420970851613,326.00781811259793,343.74968153452585,328.6285,313.5073184654741,48.0,96.0,5.7430465700263005,0.013049831847458324,-3.9861716518863646,49.36253371511036,-4.365472731126658,4870518000,9861046717.514841,345.52,328.31,311.1,334.3495,328.6865,323.0235
2020-09-23 00:00:00,319.97,320.26,311.46,311.98,93112200,321.33,327.8357142857143,322.18879999999996,300.0080358015836,293.2884483034882,319.79501499313847,323.56786910727925,319.91709948959647,300.0080358015836,37.30928483109709,1.8661081625984934,2.7388733271086076,0.0,324.2839711935899,344.3512668741798,327.656,310.9607331258202,44.0,100.0,5.961400386452994,-0.05758367338212856,-5.440547995029245,40.70950702064822,-8.04858717891101,4777405800,9778938686.605751,345.52,328.31,311.1,333.8813333333333,327.87183333333337,321.86233333333337
2020-09-24 00:00:00,310.61,316.01,309.24,312.81,76681300,319.68375,326.9490476190476,322.2454,300.1354185299261,293.4181596104418,318.2427894391077,322.54331014468124,319.6383897056907,300.1354185299261,38.425394018569904,2.444139005753584,13.85869565217389,0.06811058885998077,322.2728541993916,344.10705049001416,326.55899999999997,309.0109495099858,40.0,96.0,6.019157501706351,-0.0794647531259285,-2.527109560014961,42.52287030820744,-10.572485586555723,4854087100,9783129540.520079,345.52,327.38,309.24,332.9886666666667,326.8186666666667,320.64866666666666
2020-09-25 00:00:00,311.92,318.69,311.02,317.87,71069400,318.46500000000003,326.1452380952381,322.4236,300.31188202714077,293.58063031070463,318.1599473415282,322.0982329880449,319.56904108978125,300.31188202714077,44.869364806515165,2.4655120138579605,40.76523382144539,0.5272676350386024,321.0787676948827,343.11455032683966,325.6785,308.2424496731603,36.0,92.0,6.137074823013042,-0.04847865769812846,-2.8692782497097067,49.20067493295145,-10.634947663271866,4925156500,9839002875.852543,345.52,327.38,309.24,332.23283333333336,325.84133333333335,319.44983333333334
2020-09-28 00:00:00,322.21,323.9,321.18,323.15,64584600,318.06874999999997,325.55809523809523,322.6896,300.5391269820946,293.7771045279092,319.2688479322997,322.1984012748978,319.70947085096634,300.5391269820946,50.67066419266605,2.0329636639242494,65.70618800188926,0.9318714775154829,320.894730035421,341.52240614977603,324.95349999999996,308.3845938502239,32.0,88.0,6.129426621369251,-0.0564365358505764,0.4913393662344075,53.94945577018425,-8.73874206443196,4989741100,9867970968.499601,345.52,327.38,309.24,331.5368333333333,325.13283333333334,318.72883333333334
2020-09-29 00:00:00,322.94,323.71,320.67,321.39,51304000,317.81125,324.7838095238095,322.8702,300.7465983554071,293.96057891642806,319.7402150584553,322.1214106772885,319.77537395485007,300.7465983554071,48.82628836123369,1.8113036898859036,57.39253660840797,0.8032379596262866,320.42434970203834,339.96425137785553,324.2015,308.4387486221445,28.000000000000004,84.0,5.908753291271444,-0.04301379529037395,-0.10878348977435902,53.72864242604633,-7.805286231597994,4938437100,9840968863.236443,345.52,327.38,309.24,330.8278333333334,324.37983333333335,317.9318333333333
2020-09-30 00:00:00,322.09,327.12,321.88,323.83,104081100,318.32375,324.18380952380954,323.08639999999997,300.9762839439105,294.1590468306046,320.6490561565763,322.2841334699277,319.9343788977971,300.9762839439105,51.463950078428496,1.4223529559255326,68.91828058573437,0.9871981373200752,320.49293904645117,337.50771764412934,323.4135,309.31928235587066,24.0,80.0,5.895985199037772,-0.08608281143888039,-0.6595496656236683,53.372688483896134,-6.2092948747357415,5042518200,9814352704.076138,345.52,327.38,309.24,330.20916666666665,323.6661666666667,317.12316666666663
2020-10-01 00:00:00,326.54,327.55,323.94,325.91,88698700,319.54125,323.53238095238095,323.3086,301.2243806210856,294.37001661910557,321.8181547884483,322.62945409183936,320.16871698023647,301.2243806210856,53.65683605927963,0.9354843984816625,78.74350495984886,1.0,320.82551248434055,332.8479300856384,322.4835,312.1190699143616,20.0,76.0,5.74055768482079,-0.10429586987204514,-0.5219461571332579,51.2262437951295,-4.220629850039965,5131216900,9822460895.48888,343.23,326.235,309.24,329.2495,322.7825,316.3155
2020-10-02 00:00:00,320.74,325.88,320.25,322.81,89431100,319.96875,322.4990476190476,323.54380000000003,301.43916290346283,294.55898660834737,322.03856483545974,322.64664894023565,320.2722967065017,301.43916290346283,50.02893119760814,0.7906673304161131,64.10014170996685,0.7780765564803906,320.7406415263497,331.25448715318583,321.9915,312.7285128468141,16.0,72.0,5.73480356447645,-0.06150597617744791,-1.0756312821770013,55.961157421995225,-3.622242167006463,5041785800,9814359676.83879,335.0,322.12,309.24,328.25216666666665,322.16766666666666,316.08316666666667
2020-10-05 00:00:00,324.96,328.73,324.91,328.54,45713100,322.03875,322.30333333333334,323.9338,301.70882297407513,294.78477407274374,323.48332820535757,323.207920469737,320.59652036507026,301.70882297407513,55.95666433737068,0.2111021935509143,91.16674539442606,1.0,320.68511389662757,330.9639148414529,321.92199999999997,312.88008515854705,12.0,68.0,5.748031881299561,-0.055773370830374674,1.5736589890245887,61.138829053994925,-1.2023083602054971,5087498900,9855525400.399,330.41,319.82500000000005,309.24,327.73133333333334,322.07983333333334,316.4283333333334
2020-10-06 00:00:00,328.68,330.87,323.34,323.87,90128900,323.42125,322.0147619047619,324.1852,301.92933219821373,294.978031387875,323.56925527083365,323.27097566309544,320.7248921154597,301.92933219821373,50.68006508672664,0.12715683340240957,67.63754045307442,0.7170326667686032,320.61009939498894,331.13742914617694,322.06949999999995,313.00157085382295,8.0,64.0,5.875315318349594,-0.03838094047431658,1.2948425233790968,50.83636727104566,-0.8174779857417254,4997370000,9778083968.393688,330.87,320.055,309.24,327.74716666666666,322.18916666666667,316.6311666666667
