datetime,SQ_Open,SQ_High,SQ_Low,SQ_Close,SQ_Volume,SQ_sma8,SQ_sma21,SQ_sma50,SQ_sma200,SQ_sma300,SQ_ema8,SQ_ema20,SQ_ema50,SQ_ema200,SQ_rsi,SQ_macd,SQ_stoch,SQ_stochrsi,SQ_vwap,SQ_bb_hband,SQ_bb_mavg,SQ_bb_lband,SQ_aroon_up,SQ_aroon_down,SQ_atr,SQ_cmf,SQ_roc,SQ_uo,SQ_tsi,SQ_obv,SQ_adi,SQ_dcu,SQ_dcm,SQ_dcl,SQ_kcu,SQ_kcm,SQ_kcl
2017-04-05 00:00:00,17.05,17.08,16.74,16.75,5388500,17.14,16.972857142857144,16.0074,13.792669077799353,13.193977093978507,17.010176956741567,16.882804765243666,16.154954990088278,13.792669077799353,50.37453933487124,-0.24062464125684713,43.24324324324327,0.004239118063223115,16.98145232239935,17.53917796809175,16.98,16.42082203190825,84.0,60.0,0.46042428762391213,-0.007472622935424995,-2.8422273781902465,42.8330165923705,16.39788931738101,160925600,17109148.269646473,17.59,16.85,16.11,17.412,16.982499999999998,16.553
2017-04-06 00:00:00,16.84,17.01,16.69,17.0,4800100,17.10875,16.98095238095238,16.0554,13.824582818318762,13.219266282722835,17.007915410798997,16.893966216172842,16.188094010084818,13.824582818318762,54.85450184177901,-0.2231911533236115,60.13513513513516,0.2915179618223559,16.958570753057234,17.53425532269914,16.9765,16.418744677300865,80.0,56.00000000000001,0.45039398136506126,0.008594596215423387,2.9678982434887846,45.5355000348293,15.377604105352324,165725700,21609242.01964643,17.59,16.85,16.11,17.398500000000002,16.978,16.557499999999997
2017-04-07 00:00:00,17.0,17.0,16.69,16.69,4319500,17.04125,16.962857142857143,16.101,13.853094432066834,13.242327636326005,16.937267541732552,16.87454086225162,16.20777659792463,13.853094432066834,48.95308535281763,-0.1822596040502944,39.1891891891893,0.0,16.931550839010907,17.536585807912626,16.9655,16.39441419208737,76.0,52.0,0.44036583983898536,-0.006755466999138612,1.7062766605728283,45.390049583791736,12.680700289174984,161406200,17289742.01964643,17.59,16.85,16.11,17.3875,16.969,16.5505
2017-04-10 00:00:00,16.78,17.1,16.78,16.99,3781500,17.0125,16.96666666666667,16.150199999999998,13.884307422792538,13.267229113825499,16.948985865791986,16.88553697060861,16.238452025457,13.884307422792538,54.09950934064853,-0.17204531782133614,59.459459459459374,0.3753746734542294,16.94994002776213,17.53943870073697,16.9685,16.397561299263028,72.0,48.0,0.4381968512790579,0.011946968744810153,2.287778446718838,48.48541339155238,11.915565644723367,165187700,18471460.76964636,17.59,16.85,16.11,17.390833333333337,16.96933333333333,16.547833333333333
2017-04-11 00:00:00,16.93,16.99,16.66,16.92,3199000,16.962500000000002,16.966190476190476,16.199599999999997,13.914513319083161,13.291500016723667,16.942544562282656,16.88881916388398,16.265179397007707,13.914513319083161,52.76283486527512,-0.15649799592889124,51.09489051094908,0.277879063707669,16.98634942807479,17.54021272583948,16.976,16.411787274160517,68.0,44.0,0.43046850475912507,0.034913209452545065,1.9891500904159243,52.052424028814144,10.89482639472558,161988700,20313309.2544949,17.59,16.85,16.11,17.395333333333333,16.972833333333334,16.550333333333334
2017-04-12 00:00:00,16.88,17.51,16.78,17.3,11161400,16.965,16.99142857142857,16.2532,13.94819975371915,13.318134568107562,17.02197910399762,16.927979243514077,16.30576059712505,13.94819975371915,58.72482786601208,-0.17284698309658708,78.83211678832124,0.7127404705952302,17.041630880466613,17.574852732856066,16.9935,16.412147267143936,64.0,40.0,0.45186361156204474,0.04978719373551037,0.28985507246377223,55.904236698774376,11.862856493322687,173150100,25053081.857234605,17.59,16.85,16.11,17.433833333333332,16.987833333333334,16.541833333333336
2017-04-13 00:00:00,17.27,17.37,16.75,16.92,5286000,16.95125,16.99,16.3044,13.977769905423438,13.342067228784588,16.99931708088704,16.927219315560354,16.32984841684564,13.977769905423438,51.69790390597473,-0.15337286212431067,51.09489051094908,0.2002041360211983,17.058706307292866,17.552442237718164,16.979,16.405557762281834,60.0,36.0,0.4638733535933274,-0.009727658844854012,-1.7991874637260517,52.90493440244186,10.412719374910939,167864100,22665856.050783016,17.59,16.85,16.11,17.443333333333335,16.980333333333334,16.517333333333333
2017-04-17 00:00:00,16.92,17.1,16.82,17.08,2196000,16.95625,16.983809523809526,16.358800000000002,14.008637866563504,13.366903991384024,17.017246618467695,16.941769856935558,16.359266125988945,14.008637866563504,54.18380360993355,-0.14913105381697989,45.16129032258046,0.38152300749778006,17.070505347472793,17.527888182017854,16.969,16.41011181798215,56.00000000000001,32.0,0.4507395426223755,-0.022680521257294747,-0.8130081300813042,56.64675049486023,10.025113206644292,170060100,24548141.765068684,17.59,16.85,16.11,17.432,16.969,16.506
2017-04-18 00:00:00,17.01,17.04,16.87,16.98,3282000,16.985,16.969523809523807,16.4128,14.038203658936006,13.3909112738333,17.00896959214154,16.945410822941696,16.383608630852123,14.038203658936006,52.36969869086672,-0.13613099256403416,34.408602150537675,0.2492041306977683,17.050182095303015,17.500991743056,16.956,16.411008256943997,52.0,28.000000000000004,0.43354386100649134,-0.0009691058135198187,-1.9630484988452646,53.98076854435025,9.153912627809177,166778100,25513435.882715765,17.59,16.85,16.11,17.415666666666667,16.954166666666666,16.492666666666665
2017-04-19 00:00:00,17.0,17.43,16.98,17.2,3799300,17.01,16.96761904761905,16.468799999999998,14.069664319046096,13.416220833475602,17.051420793887864,16.969657411232962,16.415623978661845,14.069664319046096,55.87021487169686,-0.1419442665958961,63.52941176470568,0.5045280452076147,17.036499246548946,17.504677984747712,16.9905,16.47632201525229,48.0,24.0,0.43471929950602767,0.044197845141627466,-0.4629629629629736,57.380873367691485,9.493486435696964,170577400,25429006.993826862,17.59,16.85,16.11,17.417833333333334,16.977833333333336,16.53783333333333
2017-04-20 00:00:00,17.31,17.75,17.3,17.71,4897100,17.1375,17.024761904761903,16.535,14.105886564627726,13.444750927605332,17.19777172857945,17.040166229210776,16.46638382263589,14.105886564627726,62.71174174347192,-0.18556498822660572,96.33027522935788,1.0,17.059328720507075,17.588058916927704,17.0555,16.522941083072293,100.0,20.0,0.44295363525559717,0.06822333736513415,3.99295361127422,60.86343754593897,12.098879181081,175474500,29455511.438271325,17.75,16.985,16.22,17.4785,17.039,16.5995
2017-04-21 00:00:00,17.83,17.83,17.32,17.49,5176700,17.2,17.076190476190476,16.595399999999998,14.139559335128943,13.47162965898337,17.262711344450683,17.08300754071451,16.506525633512915,14.139559335128943,58.49861977712653,-0.20007620901161616,70.9401709401709,0.6937839098004368,17.086282373329407,17.622891822633107,17.0995,16.57610817736689,96.0,16.0,0.4477426613087686,0.07304991837206372,2.6408450704225315,56.94969816428845,12.869202962842078,170297800,27729944.771604635,17.83,17.025,16.22,17.515833333333333,17.082333333333334,16.648833333333336
2017-04-24 00:00:00,17.75,17.93,17.58,17.85,5380800,17.31625,17.135238095238094,16.657799999999998,14.176479142739602,13.500721820717699,17.393219934572755,17.156054441598844,16.55921090278692,14.176479142739602,62.8918953421328,-0.23788327704532364,93.70078740157494,1.0,17.151281607914488,17.727119340794488,17.1625,16.597880659205515,100.0,12.0,0.44718961407242813,0.11903610524596824,6.567164179104486,57.88432909161419,15.007749092391506,175678600,30650950.48589041,17.93,17.075,16.22,17.565833333333334,17.138333333333332,16.710833333333333
2017-04-25 00:00:00,17.97,18.3,17.82,18.22,7965500,17.43125,17.212857142857143,16.73,14.216713181120303,13.532079150812596,17.57694883800103,17.257382590018,16.624339886991354,14.216713181120303,66.78378047084155,-0.29430894827349263,95.1219512195121,1.0,17.268348123314652,17.940051438513905,17.211,16.481948561486092,100.0,8.0,0.44953321306725474,0.10491037857849012,7.176470588235287,64.8287128415606,18.159027830042547,183644100,35961283.81922369,18.3,17.48,16.66,17.59733333333333,17.198333333333334,16.799333333333333
2017-04-26 00:00:00,18.25,18.25,17.92,18.08,4504900,17.576249999999998,17.252380952380953,16.8016,14.255153845984779,13.562297893996565,17.688737985111914,17.33572710525438,16.68142459730542,14.255153845984779,64.04663093224421,-0.3239950559505651,86.5853658536584,0.8464922696238283,17.352789546827854,18.07523657579494,17.253500000000003,16.431763424205066,96.0,4.0,0.44099512641959354,0.10154596238667848,8.328340323547016,62.869230022855255,19.785399305155064,179139200,35824771.698011495,18.3,17.48,16.66,17.628166666666665,17.241666666666667,16.85516666666667
2017-04-27 00:00:00,18.18,18.45,18.15,18.23,5680400,17.72,17.3,16.8796,14.29470455398493,13.593312525930141,17.80901843286482,17.420895952373012,16.742153044469912,14.29470455398493,65.67011410562407,-0.3555269630371569,87.70949720670397,0.937542178930997,17.457864107040294,18.228951890640364,17.304,16.379048109359633,100.0,8.0,0.4359240459610512,0.12002499368868888,7.298410829899954,60.6588274117781,21.62327928608641,184819600,33173918.364678226,18.45,17.555,16.66,17.670333333333332,17.288833333333336,16.907333333333334
2017-04-28 00:00:00,18.32,18.4,17.94,18.24,4644500,17.8775,17.348571428571432,16.958199999999998,14.333961225089558,13.624187525757847,17.904792114450416,17.49890586167082,16.80089214076521,14.333961225089558,65.78104903586063,-0.37697758012166815,88.26815642458095,0.9335317751892418,17.54645995848079,18.361058850907888,17.35,16.338941149092115,100.0,4.0,0.43764375696383306,0.11458801261524233,7.801418439716292,63.07517347749882,23.117089625029593,189464100,34587461.84293907,18.45,17.555,16.66,17.725,17.3345,16.944
2017-05-01 00:00:00,18.33,18.8,18.15,18.61,5865200,18.05375,17.409999999999997,17.052599999999998,14.376508874591154,13.657315847845833,18.061504977905877,17.604724351035504,16.87183754700971,14.376508874591154,69.68448701759836,-0.41900324786455556,91.12149532710275,1.0,17.65517355159176,18.5658872280477,17.4165,16.2671127719523,100.0,40.0,0.45281206003784513,0.14266619245566536,7.572254335260108,61.6139289676608,25.66401180411781,195329300,37023775.689092904,18.8,17.73,16.66,17.80816666666667,17.395166666666665,16.982166666666664
2017-05-02 00:00:00,18.97,19.03,18.47,18.81,9125400,18.19125,17.482857142857142,17.139400000000002,14.420623214147463,13.691552951846857,18.227837205037904,17.71951250807974,16.947843917715215,14.420623214147463,71.57220340719573,-0.46310879099229396,90.35087719298237,1.0,17.816354183024085,18.789205184222283,17.5055,16.22179481577772,100.0,36.0,0.46046834146371346,0.15109070368048028,11.170212765957428,63.729384675441864,28.387020043459156,204454700,38979218.54623571,19.03,17.845,16.66,17.893833333333333,17.48333333333333,17.07283333333333
2017-05-03 00:00:00,18.9,18.9,18.08,18.28,14720700,18.290000000000003,17.542380952380952,17.2124,14.459024973210674,13.722040972100366,18.239428937251702,17.772892269215006,17.000085332706778,14.459024973210674,60.772549494053926,-0.4501076206109822,67.10526315789475,0.4566020345784609,18.007844821840788,18.874846549312444,17.5675,16.260153450687554,96.0,32.0,0.4861491742163054,0.08038819472294095,7.025761124121797,55.607732218512204,27.30565021949759,189734000,31439347.814528495,19.03,17.845,16.66,17.990833333333335,17.55183333333333,17.112833333333334
2017-05-04 00:00:00,19.23,20.42,19.18,19.9,26533600,18.546249999999997,17.678571428571427,17.3096,14.513164028203605,13.763090533747539,18.608444728973545,17.975473957861198,17.1138074765222,14.513164028203605,73.7906081286437,-0.5640228561172336,85.55555555555547,1.0,18.525264915457367,19.326368165038616,17.725,16.123631834961387,100.0,28.000000000000004,0.604281376057998,0.13651604353378186,17.1967020023557,61.51592504878868,31.677118272177417,216267600,35718960.7177542,20.42,18.54,16.66,18.184666666666665,17.700666666666667,17.216666666666665
2017-05-05 00:00:00,19.75,19.9,19.35,19.78,9608300,18.741249999999997,17.822857142857146,17.3622,14.56557035628118,13.80306999863958,18.8687903447572,18.147333580922037,17.218364046070352,14.56557035628118,71.88751292904738,-0.6372724240367518,81.97183098591547,0.9111571240649519,18.654891870322334,19.660267240696417,17.863999999999997,16.067732759303578,96.0,24.0,0.600404134910998,0.13835194746063578,15.00000000000001,62.617244017351275,34.07767618208905,206659300,41134547.99048154,20.42,18.54,16.66,18.335,17.839499999999997,17.344
2017-05-08 00:00:00,19.73,19.84,19.47,19.56,6361600,18.92625,17.944761904761908,17.4048,14.615266173631618,13.841322025226694,19.022392490366713,18.281873239881843,17.31019290700877,14.615266173631618,68.4043845460491,-0.6698494652952149,74.99999999999993,0.6994360834962912,18.757396003990756,19.863257257832803,18.0075,16.151742742167198,92.0,20.0,0.5839466967030695,0.1437315972370417,10.446075663466955,61.49887321954519,34.636378430812336,200297700,37867780.42291396,20.42,18.54,16.66,18.479499999999998,17.981,17.482499999999998
2017-05-09 00:00:00,19.64,20.05,19.52,19.8,8102400,19.1225,18.09285714285714,17.4422,14.666855564938766,13.88091456990957,19.19519415917411,18.426456740845477,17.407832400851564,14.666855564938766,70.10604402901491,-0.7068844752236956,80.1282051282051,0.7590526480316584,18.877757562314223,20.0974676196334,18.148,16.1985323803666,88.0,16.0,0.5800933612242789,0.13461820037834196,13.207547169811335,61.06445014654752,35.66688667489989,208400100,38326406.838008314,20.42,18.54,16.66,18.631666666666668,18.122666666666667,17.613666666666667
2017-05-10 00:00:00,19.73,19.97,19.65,19.95,5784500,19.33625,18.233809523809526,17.4948,14.71942416628266,13.921240718946716,19.362928790468754,18.571556098860192,17.50752524787699,14.71942416628266,71.15179745992478,-0.7398106570739422,84.83870967741927,0.8274383547737196,18.978089495721523,20.313565291890782,18.299500000000002,16.28543470810922,100.0,12.0,0.5615152639939732,0.15375202535985652,11.764705882352928,61.36015530301001,36.82206378264495,214184600,43387844.33800833,20.42,18.585,16.75,18.781166666666664,18.27266666666667,17.764166666666668
2017-05-11 00:00:00,19.95,19.99,19.55,19.71,4439200,19.47375,18.366666666666667,17.5446,14.769081637264923,13.959704235764345,19.440055725920143,18.679979327540174,17.59389680678378,14.769081637264923,67.10681009995518,-0.7380313333717261,75.0,0.48657490211871857,19.069371381801542,20.46853118111467,18.419999999999998,16.371468818885326,96.0,8.0,0.5528356022801179,0.11945295998986315,8.17782656421516,60.25705520867243,36.45834724218135,209745400,42177153.42891744,20.42,18.585,16.75,18.894333333333332,18.400333333333332,17.906333333333333
2017-05-12 00:00:00,19.75,20.5,19.75,20.08,7809200,19.6325,18.499047619047616,17.6064,14.821926596098109,14.000370652802456,19.582265564604555,18.813314629679205,17.691391049655003,14.821926596098109,69.94369698271458,-0.7577423323700287,84.32835820895515,0.7044942526447349,19.193424416720184,20.626839671618807,18.578,16.52916032838119,100.0,4.0,0.5697759164029665,0.1273275100247564,11.061946902654867,61.598277097448474,37.06533624221765,217554600,41240049.4289174,20.5,18.66,16.82,19.055666666666664,18.555166666666665,18.054666666666666
2017-05-15 00:00:00,20.19,20.39,20.12,20.25,4503200,19.878749999999997,18.657619047619047,17.6736,14.87593727673395,14.041896429195795,19.730650994692432,18.950141807804993,17.791728655550884,14.87593727673395,71.17383754058665,-0.7781114360596391,90.31007751937985,0.7989891840628116,19.307089397996254,20.78773645638406,18.7365,16.68526354361594,100.0,8.0,0.5512204938027548,0.11151721319479106,11.08063631376851,56.14093879509072,37.94122450379431,222057800,41073264.24373219,20.5,18.685000000000002,16.87,19.217833333333335,18.71783333333333,18.21783333333333
2017-05-16 00:00:00,20.25,20.69,20.12,20.34,8379000,19.93375,18.812857142857144,17.743199999999998,14.93030606005003,14.083744293453629,19.866061884760782,19.08250925468071,17.891660865137123,14.93030606005003,71.8311421630095,-0.7923822559183407,87.27272727272722,0.8494809386994329,19.426627743975676,20.902463713383955,18.9045,16.906536286616042,100.0,4.0,0.552561887102558,0.08904419881731582,11.513157894736851,52.16560716560714,38.845666750262424,230436800,39162264.243732154,20.69,18.835,16.98,19.408833333333334,18.888833333333334,18.368833333333335
2017-05-17 00:00:00,19.87,20.16,19.53,19.56,12443100,19.90625,18.935714285714287,17.7992,14.976372666417694,14.120131374560248,19.798048132591717,19.127984563758734,17.95708592924939,14.976372666417694,59.22644780892965,-0.7323108782473113,58.909090909090814,0.0,19.508890839742445,20.87750269541556,19.0225,17.16749730458444,96.0,8.0,0.5709503237380895,0.015286149803411487,5.104782375067164,46.39834333071473,35.51897563123573,217993700,27904221.386589203,20.69,18.995,17.3,19.545166666666667,19.01616666666667,18.487166666666667
2017-05-18 00:00:00,19.53,19.94,19.45,19.68,5818700,19.92125,19.053809523809523,17.856199999999998,15.023174928443389,14.157074023234266,19.771815214238003,19.18055746244838,18.024651186925887,15.023174928443389,60.37837017291201,-0.6864736350207536,61.30268199233715,0.07909294725512708,19.56421325759243,20.894176810134564,19.121000000000002,17.34782318986544,92.0,4.0,0.5651681577567975,-0.011713683161654524,4.6251993620414735,45.737509841709326,33.226011664803856,223812400,27547974.447813682,20.69,19.005000000000003,17.32,19.652333333333335,19.121333333333332,18.59033333333333
2017-05-19 00:00:00,19.88,20.0,19.73,19.91,5086700,19.935,19.158571428571427,17.913,15.071800053533504,14.195299445006794,19.802522944407336,19.25002818031044,18.09858643449742,15.071800053533504,62.56157035290707,-0.6610857819512788,70.11494252873561,0.22899518206092512,19.624274602301508,20.87847914743787,19.242,17.605520852562133,88.0,8.0,0.5476561464884548,0.009299736864463006,8.91684901531728,44.46677028051113,31.992394749122177,228899100,29243541.11448035,20.69,19.134999999999998,17.58,19.756999999999998,19.238,18.719
2017-05-22 00:00:00,19.98,21.0,19.98,20.95,9836000,20.060000000000002,19.32333333333333,17.9938,15.13028960523964,14.240181176269207,20.05751784565015,19.41193025837611,18.210406574321052,15.13028960523964,70.48185040926451,-0.7166242357350079,98.28767123287669,0.7728150716042,19.76195197469034,21.06369853302838,19.397,17.730301466971618,100.0,4.0,0.586394993167851,0.044639573948893244,5.276381909547743,54.32447849902263,33.58915304995625,238735100,38115227.38899014,21.0,19.41,17.82,19.933333333333334,19.380833333333335,18.828333333333333
2017-05-23 00:00:00,20.98,21.75,20.9,21.64,12888000,20.30125,19.503809523809526,18.088,15.19506284299845,14.289349407656122,20.40918054661678,19.624127376626006,18.344900434151597,15.19506284299845,74.35780397059686,-0.8070133464118889,95.71984435797668,1.0,20.08526213848407,21.40921264388417,19.568,17.726787356115832,100.0,4.0,0.6052239222272904,0.0680062342068803,9.40343781597573,60.37386083581338,36.365539069181466,251623100,47667509.74193134,21.75,19.835,17.92,20.117666666666665,19.546666666666667,18.975666666666665
