datetime,MSFT_Open,MSFT_High,MSFT_Low,MSFT_Close,MSFT_Volume,MSFT_sma50,MSFT_sma200,MSFT_sma300,MSFT_ema8,MSFT_ema20,MSFT_ema50,MSFT_rsi,MSFT_macd,MSFT_stoch,MSFT_stochrsi,MSFT_vwap,MSFT_bb_hband,MSFT_bb_mavg,MSFT_bb_lband,MSFT_atr,MSFT_roc,MSFT_obv,MSFT_adi
2017-04-13 00:00:00,60.36,60.88,60.04,60.04,17896500,59.76,55.28934999999999,52.54056666666667,60.419192959611294,60.31886359588403,59.68517799480218,47.186756772786715,-0.2061554614178931,29.891304347825994,0.0,60.52741274598334,61.100019256283,60.3535,59.606980743716996,0.6267034544619062,-0.5301524188204113,679606000,1545419868.4604375
2017-04-17 00:00:00,60.12,60.54,60.1,60.53,16689300,59.8098,55.3628,52.592800000000004,60.44381674636434,60.338971824847455,59.71830826951582,55.175360381098216,-0.1996802678149976,49.044585987261335,0.45418689021358005,60.559090793243485,61.11017756930025,60.381499999999996,59.65282243069974,0.6176532077146273,0.016523463317908146,696295300,1561350563.914983
2017-04-18 00:00:00,60.39,60.74,60.23,60.45,15155600,59.8486,55.433,52.647,60.44519080272782,60.349545936766745,59.74700206286814,53.745964631262126,-0.18594978544446406,36.231884057971136,0.37291951955231606,60.58256181066639,61.112876045518746,60.403,59.69312395448125,0.6099636928778686,-0.4774448468883753,681139700,1559270383.5228264
2017-04-19 00:00:00,60.69,60.78,59.99,60.12,26992800,59.881400000000006,55.501599999999996,52.7005,60.372926179899416,60.32768441897943,59.76162943295175,48.199016317663194,-0.14674841281291862,12.318840579709795,0.057551361579403375,60.563561851718624,60.98560627980345,60.44100000000001,59.89639372019657,0.6228234291008778,-1.2483574244415327,654146900,1541161289.8519402
2017-04-20 00:00:00,60.51,60.78,60.22,60.55,22299500,59.92679999999999,55.572300000000006,52.754133333333336,60.412275917699546,60.34885733145758,59.792545925777176,54.75210224452901,-0.14866473439432326,43.47826086956495,0.4301228226704174,60.55068331483933,60.987522640122755,60.463,59.93847735987725,0.6254788984508154,-0.08250825082508954,676446400,1545143343.4233685
2017-04-21 00:00:00,60.71,61.66,60.5,61.38,32522600,59.9904,55.6462,52.8106,60.62732571376632,60.44706139512829,59.85479902672709,64.17334917704119,-0.21468276715018675,83.62573099415233,1.0,60.602172071156524,61.14571809839415,60.53349999999999,59.92128190160583,0.6636589771328998,1.0204081632653137,708969000,1561965377.9061275
2017-04-24 00:00:00,62.38,62.55,62.03,62.43,29770000,60.06179999999999,55.72535,52.86816666666666,61.02791999959603,60.63591269083036,59.955787300188774,72.09034390341634,-0.347720453586831,95.38461538461547,1.0,60.78505866984581,61.64924295286981,60.6515,59.653757047130185,0.699826193051978,3.019801980198017,738739000,1577995377.9061277
2017-04-25 00:00:00,62.77,62.9,62.49,62.79,30242700,60.1414,55.8021,52.92406666666666,61.41949333301913,60.84106386313223,60.0669328962598,74.19578314313651,-0.4767075816658277,96.271186440678,1.0,60.98726013653543,62.122725176910386,60.782,59.44127482308961,0.6834100364054081,3.341013824884795,768981700,1592010287.6622252
2017-04-26 00:00:00,62.93,63.15,62.51,62.7,26190800,60.206,55.8771,52.97566666666667,61.704050370126,61.018105399976776,60.17019042973981,72.718853048216,-0.5651538206831006,85.93750000000011,0.9453171663921265,61.155124721673204,62.46198304533396,60.899,59.33601695466604,0.6803093195193075,3.2608695652173982,742790900,1581370275.1622257
2017-04-27 00:00:00,63.0,63.21,62.47,63.11,34971000,60.27440000000001,55.951350000000005,53.029333333333334,62.016483621209105,61.217333457121846,60.28547707955394,75.1460354878879,-0.6607153604181875,96.93251533742327,1.0,61.369472269342545,62.851906427542,61.02850000000001,59.20509357245802,0.6845729395536428,4.176295807197096,777761900,1606889653.5406039
2017-04-28 00:00:00,63.7,63.91,62.57,63.29,39548800,60.3472,56.02515,53.0847,62.29948726094041,61.41473027072929,60.40330150780673,76.14929735643157,-0.7424149672144225,84.3434343434344,1.0,61.61130262330329,63.221433610649704,61.156000000000006,59.09056638935031,0.7313891581569537,4.559722451676851,817310700,1609841056.5256786
2017-05-01 00:00:00,63.49,64.29,63.32,64.16,31954400,60.4376,56.10225,53.140499999999996,62.71293453628699,61.67618453065983,60.55062301730451,80.29049359821475,-0.8673657706335263,97.00460829493066,1.0,61.86602990553517,63.75885218904333,61.31999999999999,58.881147810956655,0.750575646860029,6.401326699834161,849265100,1633230359.6184616
2017-05-02 00:00:00,64.44,64.44,63.9,64.06,23906100,60.523999999999994,56.179,53.20036666666667,63.012282417112104,61.903214575358895,60.688245644076886,78.60114629160799,-0.9473999810543816,91.46067415730346,0.9489680782711781,62.09105404465161,64.1811450853705,61.49300000000001,58.80485491462952,0.7355345292271698,6.695536309127253,825359000,1623490837.3962398
2017-05-03 00:00:00,64.14,64.14,63.52,63.86,28928000,60.6088,56.2536,53.259033333333335,63.2006641021983,62.08957509199138,60.81262816783858,75.19353538547259,-0.9833538498336338,86.96629213483149,0.8460307294121844,62.304225966962825,64.50161244740795,61.648,58.79438755259206,0.7272820628538003,5.501404262349245,796431000,1626290321.2672074
2017-05-04 00:00:00,63.81,63.86,63.45,63.61,21749400,60.691,56.3309,53.31463333333333,63.29162763504313,62.23437746418267,60.922329024001776,71.0472148386384,-0.9803735037224044,81.3483146067416,0.7119709174255411,62.47371776125059,64.73154125439815,61.79849999999999,58.86545874560183,0.7046190583642428,5.227460711331673,774681600,1621516062.7306218
2017-05-05 00:00:00,63.69,63.81,63.31,63.78,19128800,60.771800000000006,56.39625,53.3732,63.40015482725577,62.38157961045099,61.03439455247229,72.17097580697845,-0.9804273806583694,85.16853932584276,0.7469883445921329,62.622292914893436,64.96298618712639,61.9495,58.936013812873604,0.6900034113382254,6.087824351297411,793810400,1638349406.7306218
2017-05-08 00:00:00,63.76,63.83,63.25,63.73,18566100,60.8516,56.461850000000005,53.43286666666666,63.473453754532265,62.51000059993185,61.1401045700224,71.29448912084328,-0.9653080263414324,84.04494382022469,0.7196762118887143,62.75359248582064,65.15322780021432,62.1,59.04677219978568,0.6821460248140664,5.251857968620975,775244300,1650513403.2823458
2017-05-09 00:00:00,63.66,64.04,63.49,63.82,22858400,60.9404,56.52439999999999,53.48773333333334,63.55046403130287,62.634762447557385,61.245198508452894,71.95472576651488,-0.9496412042829689,85.30805687203797,0.673598555357057,62.98843028084611,65.31925759464289,62.262,59.20474240535711,0.6727070230416334,3.9752362333007456,798102700,1655085083.2823455
2017-05-10 00:00:00,63.78,64.3,63.71,64.07,17977800,61.038999999999994,56.58745,53.54233333333334,63.665916468791124,62.77145173826621,61.35597503753318,73.76014458697469,-0.946487526553021,90.60913705583744,0.5948197248477247,63.183464361743795,65.48454034614576,62.439,59.39345965385424,0.6667993785386593,2.626942175236254,816080500,1659046293.4518368
2017-05-11 00:00:00,63.19,63.54,62.97,63.29,28789400,61.1042,56.6465,53.596133333333334,63.58237947572643,62.82083728700276,61.431819153708354,60.64302672543107,-0.8710082915617221,52.28215767634854,0.0,63.36380743373208,65.48948104095867,62.588499999999996,59.68751895904132,0.6977422800716119,0.7963051441312312,787291100,1662581833.802714
2017-05-12 00:00:00,63.42,63.42,62.9,63.21,18714100,61.185,56.707699999999996,53.65063333333333,63.49962848112055,62.85790040252631,61.50155173591587,59.47479318811635,-0.7955643519923328,37.56345177664987,0.0,63.43828855613549,65.41035953262073,62.747,60.08364046737927,0.6850464029236398,0.8133971291865997,768577000,1666180699.1873295
2017-05-15 00:00:00,62.99,63.3,62.46,63.26,31530300,61.2624,56.7691,53.70830000000001,63.446377707538204,62.89619560228571,61.57051049137014,59.99352606824853,-0.7313781958967454,40.40404040404032,0.024920270272554557,63.45997690326068,65.35100298885366,62.883500000000005,60.415997011146345,0.6961145170005224,0.23768024084930847,800107300,1694708113.473044
2017-05-16 00:00:00,63.43,64.56,63.37,64.53,34956000,61.364799999999995,56.834700000000005,53.76833333333333,63.6871826614186,63.05179602111564,61.68656890347328,70.36856298365342,-0.7740656440167584,98.57142857142851,0.5233438981593015,63.57205907583215,65.3853065627902,63.0875,60.789693437209785,0.7392491943576281,1.9592352662347954,835063300,1727901626.078086
2017-05-17 00:00:00,64.05,64.24,62.69,62.74,30548800,61.429,56.8918,53.81883333333333,63.4766976255478,63.02210116196177,61.727879926866486,50.492832383031036,-0.6558969421846754,13.333333333333378,0.0,63.6040246464642,65.08242354993486,63.21849999999999,61.354576450065125,0.817874251903512,-2.213216957605977,804514500,1699323716.4006667
2017-05-18 00:00:00,62.66,63.34,62.42,62.95,25201300,61.486399999999996,56.94995,53.8724,63.359653708759396,63.01523438463208,61.77580620424427,52.19866112418414,-0.5725921536588601,24.766355140186963,0.05724706811163697,63.59297435793371,64.75513368589124,63.338499999999996,61.921866314108755,0.8251689481961184,-1.7327505463627841,829715800,1703158696.8354492
2017-05-19 00:00:00,62.76,63.31,62.69,62.93,26961100,61.54820000000001,57.00625,53.92283333333334,63.264175106812864,63.00711682419093,61.821068706038616,52.01484228576277,-0.49920416089750574,23.83177570093448,0.05414803277358115,63.51529698694588,64.53361173938083,63.41600000000001,62.29838826061919,0.8105140233249674,-1.45631067961165,802754700,1697070706.5128686
2017-05-22 00:00:00,63.12,63.69,62.76,63.64,16237600,61.6206,57.0642,53.97533333333333,63.34769174974334,63.06739141236322,61.892399345017495,57.708562673357086,-0.49265568610273647,57.00934579439245,0.292126515168933,63.46490239432104,64.5012004440332,63.4765,62.4517995559668,0.8190487359446125,0.04716239584971096,818992300,1711562328.018245
2017-05-23 00:00:00,63.89,63.92,63.57,63.85,15425800,61.7012,57.120599999999996,54.02726666666667,63.459315805355935,63.14192556356672,61.96916799815406,59.248757612748875,-0.4986629416213404,66.82242990654203,0.37631872357967366,63.4466754542669,64.5156130766813,63.529500000000006,62.54338692331871,0.7855452548057117,0.10975227343995027,834418100,1720817808.018245
2017-05-24 00:00:00,64.03,64.04,63.64,63.94,14593900,61.7892,57.177,54.07723333333333,63.566134515276836,63.21793265275085,62.04645552763822,59.92240525518405,-0.5048661994593218,71.02803738317736,0.405271257354546,63.45296464932695,64.51515090808263,63.591499999999996,62.66784909191736,0.7580063080338756,0.3295151420053364,849012000,1728114758.0182445
2017-05-25 00:00:00,64.12,64.97,64.07,64.73,21854100,61.8866,57.2367,54.1289,63.824771289659765,63.361939066774575,62.15169256577006,65.33874059012794,-0.5669927838114859,90.58823529411784,0.6380585809383098,63.518966122346285,64.69218377451143,63.67249999999999,62.65281622548856,0.7774344288885988,1.4258853024130425,870866100,1738313338.0182447
2017-05-26 00:00:00,64.89,65.28,64.63,65.04,19827900,61.992399999999996,57.29875,54.1851,64.09482211417982,63.521754393748424,62.264959523975165,67.21134802349212,-0.6339353466650337,91.60839160839178,0.7185409081168992,63.603362250935675,64.92356349203726,63.760000000000005,62.59643650796276,0.7683319696822707,1.5139690963009413,890694000,1743499096.4797835
2017-05-30 00:00:00,64.88,65.46,64.87,65.46,17072800,62.1022,57.36165,54.2416,64.39819497769541,63.70634921339143,62.39025522891732,69.60712541499761,-0.7126631626139428,100.0,0.8215084262602034,63.67914327349741,65.19721718397706,63.825,62.452782816022946,0.755593971847822,3.428661715910878,907766800,1760571896.4797835
2017-05-31 00:00:00,65.57,65.77,64.9,64.93,30436400,62.2004,57.42355,54.295700000000004,64.51637387154088,63.822887383544625,62.489853063077426,63.31969782656365,-0.7239437800939896,74.92537313432864,0.6453531546221981,63.799696511159375,65.32059193923867,63.8685,62.41640806076132,0.7637658310015484,2.721088435374159,877330400,1732234558.5487492
2017-06-01 00:00:00,65.3,65.65,64.57,65.17,21603600,62.3166,57.4858,54.3509,64.66162412230958,63.95118382320704,62.59495686452537,64.86727115647813,-0.743677098289524,82.0895522388061,0.7232156171907951,63.935357675334195,65.4929021778168,63.934000000000005,62.37509782218321,0.78635398593001,3.0192854884603286,898934000,1734634958.5487492
2017-06-02 00:00:00,65.49,66.81,65.3,66.72,34770300,62.4488,57.557300000000005,54.41053333333333,65.11904098401855,64.21488060194922,62.75672326199497,72.83781811578001,-0.8743094461830268,97.94988610478352,1.0,64.21571150637641,66.05541429111292,64.08950000000002,62.123585708887106,0.8473287012207236,3.39377033937703,933704300,1765260454.5752392
2017-06-05 00:00:00,66.91,67.77,66.76,67.2,33316800,62.5934,57.630649999999996,54.473800000000004,65.58147632090332,64.49917768747787,62.9309694085834,74.74837427223356,-1.0049836851744232,89.34579439252349,1.0,64.6211654809634,66.6403611304028,64.26050000000001,61.88063886959722,0.8618052225621003,7.1087025820847956,967021100,1760972153.5851402
2017-06-06 00:00:00,67.22,67.52,67.19,67.42,31511100,62.7404,57.704899999999995,54.53426666666667,65.99003713848036,64.7773512410514,63.10700982393307,75.59565709090008,-1.1134608389691039,93.45794392523375,1.0,64.92521415462076,67.17772391580306,64.445,61.71227608419693,0.823819135236236,7.100873709293087,998532200,1773385617.221505
2017-06-07 00:00:00,67.53,67.66,66.89,67.3,22301800,62.882799999999996,57.77844999999999,54.5933,66.28113999659584,65.01760350380842,63.271440811229816,74.13448100359133,-1.1761884000450635,91.21495327102805,0.9380353859956352,65.24105873144588,67.60207827587578,64.619,61.63592172412421,0.8199749112907903,6.944223740664227,976230400,1774833786.0526736
2017-06-08 00:00:00,67.41,67.42,66.47,66.89,24588300,63.013400000000004,57.84975,54.65043333333334,66.41644221957455,65.19592697963618,63.413345093142375,69.21210206941336,-1.1792235159872604,82.6771653543308,0.7292903118811656,65.54471832956885,67.88896788094766,64.76,61.63103211905235,0.8292624176271627,5.106851037083595,951642100,1771986719.736884
2017-06-09 00:00:00,66.98,67.01,63.77,65.38,49187400,63.1106,57.91245,54.70153333333333,66.18612172633576,65.21345774348035,63.49046881497993,54.78460221677171,-1.0477071707455394,52.2954091816367,0.0,65.71896982696951,67.92904874329028,64.86449999999999,61.799951256709704,1.0014579592252226,2.3962411902897323,902454700,1771683093.810958
2017-06-12 00:00:00,64.38,65.02,63.34,64.88,47761700,63.193400000000004,57.97240000000001,54.75136666666667,65.8958724538167,65.18169986314889,63.54496023400033,50.99401911835483,-0.8928415763738684,34.76297968397279,0.0,65.6562257380293,67.91719921864501,64.94800000000001,61.978800781355005,1.0756395335662776,1.4701282452298994,854693000,1811484510.4776244
2017-06-13 00:00:00,65.1,65.84,65.04,65.68,25258600,63.28940000000001,58.03535000000001,54.8065,65.84790079741299,65.22915701903948,63.62868728364738,56.21419905977717,-0.8251509645285466,52.82167042889407,0.21218830824386253,65.72093622174792,67.94908263770367,65.069,62.18891736229634,1.0673795668829726,1.4676347906689369,879951600,1826639670.4776247
2017-06-14 00:00:00,65.93,66.1,64.55,65.33,25510700,63.38400000000001,58.0972,54.85876666666667,65.73281173132122,65.23876111246429,63.6954054293867,53.52775290621059,-0.7347933516636544,44.92099322799093,0.10299045090751016,65.76267838678787,67.98023597079762,65.10900000000001,62.237764029202395,1.1018524549627602,0.4458794587945757,854440900,1826804255.638915
2017-06-15 00:00:00,64.4,65.28,63.96,64.99,26068700,63.468599999999995,58.15700000000001,54.911899999999996,65.56774245769428,65.21506957794388,63.74617384392056,50.979048921969984,-0.6285041295995484,37.24604966139942,0.0,65.76036867887977,67.88115618078768,65.2215,62.56184381921233,1.1210058510368486,-0.7179957225786724,828372200,1841418526.851036
2017-06-16 00:00:00,64.83,65.11,64.35,65.08,48345100,63.5582,58.2182,54.96543333333334,65.45935524487332,65.20220580861589,63.798480752002106,51.63551938409659,-0.5452461450239667,39.27765237020311,0.02666778695186657,65.6946527828703,67.77758445455595,65.328,62.878415545444064,1.0952197188199313,0.23101801940550049,876717300,1885946908.4299834
2017-06-19 00:00:00,65.54,65.95,65.41,65.89,23798300,63.6608,58.28545,55.022000000000006,65.55505407934592,65.26771001731913,63.8805011146687,57.19183901485521,-0.5384172836610759,57.5620767494357,0.2523820524034142,65.71418440284378,67.67280131099791,65.476,63.27919868900209,1.0791325960470795,1.1048028233849914,900515600,1904456697.3188722
2017-06-20 00:00:00,65.84,65.89,64.96,65.0,21512200,63.7464,58.34765,55.074600000000004,65.43170872838016,65.2422138251935,63.92440303174051,50.3475449317689,-0.45593407565696964,37.47178329571105,0.0,65.72883620727262,67.58815654977846,65.54400000000001,63.49984345022156,1.0684802677580028,-2.577937649880094,879003400,1884795009.1468294
2017-06-21 00:00:00,65.28,65.66,65.02,65.33,19891100,63.8414,58.41115,55.12616666666666,65.40910678874012,65.25057441327031,63.979524481476176,52.61203925800083,-0.4124394360451191,44.92099322799093,0.0896896493472267,65.74067593221584,67.51323191193113,65.618,63.72276808806886,1.039303105775288,-2.782738095238102,898894500,1884173412.2718296
2017-06-22 00:00:00,65.58,65.63,64.81,65.32,22965700,63.93719999999999,58.474849999999996,55.177699999999994,65.3893052801312,65.25718637391124,64.03209214886927,52.53385118805037,-0.3728645538871831,44.6952595936793,0.086592860587035,65.66999468663424,67.426966666348,65.687,63.947033333652,1.0236385982199097,-3.114802729160499,875928800,1889774802.5157318
2017-06-23 00:00:00,65.16,66.24,65.01,66.2,27617300,64.0552,58.5427,55.23126666666667,65.56945966232426,65.34697814782446,64.11710814303126,58.39364557181091,-0.4078088535766966,66.2037037037038,0.318681277607208,65.55381444712935,67.4561824584816,65.76050000000001,64.06481754151841,1.0383786983470582,-1.6344725111441225,903546100,1915595855.3612607
2017-06-26 00:00:00,66.38,66.67,65.49,65.57,19607000,64.1658,58.608450000000005,55.280300000000004,65.56957973736331,65.36821832422213,64.17408429428494,53.31881625201773,-0.38028306155477765,51.62037037037022,0.12491189749185669,65.42905031701433,67.45312244448064,65.78699999999999,64.12087755551934,1.048494505607983,-1.973389146359706,883939100,1898647431.632447
2017-06-27 00:00:00,65.18,65.25,64.32,64.35,25215100,64.2422,58.6737,55.325500000000005,65.29856201794925,65.27124515048669,64.18098294941102,45.13791246025619,-0.2570616226594922,24.7549019607841,0.0,65.27868021744354,67.50780262061458,65.73150000000001,63.955197379385446,1.0628877552074127,-1.575405322728665,858724000,1875059112.2776084
2017-06-28 00:00:00,64.35,64.93,63.96,64.89,25806200,64.331,58.7378,55.374900000000004,65.20777045840497,65.23493608853558,64.2087875396302,48.876920551847356,-0.20066805517561193,42.234332425068025,0.28206724291483803,65.13620541118553,67.50949410111444,65.7295,63.94950589888557,1.0562529155497409,0.015413070283608379,884530200,1898736965.8858554
2017-06-29 00:00:00,64.5,64.61,63.3,63.68,28918700,64.4022,58.798249999999996,55.4197,64.86826591209275,65.08684693724648,64.1880507733702,41.97389280350477,-0.0576740287403652,11.275964391691454,0.0,65.00967352896029,67.63582306125565,65.655,63.67417693874436,1.0943777072961882,-3.045066991473823,855611500,1886595526.954558
2017-06-30 00:00:00,63.95,64.5,63.91,64.09,24161100,64.473,58.86195,55.47786666666667,64.6953179316277,64.9919091336992,64.18420564500273,44.8178158416571,0.022309029335573882,23.442136498516476,0.1732013312430472,65.0319241099446,67.5526601711058,65.52349999999998,63.49433982889418,1.0747792996321748,-1.8980560232664854,879772600,1877176793.0562532
2017-07-03 00:00:00,64.46,64.71,63.24,63.38,16165500,64.513,58.91785,55.532666666666664,64.40302505793265,64.8383939781088,64.15266816872813,41.06446035801603,0.14135776111204734,4.0816326530612415,0.0,64.94018742569122,67.41296989884549,65.33250000000001,63.25203010115453,1.1030093496584474,-2.4773042006462416,863607100,1864090435.9133961
2017-07-05 00:00:00,63.46,64.56,63.43,64.22,21176300,64.5488,58.977700000000006,55.592299999999994,64.3623528228365,64.77949931352701,64.15530863269957,46.746719050650036,0.16601009784731957,28.571428571428484,0.3279010883968539,64.85965548872407,67.07038171391214,65.1725,63.27461828608786,1.108508681825701,-1.3214505224339266,884783400,1872523475.736405
2017-07-06 00:00:00,63.47,63.95,63.33,63.75,21117600,64.568,59.03665,55.65186666666667,64.22627441776173,64.68145175985778,64.13941417651527,44.18003144694184,0.22092563121144337,14.868804664722976,0.17978751167398596,64.79627202106553,66.71992898404604,64.995,63.270071015953974,1.092900918838151,-3.247837304598574,863665800,1880016817.6718886
2017-07-07 00:00:00,63.87,64.93,63.87,64.58,16878300,64.6056,59.100300000000004,55.71730000000001,64.30488010270356,64.67178968749037,64.15669205194605,49.4576965321295,0.19522212451711596,39.0670553935859,0.48434107377605085,64.77050565849633,66.37558121437375,64.8795,63.38341878562624,1.0991222817782835,-0.6461538461538489,880544100,1885749070.502077
2017-07-10 00:00:00,64.58,65.31,64.34,65.06,15014500,64.6446,59.162,55.784433333333325,64.47268452432499,64.70876209820558,64.1921158930462,52.26834518085703,0.13456869762535462,53.06122448979593,0.6465326952546023,64.70085626829378,66.34459790358439,64.8635,63.382402096415625,1.089899261651263,-0.41328639216285934,895558600,1893024137.5123863
2017-07-11 00:00:00,65.08,65.71,64.85,65.07,17460000,64.6802,59.223499999999994,55.84936666666666,64.60542129669722,64.74316570790029,64.22654272076988,52.32782367337495,0.0847169392614262,53.35276967930004,0.6499649681389945,64.68880070182317,66.35683422254714,64.873,63.389165777452874,1.07347788581903,-0.3827311696264544,913018600,1884497160.7682002
2017-07-12 00:00:00,65.72,66.27,65.59,66.15,17750900,64.72,59.29214999999999,55.920399999999994,64.94866100854227,64.8771499261955,64.3019724179946,58.36240976240354,-0.04145998753948277,84.8396501457727,0.9981975027087537,64.72364220344421,66.44422445868184,64.89649999999999,63.34877554131813,1.0825151796890995,-0.07552870090634012,930769500,1895983037.2387888
2017-07-13 00:00:00,66.47,66.98,66.3,66.73,20269800,64.7734,59.366150000000005,55.9931,65.3445141177551,65.05361183798641,64.39718918591639,61.202762230863705,-0.18611188189872507,93.31550802139039,1.0,64.81547055110582,66.70161123562785,64.9665,63.231388764372134,1.064478381139878,1.769101723349109,951039300,1901348572.5329065
2017-07-14 00:00:00,67.16,68.12,66.9,67.66,25868100,64.8494,59.44,56.0687,65.85906653603175,65.30183928198771,64.52514255117457,65.29127154563179,-0.37151023922407944,90.57377049180312,1.0,64.9622007254798,67.19528041082859,65.1,63.00471958917141,1.0877299253441723,5.143745143745148,976907400,1907709580.7296274
2017-07-17 00:00:00,67.68,68.29,67.61,68.19,21803900,64.94099999999999,59.516149999999996,56.1447,66.37705175024692,65.57690220751269,64.6688624511285,67.39972059975933,-0.5548108298439587,98.01980198019784,1.0,65.12451764189343,67.74608607560592,65.25550000000001,62.764913924394115,1.0586063592481605,5.085529357374013,998711300,1923100568.964921
2017-07-18 00:00:00,67.95,68.23,67.55,68.15,26435300,65.0284,59.59495000000001,56.22153333333333,66.77104025019204,65.82195914013053,64.80537764912347,67.06858008080121,-0.6889088899610272,97.22772277227722,0.9874259636730971,65.4177134055403,68.15185247498444,65.3685,62.58514752501556,1.0315630478732924,7.019472361809055,972276000,1943315798.3766859
2017-07-19 00:00:00,68.33,68.84,68.29,68.67,22416200,65.1272,59.67545,56.29723333333334,67.19303130570492,66.09320112678476,64.9569314668049,69.1879321585487,-0.8276021405944931,96.9642857142857,1.0,65.73117834239677,68.6769294392037,65.55199999999999,62.42707056079629,1.0071656873109143,7.146200655328442,994692200,1951874711.1039584
2017-07-20 00:00:00,68.97,69.08,68.13,69.0,42361000,65.2308,59.7584,56.373966666666675,67.59457990443715,66.37003911471002,65.11548317398903,70.48605329552682,-0.953158366696556,98.6301369863014,1.0,66.31824134732591,69.19936763603951,65.7355,62.271632363960485,1.0030824239315634,8.867150520668975,1037053200,1987101226.8934321
2017-07-21 00:00:00,68.29,69.07,68.03,68.6,46717100,65.3214,59.840199999999996,56.447966666666666,67.81800659234001,66.5824163418805,65.25213089265614,66.81172629496041,-1.0087575937942432,91.78082191780814,0.8751146136658747,66.79201315292565,69.57337248009536,65.8995,62.22562751990465,1.005719393650737,6.820305200871996,990336100,1991593255.7395859
2017-07-24 00:00:00,68.36,68.57,67.99,68.43,21394800,65.4242,59.91929999999999,56.52270000000001,67.95400512737557,66.75837669027284,65.37675321059119,65.25482579437165,-1.0272611752093042,88.69565217391319,0.8011395439696043,67.03453849904069,69.84639254835824,66.011,62.17560745164175,0.9774537226756842,7.341176470588246,968941300,2002659531.6016557
2017-07-25 00:00:00,68.61,69.09,68.33,68.98,22018700,65.53960000000001,60.000699999999995,56.597033333333336,68.18200398795878,66.9699598626278,65.51805700625428,67.8639742102997,-1.0739262469708564,98.09027777777779,0.9003239980442669,67.33572148106713,70.22106074344748,66.1815,62.14193925655252,0.9619213139131357,6.813254877671114,990960000,2018304397.3911295
2017-07-26 00:00:00,69.11,69.15,68.62,68.85,16252200,65.6514,60.081199999999995,56.67383333333333,68.33044754619016,67.1490113042823,65.64872143738157,66.59109902784222,-1.0878783545108632,94.3181818181816,0.8147760991736507,67.64314026822126,70.51367068065133,66.4065,62.299329319348665,0.931069791490769,5.825391945896084,974707800,2016157880.4099967
2017-07-27 00:00:00,68.58,69.19,67.24,68.02,36844200,65.7212,60.15645000000001,56.746933333333324,68.26145920259235,67.23196260863637,65.74171275356268,58.98429315863508,-1.0202011925605916,75.87628865979376,0.3686494445681695,67.84847056318934,70.66563378819045,66.563,62.46036621180956,1.00385052067,4.533579222375908,937863600,2008789040.4099967
2017-07-28 00:00:00,67.56,68.16,67.44,67.91,18306700,65.8246,60.235,56.82116666666666,68.18335715757182,67.29653759829004,65.82674362597199,58.038059676858275,-0.9467766218866132,70.50691244239631,0.3144709656340729,67.97211149758165,70.69281838930962,66.7745,62.856181610690385,0.9835754834792855,2.6606198034769326,919556900,2014382754.2988856
2017-07-31 00:00:00,68.15,68.28,67.32,67.59,23600100,65.9174,60.312349999999995,56.89343333333333,68.05150001144474,67.32448639845289,65.8958909347574,55.260772067342295,-0.8529337061518873,55.55555555555564,0.0,68.08953699923673,70.68077578718083,66.9495,63.21822421281917,0.9818915203736227,1.288775663120035,895956800,2004057710.548886
2017-08-01 00:00:00,67.96,68.26,67.4,67.48,22132300,66.0084,60.39,56.96709999999999,67.92450000890148,67.33929721764785,65.95801285888456,54.29888023801643,-0.7609150832126943,40.83044982698985,0.0,68.16787799842294,70.51044085168405,67.1545,63.798559148315945,0.9731849832040782,-0.2660360626662616,873824500,1986043047.7581882
2017-08-02 00:00:00,67.45,67.46,66.42,67.18,26499200,66.0792,60.46385,57.035066666666665,67.75905556247892,67.32412605406235,66.00593392324203,51.6579339243935,-0.6562176996197309,27.436823104693364,0.0,68.16772729069848,70.37700727759781,67.3025,64.22799272240218,0.9793860558323585,-1.4811555946619606,847325300,1998273447.7581887
2017-08-03 00:00:00,67.12,67.35,66.8,67.08,18214400,66.1438,60.538149999999995,57.1011,67.6081543263725,67.30087595367546,66.04805416154626,50.77148845732594,-0.5587343626210384,23.826714801443956,0.0,68.15635110256429,70.08195924193276,67.469,64.85604075806722,0.9487156232729042,-1.5700660308143908,829110900,1998604618.6672797
2017-08-04 00:00:00,67.31,67.91,67.16,67.57,22579000,66.21640000000001,60.61285,57.16943333333334,67.59967558717861,67.32650681523018,66.10773831207386,54.85906850948915,-0.5150795047146914,41.51624548736437,0.20733808155089048,68.12624726149389,69.87037277615809,67.61850000000001,65.36662722384193,0.9402359358962681,-1.6018639871851006,851689900,2000711992.0006127
2017-08-07 00:00:00,67.68,67.78,67.18,67.31,18705700,66.268,60.68685000000001,57.2356,67.53530323447225,67.3249347375892,66.15488582924743,52.374060662208336,-0.4542663880676798,32.12996389891703,0.08128874352717631,68.10056787349104,69.66236117803014,67.73100000000001,65.79963882196988,0.9159333690465343,-2.4492753623188372,832984200,1990112095.3339458
2017-08-08 00:00:00,67.02,67.99,66.71,67.67,22044600,66.3206,60.76395,57.300933333333326,67.56523584903397,67.35779809591403,66.21430207123773,55.387417320058674,-0.43016190763974294,45.126353790613784,0.23413800409068425,68.02958088834214,69.36003835841579,67.861,66.36196164158422,0.9419381284003533,-1.3556851311953246,855028800,2001134395.333946
