datetime,DIS_Open,DIS_High,DIS_Low,DIS_Close,DIS_Volume,DIS_sma8,DIS_sma21,DIS_sma50,DIS_sma200,DIS_sma300,DIS_ema8,DIS_ema20,DIS_ema50,DIS_ema200,DIS_rsi,DIS_macd,DIS_stoch,DIS_stochrsi,DIS_vwap,DIS_bb_hband,DIS_bb_mavg,DIS_bb_lband,DIS_aroon_up,DIS_aroon_down,DIS_atr,DIS_cmf,DIS_roc,DIS_uo,DIS_tsi,DIS_obv,DIS_adi,DIS_dcu,DIS_dcm,DIS_dcl,DIS_kcu,DIS_kcm,DIS_kcl
2018-01-04 00:00:00,109.84,109.89,108.56,109.14,7417400,106.49125000000001,105.65380952380953,101.4334,100.50671138501681,99.92093246118561,107.29278566546782,105.69606830299917,102.73129197231926,100.50671138501681,67.25874773879772,-1.7865452718053945,84.22818791946311,0.7110539226501342,107.36821718251839,110.66236678054467,105.7645,100.86663321945532,96.0,8.0,1.801328071543619,-0.015172928390953242,0.8594399778209102,54.79276615457679,26.04691475485536,966645800,959809473.2305169,110.08,105.445,100.81,107.50250000000001,105.78699999999999,104.07149999999999
2018-01-05 00:00:00,109.58,109.58,108.18,108.55,6008300,106.85,105.89714285714284,101.70800000000001,100.58674410755395,99.97826845812125,107.57216662869719,105.96787132176115,102.95947660085575,100.58674410755395,64.22349230647433,-1.7989128534007932,74.32885906040264,0.5539551215836969,107.58131927122253,110.77809533392619,106.10499999999999,101.43190466607379,92.0,4.0,1.7726617807190743,0.009518272239535504,0.5278755325060133,53.66769847608224,26.406472439911944,960637500,956976988.9448025,110.08,105.445,100.81,107.75833333333333,106.09933333333333,104.44033333333334
2018-01-08 00:00:00,107.84,108.22,106.53,106.99,8052600,107.08,106.14714285714287,101.9608,100.65045809653353,100.0248580364726,107.44279626676449,106.06521691016485,103.11753634199866,100.65045809653353,56.91048473968176,-1.6636576782587298,48.15436241610727,0.1754483545095746,107.4358063515641,110.56614358789032,106.377,102.18785641210967,88.0,24.0,1.7903287963819974,-0.011038010850794653,-1.6093433878977377,51.61319007542879,24.472850721362626,952584900,953308052.8501279,110.08,105.65,101.22,108.05566666666668,106.38466666666667,104.71366666666668
2018-01-09 00:00:00,107.1,107.81,106.84,106.92,5838000,107.36,106.40285714285714,102.1974,100.71284159806056,100.07067293324022,107.3266193185946,106.14662482348248,103.26665256388107,100.71284159806056,56.599048347843265,-1.533145416500588,46.97986577181208,0.15932902456941414,107.34630578313309,110.15709937037236,106.655,103.15290062962764,84.0,20.0,1.731733882354712,-0.01344480296325811,0.2343676760101247,48.15421110143984,22.8307797486453,946746900,948433021.9222928,110.08,105.985,101.89,108.34233333333334,106.66633333333331,104.99033333333334
2018-01-10 00:00:00,106.94,107.46,106.01,106.46,6060000,107.56625,106.6457142857143,102.4298,100.77002725380126,100.11312693368379,107.13403724779579,106.17647007838892,103.39188187510142,100.77002725380126,54.48882234065989,-1.376725320633085,39.26174496644281,0.06920513821048678,107.16690364043714,110.05110018973596,106.7835,103.51589981026405,80.0,16.0,1.711610033615089,-0.06559990541367575,-0.09384384384385185,47.841705797011535,20.850660117070383,940686900,946134401.2326376,110.08,106.87,103.66,108.48516666666667,106.83716666666666,105.18916666666667
2018-01-11 00:00:00,107.22,108.03,106.5,107.94,6427000,107.99,106.83857142857141,102.69699999999999,100.84137026620125,100.16513273478888,107.31314008161894,106.34442530901855,103.57023944862686,100.84137026620125,59.69551332769975,-1.3565474640915198,64.09395973154358,0.441400935208174,107.15681362332838,110.0812033459134,106.9565,103.83179665408662,76.0,12.0,1.7014950312140118,-0.05111420330010942,2.138531415594238,43.30900189852251,20.610965031689314,947113900,951805283.5855788,110.08,106.945,103.81,108.65883333333333,106.99483333333333,105.33083333333335
2018-01-12 00:00:00,108.26,109.62,107.95,109.38,5899900,108.07124999999999,107.07190476190475,102.9974,100.92633175608981,100.22636108871055,107.77244228570362,106.63352766054058,103.79807319573953,100.92633175608981,64.00983947981749,-1.4401511666405185,88.25503355704691,0.7498068046351111,107.29866374658305,110.29956144313327,107.19300000000001,104.08643855686675,100.0,8.0,1.6999596718415828,-0.040017308094527936,4.022824536376595,48.40502647413951,21.741033578907548,953013800,956009403.9448602,110.08,107.1,104.12,108.89299999999999,107.21600000000001,105.53900000000002
2018-01-16 00:00:00,109.96,110.05,107.58,107.65,8069200,107.87875,107.21476190476191,103.23960000000001,100.99323392767101,100.2756875931045,107.7452328888806,106.7303345500129,103.94912914884779,100.99323392767101,56.22330446412432,-1.3512349658838616,59.22818791946317,0.1931930910058391,107.50736479386691,110.30860383328202,107.199,104.08939616671798,96.0,4.0,1.7549625524243269,-0.1881557361802468,2.8372181887657613,41.61037599498761,20.21724133165849,944944600,948397567.5076133,110.08,107.1,104.12,108.88933333333334,107.29983333333334,105.71033333333335
2018-01-17 00:00:00,108.14,109.12,107.53,108.89,7030700,107.8475,107.27952380952381,103.51979999999999,101.07180871446036,100.33292554929649,107.99962558024046,106.93601697382118,104.14288879006945,101.07180871446036,59.981019075351504,-1.3650899656798288,80.03355704697988,0.461810066374047,107.66745404035818,110.40040966721423,107.23299999999999,104.06559033278575,92.0,4.0,1.7431795129654468,-0.16472693291034346,3.892758324587347,47.84034764546158,20.155463220466512,951975300,953394228.5139025,110.08,107.1,104.12,108.91499999999999,107.31400000000001,105.71300000000001
2018-01-18 00:00:00,108.67,108.91,107.17,107.38,8070900,107.70125,107.24,103.7642,101.1345767869533,100.37974996425133,107.86193100685368,106.9783010715525,104.2698343277138,101.1345767869533,53.91215444331838,-1.2399326012387206,54.69798657718111,0.02798253287664735,107.83919039731748,110.35285777456097,107.203,104.05314222543903,88.0,4.0,1.7429524048964862,-0.20034596717950884,2.7068388330942117,46.99985033947951,18.088336203767255,943904400,947271476.7897645,110.08,107.1,104.12,108.90866666666666,107.30216666666668,105.69566666666667
2018-01-19 00:00:00,107.92,108.04,106.82,107.55,10514300,107.77125,107.21952380952382,103.9734,101.19841184379955,100.42739282163171,107.79261300533065,107.0327485885475,104.3984682756466,101.19841184379955,54.47067794404389,-1.1413058045827142,54.24954792043398,0.06790810172870938,107.9077236113391,110.21905702271347,107.14349999999999,104.0679429772865,84.0,48.0,1.7055986616895953,-0.20741525950563727,-1.085257058769435,49.549429472633506,16.635836263971125,954418700,949339863.6750103,110.08,107.1,104.12,108.83483333333331,107.24633333333334,105.65783333333334
2018-01-22 00:00:00,107.24,108.49,107.03,108.05,8073600,107.9125,107.18666666666667,104.17380000000001,101.2665868503289,100.47804137431189,107.84981011525717,107.1296296753525,104.54166559817025,101.2665868503289,56.15371475835475,-1.090913803731624,54.888888888888864,0.16484888768581424,108.03399409486163,110.30434653564213,107.2125,104.12065346435789,80.0,44.0,1.688055900140338,-0.12474409362802043,-1.0440516530817847,53.271505612309234,15.950042836843048,962492300,952547184.2229556,110.08,107.1,104.12,108.79783333333334,107.26333333333332,105.72883333333334
2018-01-23 00:00:00,107.24,108.08,106.87,107.37,7477300,108.02625,107.22,104.369,101.32731732943012,100.52383511933307,107.74318564520003,107.1525220872237,104.65258067275181,101.32731732943012,53.26964458560769,-0.984755810999502,33.41523341523346,0.0,108.02843443520698,110.33078556757326,107.253,104.17521443242674,76.0,40.0,1.6539090501303133,-0.09557334496787577,-1.6217702034084625,46.17313555869328,14.518602246078405,955015000,951249470.9998151,110.08,107.1,104.12,108.79133333333331,107.28883333333333,105.78633333333335
2018-01-24 00:00:00,107.91,108.37,107.26,107.46,7211800,107.96625,107.26285714285714,104.537,101.38833904754524,100.56992259362322,107.68025550182224,107.18180569796431,104.76267554833018,101.38833904754524,53.60925186288037,-0.8975407932065451,35.89108910891068,0.024276558229198122,107.8972540617974,110.33445451092612,107.34199999999998,104.34954548907385,72.0,36.0,1.6150584036924338,-0.09438010453004929,-1.004145555043762,40.387171703254204,13.449465665087839,962226800,946636517.8466618,110.08,107.1,104.12,108.87466666666667,107.37666666666667,105.87866666666666
2018-01-25 00:00:00,107.56,108.75,107.09,107.51,6291000,107.7325,107.35,104.6654,101.4492510968234,100.61603606476193,107.64242094586176,107.21306229815819,104.87041376212116,101.4492510968234,53.81008586235455,-0.8229701576911879,37.1287128712872,0.049338030847127415,107.79475488478383,110.27846766878069,107.46,104.6415323312193,68.0,32.0,1.6182685177144027,-0.09564102375946934,0.48602673147024045,43.58535626826151,12.621568932956977,968517800,943528915.4370233,110.08,107.1,104.12,109.001,107.492,105.98299999999999
2018-01-26 00:00:00,107.76,109.44,107.63,109.11,7743800,107.91499999999999,107.53857142857143,104.8266,101.52547745406895,100.67247436333493,107.96854962455915,107.39372303166694,105.03667204595955,101.52547745406895,59.80655681310469,-0.8828026209462081,76.73267326732675,0.6086400006596854,107.80796013887361,110.27887001598963,107.6815,105.08412998401037,64.0,28.000000000000004,1.6405350521633735,-0.03373271353140832,2.048260381593713,45.18881473463422,13.588437814270923,976261600,948449009.3596753,110.08,107.1,104.12,109.22883333333334,107.68233333333333,106.13583333333334
2018-01-29 00:00:00,109.02,109.36,108.18,108.47,6847800,107.8625,107.71904761904761,105.00540000000001,101.59457718089413,100.72428516490746,108.07998304132377,107.49622560007961,105.1713123578827,101.59457718089413,56.63910762904129,-0.8685653471893602,60.891089108910855,0.31372457172542817,107.91059336801393,110.12007509295564,107.86449999999999,105.60892490704434,60.0,24.0,1.6076396912945605,-0.06681081126856989,1.888033064061624,47.33032639462904,13.505706598583922,969413800,944967077.1562854,110.08,107.315,104.55,109.43983333333333,107.88233333333332,106.32483333333334
2018-01-30 00:00:00,108.36,109.33,107.07,107.08,8393900,107.82499999999999,107.82714285714285,105.1464,101.64915850247729,100.76651582826355,107.85776458769627,107.4565850667387,105.24616285365201,101.64915850247729,50.39631194604238,-0.7366294165002074,26.485148514851367,0.0,107.94423385764452,109.70841550009361,107.99099999999999,106.27358449990636,56.00000000000001,20.0,1.6542368562020922,-0.09004153110958378,-0.7967389290346483,39.695888547092935,11.554456566302877,961019900,936647459.4571704,110.08,107.83,105.58,109.66266666666665,108.03266666666669,106.40266666666666
2018-01-31 00:00:00,107.05,107.09,105.49,105.68,9841400,107.59125,107.88095238095238,105.26100000000001,101.68926637807454,100.79916356362392,107.37381690154155,107.28738648895407,105.26317607507742,101.68926637807454,45.014671008124125,-0.5131852609289496,4.166666666666926,0.0,107.84786390663801,109.79180770744445,107.8385,105.88519229255554,52.0,16.0,1.6503627950448005,-0.2133201235209877,-3.3827025050283317,34.41921640831718,8.147847638165304,951178500,929143391.9571705,110.08,107.785,105.49,109.50483333333334,107.95283333333334,106.40083333333334
2018-02-01 00:00:00,105.63,107.61,104.41,107.45,9518900,107.51625000000001,107.82,105.4142,101.74658711063101,100.84335516785234,107.39074647897677,107.30287349000606,105.34893387605479,101.74658711063101,51.994389038817424,-0.47347049219442283,53.900709219858264,0.3674470190193095,107.75212639903168,109.60892052318854,107.75150000000001,105.89407947681147,48.0,12.0,1.761051166827315,-0.15284499140614105,-0.18578727357176297,44.947009124479806,7.4056788434495004,960697400,937710401.9571705,110.05,107.22999999999999,104.41,109.44383333333333,107.81633333333332,106.18883333333333
2018-02-02 00:00:00,106.93,107.54,105.47,105.71,9947700,107.30874999999999,107.65428571428572,105.5458,101.78602405480385,100.87569167836493,107.01724726142638,107.15117125286262,105.36309333189577,101.78602405480385,45.83485852826292,-0.2981558387164398,23.049645390070868,0.054802114480739884,107.5582141016045,109.52430450289097,107.58,105.63569549710903,44.0,8.0,1.7831189406253645,-0.19397617261020186,-2.920378363486093,41.69316985773183,4.6775177462354804,950749700,930069415.0006487,110.05,107.22999999999999,104.41,109.33300000000001,107.6685,106.00399999999999
2018-02-05 00:00:00,104.16,105.64,101.15,101.82,15107900,106.60375,107.30571428571429,105.59479999999999,101.78636212391028,100.88196615226283,105.86230342555385,106.64344065735189,105.22414849535085,101.78636212391028,35.66311426098942,0.15291012442119722,8.082026537997445,0.0,106.92057873150324,110.36995662051504,107.2435,104.11704337948495,40.0,100.0,1.981467587723552,-0.2309271554952747,-5.177872974483146,37.879176383468625,-1.827674439103491,935641800,919470331.4817177,110.05,105.6,101.15,109.1925,107.37349999999999,105.5545
2018-02-06 00:00:00,100.05,103.28,98.96,103.25,17765100,106.07125,107.05333333333333,105.67739999999999,101.8009256848664,100.89770059643384,105.28179155320855,106.32025583284218,105.14673090729788,101.8009256848664,40.85899701603445,0.3904927436951908,40.93511450381684,0.21520886028698538,106.15530247013048,110.6358310827531,107.0565,103.4771689172469,36.0,96.0,2.14850561717187,-0.09480822579890268,-3.9981403998140372,45.89674832769085,-4.999947689307637,953406900,936988693.9817177,110.05,104.505,98.96,109.05316666666666,107.10266666666666,105.15216666666667
2018-02-07 00:00:00,104.87,105.06,101.54,101.88,12445000,105.1675,106.80999999999999,105.73460000000001,101.8017124939722,100.90422750276981,104.52583787471777,105.89737432495245,105.01862381289405,101.8017124939722,37.71633280245833,0.6814706620016437,27.862595419847334,0.0850424928854658,105.75538499071169,111.03688691520077,106.80449999999999,102.57211308479921,32.0,92.0,2.2464695016595937,-0.12020542009890808,-5.710319296621936,42.32003027040622,-8.658152902614118,940961900,926947841.7089903,110.05,104.505,98.96,108.9625,106.8845,104.8065
2018-02-08 00:00:00,102.57,102.91,98.41,98.56,12667500,103.92875,106.41190476190475,105.7224,101.76945664826104,100.88865124029293,103.20009612478049,105.19857677019507,104.76534444768251,101.76945664826104,31.41116653051246,1.1665220719340255,1.3599274705349562,0.0,105.09910677345185,111.96464347249135,106.40950000000001,100.85435652750867,28.000000000000004,100.0,2.407435965826766,-0.16730750608810116,-8.205271491105524,38.27621991111654,-14.27406475859094,928294400,915124841.7089903,110.05,104.22999999999999,98.41,108.78083333333333,106.55033333333333,104.31983333333332
2018-02-09 00:00:00,99.73,100.9,97.5,100.26,12479700,103.07624999999999,106.11666666666666,105.7324,101.75443717912412,100.88447415563982,102.54674143038483,104.72823612541458,104.58866427326359,101.75443717912412,37.200380701755506,1.3976418709188323,23.115577889447284,0.20387866176969288,104.46272310839755,112.13815727813719,106.02550000000001,99.91284272186283,24.0,96.0,2.4783333968391403,-0.15098941718429001,-6.700167504187594,43.68693205859257,-16.519344439106742,940774100,922906301.7089903,110.05,103.775,97.5,108.4775,106.15350000000001,103.82950000000001
2018-02-12 00:00:00,101.07,101.76,99.29,100.55,9584700,102.435,105.76476190476193,105.7128,101.7424527295806,100.88225173600101,102.10302111252153,104.3303088753751,104.43028528215521,101.7424527295806,38.15928325343797,1.5396571906827887,25.544388609715224,0.2376483174123666,104.05185182975856,111.93463587367152,105.58399999999999,99.23336412632845,20.0,92.0,2.477738154207773,-0.16869340190270252,-6.473816389173108,40.02573237952002,-17.87418041816017,950358800,923100323.9761968,110.05,103.775,97.5,108.095,105.731,103.367
2018-02-13 00:00:00,99.82,101.44,99.58,101.26,8447900,101.66125,105.37809523809524,105.71560000000001,101.73765220490816,100.88476169124353,101.91568308751675,104.03789850629175,104.30596036912952,101.73765220490816,40.55257448107326,1.5767386270712649,31.490787269681793,0.32193281584035593,103.68406515037273,111.8072806779659,105.2645,98.72171932203409,16.0,88.0,2.4336140003357896,-0.09456838145517209,-7.194574282833832,44.62028709354348,-18.154171328202494,958806700,929913146.556842,109.44,103.47,97.5,107.68116666666666,105.34766666666667,103.01416666666667
2018-02-14 00:00:00,100.64,101.88,99.87,101.72,7425700,101.16250000000001,105.09571428571428,105.71919999999999,101.73747656107822,100.89031144744789,101.87219795695748,103.81714626759731,104.20455015857542,101.73747656107822,42.11560234134956,1.5511273464403388,35.34338358458961,0.3769779426979541,103.38345051737205,111.40043885181501,104.90599999999999,98.41156114818497,12.0,84.0,2.403355857454661,-0.0880115582532126,-6.2229187793860055,51.83000199276466,-17.885543083667077,966232400,936156645.5618172,109.44,103.47,97.5,107.33433333333332,104.97983333333335,102.62533333333333
2018-02-15 00:00:00,102.46,102.67,101.07,102.29,6494700,101.22125,104.78142857142859,105.6384,101.74297430673914,100.89961170361103,101.96504285541138,103.67170376592138,104.12946976019991,101.74297430673914,44.07769904224212,1.4679147778954444,40.38785834738623,0.5020834820511101,103.04121968810877,111.13711569937387,104.65150000000001,98.16588430062616,8.0,80.0,2.3459732962079003,-0.03965990130696795,-4.473290997385125,47.26484272478606,-17.070891376865262,972727100,939566363.0618172,109.44,103.47,97.5,107.03683333333333,104.68933333333334,102.34183333333333
2018-02-16 00:00:00,102.3,104.4,102.3,103.6,8746400,101.265,104.60142857142857,105.6416,101.76145217433378,100.91755448298903,102.32836666531998,103.66487483583363,104.10870624019208,101.76145217433378,48.40620009527881,1.2814899475209813,51.56382079458999,0.8256740924755178,102.80533600015225,110.81387861519107,104.454,98.09412138480891,4.0,76.0,2.329118060764479,-0.039950924684705326,-1.9682059046177254,53.114020444322854,-15.047121489916012,981473500,941648839.2522933,109.44,103.47,97.5,106.87899999999999,104.4875,102.096
2018-02-20 00:00:00,103.45,104.61,102.62,103.07,6734500,101.41375,104.38809523809522,105.6682,101.77447255070857,100.9318564465572,102.49317407302664,103.60822008956376,104.06797266214534,101.77447255070857,46.826996741943944,1.1631059357173967,55.0939663699307,0.7489512492619399,102.54774448832065,110.36916255463505,104.205,98.04083744536494,36.0,72.0,2.3048953421384444,-0.07630321275902947,-4.076314564913922,59.90728745807606,-13.839421678671762,974739000,937960093.0211375,109.44,103.47,97.5,106.68433333333333,104.26633333333334,101.84833333333333
2018-02-21 00:00:00,103.09,103.97,102.13,102.16,6743300,101.86375000000001,104.10761904761905,105.6804,101.77830864473138,100.94001686883921,102.41913539013183,103.47029436674816,103.9931502048063,101.77830864473138,44.162929710180904,1.1296927534129537,46.09297725024725,0.6195221945700357,102.31568679957532,109.99085584463609,103.94449999999999,97.8981441553639,32.0,68.0,2.2716885319856988,-0.10403761294992214,-3.3582442531453953,52.707007416730725,-13.583756878091357,967995700,931436683.2385287,109.44,103.47,97.5,106.48150000000001,104.03200000000001,101.5825
2018-02-22 00:00:00,102.41,103.1,102.04,102.35,4462200,102.125,103.86857142857144,105.70020000000001,101.78399711592809,100.949385527518,102.40377197010253,103.36359966515309,103.92871294187272,101.78399711592809,44.86818768227447,1.0754836475799863,48.30677290836645,0.7918208046179293,102.03573960301269,109.54852523673765,103.689,97.82947476326234,28.000000000000004,64.0,2.1851393511295765,-0.09085273769439599,0.5205264191710874,50.47895411751589,-13.176382485880481,972457900,929584449.2762645,109.44,103.47,97.5,106.21900000000001,103.772,101.325
2018-02-23 00:00:00,102.84,104.41,102.53,104.3,6101100,102.59375,103.71809523809523,105.7084,101.80903197049598,100.97164874660426,102.82515597674642,103.45278064942423,103.94327321866203,101.80903197049598,51.62186349761535,0.8652003464563762,83.5380835380835,1.0,101.80361785043087,109.13078979971276,103.52850000000001,97.92621020028726,24.0,60.0,2.1762008260488925,-0.04563925964162525,1.0169491525423702,52.59266344988024,-10.789365322827436,978559000,934971590.7656263,109.44,103.47,97.5,106.02816666666665,103.57016666666668,101.11216666666667
2018-02-26 00:00:00,105.03,106.79,104.71,106.79,8138200,103.285,103.68380952380953,105.7546,101.85859384143633,101.01030888782283,103.70623242635833,103.77061106376478,104.05490956302823,101.85859384143633,58.59653899440504,0.4919561607161569,100.0,1.0,101.95043227850735,108.63061029013048,103.4125,98.19438970986951,20.0,56.00000000000001,2.1986150527596866,-0.028416181253906322,4.819395367098559,57.055243418868876,-6.3515145734181475,986697200,943109790.7656263,109.36,103.43,97.5,105.91016666666667,103.43866666666668,100.96716666666666
2018-02-27 00:00:00,105.03,105.19,101.97,101.99,14179600,103.31875,103.3447619047619,105.70139999999999,101.85990136540214,101.01681846331903,103.32484744272314,103.60102905769195,103.97393271741929,101.85990136540214,45.098670713850744,0.5768280247576882,48.33153928955858,0.5034878297701432,102.09267737126339,107.78933088399975,103.0885,98.38766911600024,16.0,52.0,2.385856834705424,-0.08124323111275594,3.480113636363629,41.94902726191022,-7.000369452084663,972517600,929106334.8650051,109.33,103.41499999999999,97.5,105.73116666666667,103.15766666666666,100.58416666666668
2018-02-28 00:00:00,102.55,102.67,100.3,100.32,10760800,103.07249999999999,102.95666666666668,105.55720000000001,101.84457896375636,101.01218844030693,102.65710356656243,103.28855009981652,103.8306412383048,101.84457896375636,41.51553105845285,0.7699689094083624,30.35522066738419,0.37168387305934236,101.93123176566804,107.22122018806435,102.75049999999999,98.27977981193563,12.0,48.0,2.3847242036550367,-0.0917055356637284,0.05984440454816284,37.21231573468151,-8.815404074486457,961756800,918527151.7426423,107.61,102.555,97.5,105.40016666666668,102.82116666666666,100.24216666666668
2018-03-01 00:00:00,100.36,101.17,98.54,99.75,10487300,102.59124999999999,102.60761904761905,105.388,101.82373738202745,101.00380180615207,102.01108055177079,102.95154532840542,103.67061609170462,101.82373738202745,40.33751238733405,0.9579856263351445,24.21959095801936,0.1466212598855319,101.9546571225221,106.8947089524046,102.454,98.01329104759539,8.0,44.0,2.402243903393962,-0.05777710445268531,-0.7956240676280429,40.683916288977265,-10.61625471402428,951269500,917689762.7692583,107.61,102.555,97.5,105.13833333333335,102.50783333333334,99.87733333333333
2018-03-02 00:00:00,99.2,100.33,98.65,100.16,7835400,102.2275,102.3447619047619,105.2316,101.80718278121127,100.99819514963278,101.59972931804394,102.68568386855729,103.53294487242208,101.80718278121127,41.62071152223104,1.0616684031144246,19.63636363636352,0.16936854500746587,102.06147596013379,105.99448898845652,102.0895,98.18451101154348,4.0,40.0,2.3506550531515353,-0.07006179400542487,-1.086312462966629,45.546940335510556,-11.622570704503547,959104900,923939427.0549725,107.54,102.52000000000001,97.5,104.72349999999999,102.16900000000001,99.6145
2018-03-05 00:00:00,99.89,101.11,99.6,100.57,5736700,102.02875,102.01714285714286,105.06819999999999,101.79487250478131,100.99534999913686,101.37090058070083,102.48419016678994,103.4167509558565,101.79487250478131,42.94228632460313,1.0980960099572883,24.60606060606045,0.1426567797573807,102.10839198008556,105.41368904834232,101.8325,98.25131095165767,4.0,36.0,2.2906082636407112,-0.023376685300073845,-1.1305544632324083,47.2981723115264,-12.02974734564774,964841600,925573056.856297,106.79,102.14500000000001,97.5,104.40483333333334,101.87833333333334,99.35183333333333
2018-03-06 00:00:00,101.14,102.06,100.66,102.05,6216200,101.99125000000001,101.84285714285713,104.97579999999999,101.79741108682329,101.00235764033862,101.52181156276731,102.44283872233376,103.36315287915625,101.79741108682329,47.55737369231066,0.9960595650625805,42.54545454545443,0.39541326382539194,102.1826105565252,105.42643157645293,101.84400000000001,98.26156842354709,12.0,32.0,2.233421959094947,0.06666660770902645,-0.23462704076645718,46.827345867299506,-10.961811947241303,971057800,931700453.9991541,106.79,102.14500000000001,97.5,104.18633333333332,101.81433333333334,99.44233333333332
2018-03-07 00:00:00,100.87,101.37,99.94,100.74,6214800,101.54624999999999,101.79142857142857,104.85940000000001,101.78688958347182,101.00061440020347,101.34807565993012,102.28066360592102,103.26028413879719,101.78688958347182,44.15312505216337,1.0092667998024893,26.66666666666653,0.2089713075587328,102.16699881734576,105.27085288224117,101.7185,98.16614711775884,8.0,28.000000000000004,2.224606104873879,-0.02646522753958427,-2.76061776061776,40.585203001086214,-11.095242846927905,964843000,932439276.3767765,106.79,102.14500000000001,97.5,103.9845,101.757,99.5295
2018-03-08 00:00:00,101.13,101.71,100.63,101.17,6627000,100.84375,101.69238095238094,104.7692,101.78075137866115,101.00173988591641,101.30850329105675,102.17488611964282,103.17831221178554,101.78075137866115,45.53138639114544,0.9738107381337358,31.878787878787822,0.28445514186391563,102.11573003864498,105.24237129279415,101.68299999999999,98.12362870720584,4.0,24.0,2.142848525954316,0.03306426017595995,-1.8434073930338524,48.33356525740998,-10.798148664739756,971470000,932439276.3767766,106.79,102.14500000000001,97.5,103.77966666666666,101.67416666666665,99.56866666666666
2018-03-09 00:00:00,101.56,101.87,100.79,101.85,5618400,100.82624999999999,101.69095238095237,104.7032,101.7814404196695,101.00737616574419,101.42883589304414,102.14394458443874,103.12622153681356,101.7814404196695,47.72835575042774,0.8806891999244897,40.121212121211975,0.4047775120844345,101.97435830920453,105.10569505247413,101.8475,98.58930494752586,64.0,20.0,2.066930774100436,0.14289183472588388,-0.3034455755677391,57.081372720972105,-9.915470964450783,977088400,937849587.4878876,106.79,102.14500000000001,97.5,103.68583333333333,101.75133333333333,99.81683333333334
2018-03-12 00:00:00,101.84,103.03,101.84,102.28,6485300,101.07125,101.86809523809524,104.65520000000001,101.78640121151358,101.01583213806482,101.61798347236767,102.15690224306363,103.09303637850715,101.78640121151358,49.12575304685409,0.7633923913568452,45.33333333333327,0.4813093736397049,101.90643488440874,105.1278727368723,101.9485,98.76912726312769,60.0,16.0,2.0042928616646902,0.08660363668981985,-0.06839276990717458,58.616280355186724,-8.787648996134816,983573700,936160139.588728,106.79,102.665,98.54,103.71683333333333,101.89283333333333,100.06883333333334
2018-03-13 00:00:00,102.92,102.92,100.58,100.88,6716700,101.2125,101.89761904761905,104.5766,101.7773822939861,101.01492959894146,101.45398714517485,102.035292505629,103.00625063817354,101.7773822939861,44.91562372971724,0.7744744656544782,28.363636363636232,0.25073140211156,101.82394308438712,105.11849012999357,101.965,98.81150987000643,56.00000000000001,12.0,2.0282719429743556,0.05370731987519466,-3.279002876318314,49.8564453774627,-8.991242361346695,976857000,931165670.3579587,106.79,102.665,98.54,103.75666666666666,101.93916666666667,100.12166666666667
2018-03-14 00:00:00,101.66,101.77,100.63,101.04,6235900,101.32249999999999,101.92095238095239,104.5064,101.7700451567325,101.01509617967939,101.36199000180267,101.94050274318815,102.92914277000988,101.7700451567325,45.49057946514014,0.7615675498973218,30.303030303030305,0.2822202513145202,101.7566396251384,105.11876476218484,101.954,98.78923523781515,52.0,8.0,1.964823947047616,-0.0033651229794150247,-5.384399288322876,47.542679124196866,-9.001306105326789,983092900,929415242.2877834,106.79,102.665,98.54,103.74000000000001,101.95849999999999,100.17699999999999
2018-03-15 00:00:00,101.14,101.42,100.4,100.4,5174600,101.30125,101.88,104.3398,101.75641286661576,101.0110091618742,101.14821444584652,101.79378819621785,102.82996070059772,101.75641286661576,43.533216332216256,0.7938305925388818,22.54545454545454,0.17502049882794063,101.59312779319264,105.1237910933753,101.888,98.65220890662471,48.0,4.0,1.8973365222585004,-0.08177940344174789,-1.5589763702323651,38.857678149589184,-9.541884452222957,977918300,924240642.2877834,106.79,102.665,98.54,103.66966666666667,101.93766666666667,100.20566666666666
2018-03-16 00:00:00,100.71,101.4,100.01,100.04,10468000,101.05,101.80000000000001,104.1568,101.73933413162456,101.00455727375542,100.90194456899175,101.62676074895901,102.72055047704487,101.73933413162456,42.4273489683842,0.8387793513886663,22.556390977443638,0.2377991980438419,101.14931119645962,105.10272391791821,101.7755,98.44827608208178,44.0,56.00000000000001,1.8610981992400362,-0.16930423789921936,-0.2791068580542135,33.662330010494635,-10.294543298950465,967450300,914224498.4028913,106.79,102.665,98.54,103.58283333333334,101.86133333333332,100.13983333333334
2018-03-19 00:00:00,99.97,100.12,98.22,98.69,6528300,100.79375,101.62857142857142,103.9478,101.70899249847407,100.98917815565738,100.41040133143802,101.34706924905817,102.56248967402351,101.70899249847407,38.479771001272994,0.9721291840899084,9.771309771309744,0.0,100.7446139968785,105.00385088913835,101.53,98.05614911086165,40.0,100.0,1.8638768992943198,-0.2083409362339662,-1.0626566416040122,33.009621758854735,-12.071490555164077,960922000,910925988.9292071,106.79,102.505,98.22,103.35166666666666,101.64016666666666,99.92866666666666
