datetime,SHOP_Open,SHOP_High,SHOP_Low,SHOP_Close,SHOP_Volume,SHOP_sma8,SHOP_sma21,SHOP_sma50,SHOP_sma200,SHOP_sma300,SHOP_ema8,SHOP_ema20,SHOP_ema50,SHOP_ema200,SHOP_rsi,SHOP_macd,SHOP_stoch,SHOP_stochrsi,SHOP_vwap,SHOP_bb_hband,SHOP_bb_mavg,SHOP_bb_lband,SHOP_aroon_up,SHOP_aroon_down,SHOP_atr,SHOP_cmf,SHOP_roc,SHOP_uo,SHOP_tsi,SHOP_obv,SHOP_adi,SHOP_dcu,SHOP_dcm,SHOP_dcl,SHOP_kcu,SHOP_kcm,SHOP_kcl
2021-11-04 14:30:00,154.57,154.92,154.02,154.24,108526,152.9475,149.82238095238094,148.1418,144.6065422138507,144.3902145205716,152.75777918105115,150.850809822369,148.4027553132758,144.6065422138507,62.836390294469766,-1.6852801043444856,92.996910401648,0.8582682321629106,152.54814617318695,155.63633054856217,149.811,143.98566945143784,96.0,56.00000000000001,2.420826441800403,0.7032741408666228,5.39118551417835,64.49792038012497,18.03498276748028,2093554647,1911537095.4059806,154.92,150.065,145.21,151.72366666666667,149.63366666666667,147.54366666666667
2021-11-04 15:30:00,154.28,154.45,153.29,154.1,111255,153.51874999999998,150.0152380952381,148.5146,144.70100448037957,144.45473136761098,153.05605047415088,151.1602565059529,148.6261766735395,144.70100448037957,62.289607359716655,-1.7339471113892273,91.24866595517615,0.8312682074372111,152.63355985309093,156.15243980429963,150.037,143.92156019570038,92.0,52.0,2.3307674102432308,0.7037393105477767,5.4179778355452095,62.905620010052,18.97918387434643,2093443392,1911581213.7680495,154.92,150.065,145.21,151.9343333333333,149.85433333333333,147.77433333333335
2021-11-05 00:00:00,153.5,155.0,151.02,152.81,6538000,153.3625,150.16904761904763,148.8492,144.78169100296284,144.5102481027099,153.00137259100626,151.3173749339574,148.79024817653797,144.78169100296284,57.33856228422619,-1.649410468915562,76.82539682539682,0.5867866573378929,152.76842252614216,156.42501456684872,150.2895,144.1539854331513,88.0,48.0,2.448569738082999,0.5054740229082546,3.874651621235802,57.31264384251383,18.42378384389624,2086905392,1910924128.3409138,155.0,150.10500000000002,145.21,152.2405,150.0755,147.9105
2021-11-05 09:30:00,153.5,155.0,151.58,153.66,185041,153.4525,150.45000000000002,149.1994,144.87003238601793,144.5710437963796,153.1477342374493,151.5404820831043,148.98121883628158,144.87003238601793,59.61628798365057,-1.6321876240268693,84.94382022471908,0.654697536062766,152.79513133455418,156.77351887970738,150.583,144.39248112029262,84.0,44.0,2.5179576139342124,0.5065654928602806,4.523501802598466,63.335662347756944,18.580595293625375,2087090433,1910964166.452025,155.0,150.10500000000002,145.21,152.60066666666665,150.34466666666668,148.08866666666668
2021-11-05 10:30:00,153.5,153.68,151.65,151.95,97697,153.48,150.6480952380952,149.3244,144.940479824963,144.620073405706,152.88157107357168,151.57948378947532,149.09764162701566,144.940479824963,53.43532353171461,-1.4636832569599392,65.73033707865157,0.30425701037990577,152.80884937623378,156.87496212109545,150.7865,144.69803787890453,80.0,40.0,2.4831034986531972,0.5017788933188547,1.645595023078453,58.586579644584205,16.905210817002498,2086992736,1910895345.412616,155.0,150.10500000000002,145.21,152.89416666666665,150.58016666666668,148.26616666666666
2021-11-05 11:30:00,152.14,152.93,151.94,152.67,48520,153.54875,150.8761904761905,149.5238,145.01739047347084,144.67356129005344,152.83455527944463,151.68334247619194,149.23773411223075,145.01739047347084,55.52614596199205,-1.3724199123124947,71.3407134071339,0.17038305021847952,152.82346495092943,157.00066652459202,151.0375,145.07433347540797,76.0,36.0,2.376453248749398,0.5064988982576312,2.09991306092422,55.4297319202861,16.089602618749865,2087041256,1910918380.1600907,155.0,150.10500000000002,145.21,153.13316666666668,150.81516666666667,148.4971666666667
2021-11-05 12:30:00,152.61,152.7,151.04,151.35,63658,153.17374999999998,151.05238095238096,149.5746,145.0804015135358,144.71792300905642,152.5046541062347,151.65159557369748,149.32056806861388,145.0804015135358,51.00451321080839,-1.179978033602282,37.60683760683745,0.0,152.8436129536605,157.05228688002995,151.12849999999997,145.20471311997,72.0,32.0,2.3252780166958695,0.3459565457989686,-1.7590549136700038,50.07799391853575,14.040141808738808,2086977598,1910878498.0396087,155.0,150.10500000000002,145.21,153.16783333333333,150.9923333333333,148.81683333333334
2021-11-05 13:30:00,151.21,152.54,151.02,152.42,63276,152.9,151.19,149.667,145.15343234424688,144.76909960035835,152.485842082627,151.72477694763106,149.44211441886432,145.15343234424688,54.25631057524745,-1.1011135641443843,52.66055045871527,0.22117887277319662,152.8845518373003,156.9483391263157,151.434,145.9196608736843,68.0,28.000000000000004,2.267758158360449,0.3543994639283276,-0.3400026154047406,54.17845368335495,13.232614545003212,2087040874,1910931783.0922403,155.0,150.275,145.55,153.27666666666667,151.24116666666666,149.20566666666667
2021-11-05 14:30:00,152.39,152.53,151.5,152.41,71332,152.67125,151.48047619047617,149.7934,145.22563699753795,144.81986970268156,152.46898828648767,151.7900362859519,149.55850208871277,145.22563699753795,54.22009223406535,-1.0259791386244501,51.13207547169815,0.24332229261681834,152.92900224876502,156.7431765849815,151.73700000000002,146.73082341501853,64.0,24.0,2.179346861334703,0.3568651751091856,0.44816450273512615,53.97087476143306,12.566474014216771,2086969542,1910986494.0436966,155.0,150.275,145.55,153.57733333333334,151.53233333333336,149.48733333333334
2021-11-05 15:30:00,152.4,153.68,152.4,152.86,104118,152.51625,151.7904761904762,149.93019999999999,145.30160080850771,144.87329249535475,152.5558797783793,151.89193759205173,149.68797259503776,145.30160080850771,55.6546677274588,-0.9913185016658304,46.231155778894674,0.3518763649813166,152.95606953185495,156.39439635009532,152.07099999999997,147.74760364990462,60.0,20.0,2.115107799810796,0.3535940530771159,0.4864580594267743,53.06462370607217,12.392855596621803,2087073660,1910957210.8561966,155.0,150.55,146.1,153.935,151.87650000000002,149.818
2021-11-08 00:00:00,154.0,156.43,152.2,153.38,7644000,152.58749999999998,152.13333333333335,150.0588,145.3819828900151,144.92981546880753,152.73901760540613,152.03365782138013,149.83275798346764,145.3819828900151,57.31906845565554,-0.9943471365083099,43.62292051755983,0.4778212719759316,153.48246503747222,156.0884194105729,152.3845,148.6805805894271,56.00000000000001,16.0,2.2661715283957404,0.12026743543618823,-0.6284418529316481,47.42744374842421,12.692666914146908,2094717660,1907577948.444849,156.43,151.265,146.1,154.44083333333333,152.23033333333333,150.01983333333334
2021-11-08 09:30:00,154.0,154.7,152.2,153.82,178140,152.60750000000002,152.45285714285714,150.2216,145.4659432592687,144.9888864623703,152.97923591531588,152.20378564791534,149.98912041548851,145.4659432592687,58.73054207163182,-1.020488122364867,51.75600739371506,0.5846272293862508,153.49509584293432,155.53397490199174,152.725,149.91602509800825,52.0,12.0,2.282873562081759,0.12132236234723862,-0.5109630683655781,52.57162897076193,13.32527233264122,2094895800,1907630677.884849,156.43,151.65,146.87,154.823,152.5635,150.304
2021-11-08 10:30:00,154.0,154.71,153.48,154.44,89276,152.91875,152.80666666666664,150.377,145.55523735619138,145.05168455896583,153.3038501563568,152.41675844335197,150.16366471292034,145.55523735619138,60.70262905936933,-1.078798146926374,63.21626617375212,0.7338547009008707,153.49852975931023,155.45050625504058,152.97250000000003,150.49449374495947,48.0,8.0,2.207668307647349,0.11940332904267745,0.12966804979252375,52.29085964491276,14.402522553241267,2094985076,1907680759.5433857,156.43,152.79000000000002,149.15,155.03183333333334,152.84283333333332,150.65383333333335
2021-11-08 11:30:00,154.36,156.22,154.0,156.0,144600,153.33499999999998,153.11666666666665,150.6082,145.65916534269695,145.12443084096606,153.90299456605527,152.7580195439851,150.39254060653133,145.65916534269695,65.20766694246561,-1.2366330875722724,92.05175600739358,1.0,153.5114717734117,155.57303667076772,153.296,151.01896332923226,100.0,4.0,2.208549142815395,0.12127478059363969,1.2329656067488681,58.57397770198347,16.680127786711523,2095129676,1907796700.0839262,156.43,152.99,149.55,155.41133333333332,153.13983333333334,150.86833333333334
2021-11-08 12:30:00,156.07,156.43,155.54,156.01,80605,153.9175,153.4252380952381,150.8308,145.76215872237162,145.196760204149,154.37121799582076,153.0677319683675,150.6128331317654,145.76215872237162,65.23517975722766,-1.3469979773937553,92.2365988909424,1.0,153.51823888139688,155.9436550933269,153.3935,150.84334490667308,100.0,8.0,2.114367061185725,-0.22001280164842804,2.094103789019036,56.10920244643721,18.56325840641803,2095210281,1907801228.4547126,156.43,153.065,149.7,155.34483333333333,153.29733333333334,151.24983333333333
2021-11-08 13:30:00,156.04,156.27,155.8,155.89,50940,154.35125,153.51238095238094,150.9892,145.8629332624475,145.26781163136394,154.70872510786057,153.33651939995156,150.81978085208834,145.8629332624475,64.57527138007814,-1.4085431420414238,90.01848428835451,0.9536277253776586,153.52332228176155,156.30173106260307,153.541,150.78026893739693,96.0,4.0,1.9969122711010303,-0.235490839051923,1.451256019783932,53.8285696452901,19.977770576634665,2095159341,1907769797.3908827,156.43,153.72500000000002,151.02,155.39733333333334,153.49983333333336,151.60233333333332
2021-11-08 14:30:00,155.88,156.2,155.57,155.73,93562,154.76625,153.64523809523808,151.15540000000001,145.96111303098039,145.3373278331489,154.93567508389157,153.5644699332895,151.01233846573194,145.96111303098039,63.65072531414248,-1.427946981670857,87.06099815157084,0.8886591546561211,153.9729243743384,156.52740198105406,153.74099999999999,150.95459801894592,92.0,4.0,1.8992756803080992,-0.2289344466099452,2.4876604146100703,54.126225204183186,20.951082084715342,2095065779,1907723758.9464383,156.43,153.72500000000002,151.02,155.45066666666668,153.66366666666667,151.87666666666667
2021-11-08 15:30:00,155.62,155.62,153.36,153.41,104163,154.83499999999998,153.72523809523807,151.2742,146.0352313092791,145.39096685086884,154.5966361763601,153.54975851107145,151.10636440825226,146.0352313092791,52.02046948470574,-1.2418052949797413,44.1774491682068,0.07139203708999758,153.98649809949637,156.49692694495357,153.8055,151.11407305504642,88.0,4.0,1.932898846000376,-0.23723552292750416,0.4847055741141083,51.16586218190219,18.538567864119596,2094961616,1907624204.9287393,156.43,153.72500000000002,151.02,155.58583333333337,153.77133333333336,151.95683333333335
2021-11-09 00:00:00,154.6,156.31,151.98,155.49,5945000,155.09875,153.88571428571427,151.4312,146.1293086096843,145.45807006116206,154.7951614705023,153.73454341477893,151.27827168636003,146.1293086096843,59.21561895401052,-1.2477420897946274,82.62476894639559,0.5770007832323371,154.24260992126653,156.64440492289407,153.8625,151.08059507710595,84.0,52.0,2.10412035700035,-0.008828563184156377,2.7353815659068483,58.20125964187809,18.55079119897111,2100906616,1911317519.016499,156.43,153.72500000000002,151.02,155.72750000000002,153.821,151.9145
2021-11-09 09:30:00,154.6,156.31,151.98,153.85,158943,155.1025,153.86190476190475,151.5718,146.20613140958793,145.5138303929816,154.58512558816847,153.7455392800381,151.37912377709102,146.20613140958793,52.52706605452375,-1.107347930862744,52.31053604436203,0.10699097183880443,154.24617685418525,156.58520625022334,153.8245,151.06379374977666,80.0,48.0,2.2631117600717547,-0.013560043558239707,0.9381970869964618,53.836234459773316,16.362996481542172,2100747673,1911295861.6562219,156.43,153.72500000000002,151.02,155.8645,153.8115,151.7585
2021-11-09 10:30:00,154.35,156.1,154.04,155.6,94750,155.2475,153.9090476190476,151.62859999999998,146.29960273884578,145.5808481312342,154.81065323524214,153.9221545867011,151.54464833485216,146.29960273884578,57.98111800115302,-1.1243342971598338,84.65804066543414,0.4510616119099931,154.26352140291974,156.75588174193075,153.8925,151.02911825806927,76.0,44.0,2.262175205780915,-0.008802304242696091,2.0930385145331654,53.797493030194644,16.305565886365983,2100842423,1911344616.5105908,156.43,153.72500000000002,151.02,155.96516666666668,153.85416666666669,151.74316666666667
2021-11-09 11:30:00,155.74,156.19,154.05,154.27,79117,155.03125,153.91047619047617,151.694,146.37891017428015,145.63858335959807,154.690508071855,153.955282721301,151.65152487074033,146.37891017428015,52.99768763958578,-1.0187329112426369,56.18661257606504,0.07394926825690755,154.27625809249318,156.76780239989128,153.901,151.03419760010874,72.0,40.0,2.2534484053679913,-0.013714257103946187,0.9224126651838259,48.99796182630405,14.571989177351572,2100763306,1911281766.5573199,156.43,153.72500000000002,151.02,156.05866666666665,153.89866666666666,151.73866666666666
2021-11-09 12:30:00,154.35,154.7,153.5,153.62,32323,154.73250000000002,153.88761904761907,151.7424,146.4509608193122,145.69161602830505,154.45261738922056,153.92335103355805,151.72871997384857,146.4509608193122,50.70401942686021,-0.8725354389571578,36.853932584269856,0.0,154.28578806260396,156.76811122194445,153.9415,151.11488877805553,68.0,36.0,2.178202090698848,0.02164384474733227,0.15647411657322277,46.64702410070756,12.430323817037754,2100730983,1911255908.1573198,156.43,153.72500000000002,151.02,155.96949999999998,153.9485,151.9275
2021-11-09 13:30:00,153.8,155.18,153.69,154.66,59354,154.57874999999999,153.97571428571428,151.81699999999998,146.53264280120962,145.7512066194791,154.4987024138382,153.9935080779811,151.84367213173687,146.53264280120962,54.125027929461766,-0.8310127989732905,60.22471910112352,0.2354256938072785,154.29590437661534,156.8317695294677,153.9915,151.1512304705323,64.0,32.0,2.1340447985060735,0.020368334686317775,0.5460928357820852,48.34545786344796,11.742461058112273,2100790337,1911273833.8620179,156.43,153.72500000000002,151.02,155.92783333333333,154.00333333333333,152.07883333333334
