datetime,SPY_Open,SPY_High,SPY_Low,SPY_Close,SPY_Volume,SPY_sma50,SPY_sma200,SPY_sma300,SPY_ema8,SPY_ema20,SPY_ema50,SPY_rsi,SPY_macd,SPY_stoch,SPY_stochrsi,SPY_vwap,SPY_bb_hband,SPY_bb_mavg,SPY_bb_lband,SPY_atr,SPY_roc,SPY_obv,SPY_adi
2022-02-24 15:30:00,423.77,428.76,423.67,428.31,27944436,426.5108,441.22509999999994,443.3865333333334,420.60889158472565,420.43509578662383,425.5607352078005,62.54457299539928,1.6365208023025275,97.58971612212112,1.0,419.079705050016,429.0414021350036,418.587,408.1325978649964,4.682397171629246,3.3043100745278666,-486841349,370112705.82951206
2022-02-24 16:00:00,428.31,428.42,421.8,426.78,0,426.36,441.11154999999997,443.3733000000001,421.98024901034216,421.03937237837397,425.608549513377,59.14709172462793,0.9593678179011818,89.39475093733253,0.9229534517852335,419.079705050016,429.24629305918467,418.63950000000006,408.03270694081544,4.820797373655728,3.3440685764098954,-486841349,370112705.82951206
2022-02-24 17:00:00,426.78,429.22,411.91,426.9,0,426.2128,440.99705,443.3632333333333,423.0735270080439,421.5975273899574,425.6591946304995,59.333676775904166,0.40832923675594657,87.87245164662811,0.9271847434403147,419.079705050016,429.6939125642857,418.76450000000006,407.8350874357144,5.712883275537463,3.729801968169108,-486841349,370112705.82951206
2022-02-24 18:00:00,426.84,428.3,425.2,425.94,0,426.0496,440.88085000000007,443.3561666666667,423.7105210062564,422.01109620996147,425.670206605774,57.08737245766512,0.04853172461361055,82.85415577626753,0.8762440670489038,419.079705050016,430.054565989442,418.8785,407.70243401055797,5.5262487558562166,3.483965014577253,-486841349,370112705.82951206
2022-02-25 04:00:00,423.47,426.0,422.77,423.14,0,425.85280000000006,440.75985000000003,443.3414666666667,423.58373856042164,422.1186108566318,425.57098281731226,51.020267057411715,-0.010552157829692987,68.2174594877155,0.7386569866531475,419.079705050016,430.18917152377094,418.937,407.6848284762291,5.362230987580774,3.0816828668177,-486841349,370112705.82951206
2022-02-25 05:00:00,423.15,426.35,422.85,425.49,0,425.714,440.64235,443.32320000000004,424.0073522136613,422.43969553695257,425.56780702055494,55.312849656433976,-0.24418708387122479,80.50182958703603,0.8360022391573206,419.079705050016,430.72611278564307,419.151,407.57588721435695,5.2292144884678615,3.31188539516814,-486841349,370112705.82951206
2022-02-25 06:00:00,425.75,426.12,423.69,425.01,0,425.629,440.51700000000005,443.3041999999999,424.23016283284767,422.68448643819517,425.54593223543515,54.26670023115276,-0.3861610335177943,77.78364116094973,0.7875096383846444,419.079705050016,431.15967770315393,419.33650000000006,407.5133222968462,5.0292705964344435,2.306044339599929,-486841349,370112705.82951206
2022-02-25 07:00:00,424.86,427.33,424.2,426.7,0,425.5238,440.4051,443.2765333333333,424.7790155366593,423.0669163012242,425.59118979482986,57.326914816144594,-0.6278083042265052,86.43702906350897,0.8093888820829694,419.079705050016,431.82207995189816,419.5975,407.3729200481019,4.89360841097484,2.1473200392598017,-486841349,370112705.82951206
2022-02-25 08:00:00,426.63,430.49,422.84,430.03,0,425.46420000000006,440.31910000000005,443.2582666666667,425.94590097295725,423.730067129679,425.76526078326793,62.63273863169873,-1.0756196040213126,97.52421959095783,1.0,420.6084767729224,433.1690847913421,420.36850000000004,407.567915208658,5.09049352447664,3.253457548981933,-486841349,370112705.82951206
2022-02-25 09:00:00,430.15,431.5,428.3,429.36,0,425.37699999999995,440.22625,443.2374,426.7045896456334,424.2662512125667,425.90623094862997,60.98961616152239,-1.3607638462648879,89.07605921388469,0.9300284459389232,421.4048843974447,434.0872443189639,421.188,408.2887556810361,4.955458272728308,3.0851600201675886,-486841349,370112705.82951206
2022-02-25 09:30:00,429.61,432.26,427.86,431.87,24990829,425.365,440.14529999999996,443.235,427.8524586132704,424.9904177637508,426.14010424476214,64.72331980167931,-1.7688880947888492,98.08353808353814,1.0,423.9771958339747,435.1076543661207,422.204,409.3003456338793,4.915782681819141,2.6550986451152876,-461850520,390673342.41587585
2022-02-25 10:30:00,431.86,435.79,430.54,435.23,16853103,425.4072,440.08029999999997,443.2283,429.49191225476585,425.96561607196503,426.4965707449675,69.00056058536062,-2.336519479304343,97.65494137353431,1.0,426.1701028284872,436.5143574902878,423.3855,410.25664250971215,4.939655347403487,2.7067207853502047,-444997417,403931116.77587587
2022-02-25 11:30:00,435.24,436.98,434.53,436.64,12545414,425.43160000000006,440.0211,443.2107000000001,431.0803761981512,426.9822240651112,426.8943522843806,70.61093295157583,-2.867096552878536,98.64379736737123,1.0,428.74931172114174,437.6315564882743,424.69300000000004,411.75444351172575,4.761822822588956,1.9448530270131408,-432452003,412994538.31873274
2022-02-25 12:30:00,436.65,437.3,434.83,436.56,14261131,425.53560000000004,439.9669,443.19453333333337,432.2980703763398,427.8943932017673,427.2733972928363,70.38751213119414,-3.243735609919497,97.08546671918074,0.9885955474107572,431.65649836211713,438.4375771442279,425.9285,413.4194228557721,4.598121192404032,2.2915787993814214,-446713134,418710538.19322664
2022-02-25 13:30:00,436.56,437.73,435.74,437.04,12491768,425.6671999999999,439.91775,443.1790333333334,433.35183251493095,428.76540337302754,427.6564013205682,70.98081016592788,-3.540148140536587,97.32765298218436,1.0,434.087470443869,439.43705197930177,427.009,414.58094802069826,4.411826821518031,2.375263527758267,-434221366,422539673.1077996
2022-02-25 14:30:00,437.02,437.54,435.01,436.62,13000858,425.82340000000005,439.8693999999999,443.1607666666667,434.0780919560574,429.513460194644,428.0079149942714,69.66555846156723,-3.698532338136431,95.70100697134001,0.9341074189609853,434.40544232758805,440.2881038039416,427.95349999999996,415.6188961960583,4.277410619981031,2.507395407803918,-447222224,426085361.6532541
2022-02-25 15:30:00,436.61,437.84,435.99,437.71,19320050,426.01340000000005,439.82385,443.1442,434.8851826324891,430.2940830332493,428.38838891606474,71.15916969529172,-3.8674255717187975,99.13735899137362,1.0,434.87788286481583,440.86172697415594,429.015,417.16827302584403,4.10402414712524,3.44330481637283,-427902174,442690161.38298386
2022-02-25 16:00:00,437.69,438.05,428.14,437.8,0,426.13620000000003,439.77985,443.1309333333333,435.5329198252693,431.00893226817794,428.7574717036701,71.28489211026105,-3.962855591514483,98.36387434554975,1.0,434.87788286481583,441.03269766096537,430.0795,419.1263023390346,4.518736708044868,2.8931349737949192,-427902174,442690161.38298386
2022-02-25 17:00:00,437.86,438.4,437.7,438.06,0,426.30440000000004,439.73865,443.1218666666667,436.0944931974317,431.6804625283514,429.1222767348987,71.66911271708206,-4.013202694300105,97.8149100257071,1.0,434.87788286481583,441.53530029090865,430.94750000000005,420.35969970909144,4.2459698003273765,3.0705159878591117,-427902174,442690161.38298386
2022-02-25 18:00:00,438.15,438.2,434.0,438.0,0,426.44700000000006,439.68375,443.1161333333333,436.51793915355796,432.282323239937,429.47042274529485,71.43158021432427,-4.0021276016756815,97.42930591259655,0.9863505992085957,434.87788286481583,442.1327640089016,431.65950000000004,421.1862359910985,4.242686243161134,2.648230606983832,-427902174,442690161.38298386
2022-02-28 04:00:00,430.1,432.21,429.56,430.23,0,426.43559999999997,439.58435,443.0827666666666,435.1206193416562,432.0868638837525,429.50021008861665,48.851574965984845,-3.3280131832186726,47.49357326478176,0.0,434.87788286481583,442.139008992636,431.75550000000004,421.3719910073641,4.542494368649624,0.046508383136070856,-427902174,442690161.38298386
2022-02-28 05:00:00,430.23,431.45,429.82,430.33,0,426.4016,439.48675000000003,443.0478000000001,434.0560372657326,431.9195435138713,429.53275086945524,49.07469117221324,-2.769911992880907,48.13624678663244,0.009778277071883808,434.87788286481583,442.08910771901066,431.933,421.77689228098933,4.334459056603222,0.22591764486677157,-427902174,442690161.38298386
2022-02-28 06:00:00,430.36,432.97,429.91,431.33,0,426.3508,439.3988,443.0043,433.4502512066809,431.86339651255025,429.60323122751583,51.35965928171471,-2.3808593566575382,32.92220113851976,0.10991914829238149,434.87788286481583,442.0518117057181,432.1545,422.2571882942819,4.24342626684585,-0.12503762706370444,-427902174,442690161.38298386
2022-02-28 07:00:00,431.3,434.0,430.92,433.54,0,426.36080000000004,439.31564999999995,442.96886666666666,433.47019538297405,432.02307303516454,429.7576143166329,56.05271274045118,-2.225210033614644,53.889943074004044,0.3155966192767691,434.87788286481583,442.0233934549892,432.5344999999999,423.0456065450106,4.1603243906425735,-0.3883004388484244,-427902174,442690161.38298386
2022-02-28 08:00:00,433.5,433.99,427.67,432.32,0,426.36,439.2228,442.9221999999999,433.21459640897984,432.0513517937203,429.8581000297061,53.01193425442398,-1.9805821020725602,43.33643988816397,0.18233164918239592,436.0683691309312,441.45247458325366,432.99350000000004,424.5345254167464,4.314586934168103,-0.989373396848661,-427902174,442690161.38298386
2022-02-28 09:00:00,432.35,437.75,430.5,432.3,0,426.356,439.1274000000001,442.8735666666667,433.0113527625399,432.07503257527077,429.9538608128549,52.961211724202506,-1.7647558639461636,43.150046598322575,0.18010868670612998,436.5896010840909,441.0751999069993,433.334,425.59280009300073,4.524259296013239,-0.9758108851017022,-427902174,442690161.38298386
2022-02-28 09:30:00,432.03,434.55,431.85,432.92,32906706,426.3618,439.0355,442.82216666666665,432.99105214864215,432.1555056633402,430.07017999666454,54.41725444105974,-1.625008744457432,48.92823858341117,0.2439211248727861,435.4171529602509,440.4731621356737,433.72950000000003,426.98583786432636,4.39395506058372,-0.9427054731832337,-394995468,435865066.805206
2022-02-28 10:30:00,432.93,437.9,432.84,437.63,18659281,426.4558,438.9632000000001,442.79019999999997,434.02192944894387,432.6768860763554,430.36664352620716,63.6280725771602,-1.8727281380835166,92.82385834109986,0.6475938715370287,435.43359539524516,440.39501429971443,434.27599999999995,428.1569857002855,4.441529699113454,0.23132243140488087,-376336187,452533041.13722193
2022-02-28 11:30:00,437.66,438.2,434.2,434.69,14040112,426.58240000000006,438.86774999999994,442.7399,434.1703895714008,432.8686112119406,430.5361869173363,56.018807810249704,-1.8109387383538547,65.42404473438962,0.3141107039001267,435.2923341526206,440.3101857408729,434.509,428.70781425912713,4.409991863462493,-0.6899545361083782,-390376299,441932756.577222
2022-02-28 12:30:00,434.68,435.46,432.66,433.83,12361496,426.7168,438.76644999999996,442.69040000000007,434.0947474444228,432.96017204889864,430.6653560578329,53.98503191956474,-1.6732867728863994,57.409133271202144,0.2249785673448944,434.9793262038225,440.0469816304229,434.73249999999996,429.418018369577,4.29499244464374,-0.9068067610781241,-402737795,439901939.3772218
2022-02-28 13:30:00,433.81,435.1,430.71,431.25,16271315,426.73980000000006,438.65305,442.63180000000006,433.46258134566216,432.7972985204321,430.6882832712513,48.317667588484646,-1.3405590304501516,33.364398881640234,0.0,434.0747583882639,440.08913872212156,434.70149999999995,429.31386127787835,4.301778698597762,-1.5545815641692924,-419009110,427633590.2542151
2022-02-28 14:30:00,431.24,434.25,430.7,433.55,14371128,426.89619999999996,438.54805,442.58099999999996,433.4820077132928,432.868984375629,430.80050745669246,53.04961333597992,-1.2480736592485755,54.79962721342047,0.2026403814169207,433.9104947649806,440.0219199503837,434.6175,429.21308004961634,4.248080220126495,-1.0159817351598148,-404637982,436337231.1556237
2022-02-28 15:30:00,433.53,436.94,431.61,436.66,22835257,427.1414,438.45625,442.54150000000004,434.18822822144995,433.2300334827119,431.0302914779987,58.57292061005081,-1.4094817170336569,85.37511870845235,0.44368312659024056,434.1119291338145,440.0244236953647,434.61850000000004,429.2125763046354,4.3253602044031725,1.494549427050649,-381802725,456773286.6696952
2022-02-28 16:00:00,436.66,437.75,436.04,436.73,0,427.4028,438.3649,442.50100000000003,434.75306639446103,433.5633636272155,431.25380945925366,58.69071647036685,-1.5254625974404235,86.03988603988628,0.6775162962413277,434.1119291338145,440.04562750150865,434.62700000000007,429.2083724984915,4.138548761231516,1.4872307299049645,-381802725,456773286.6696952
2022-02-28 17:00:00,436.75,436.75,436.31,436.42,0,427.6918,438.26739999999995,442.4592666666667,435.1234960845808,433.83542423414735,431.45640516673393,57.905456358365925,-1.574217274711316,83.09591642924998,0.6262269859597414,434.1119291338145,439.96592886359826,434.596,429.22607113640174,3.874366706857836,1.180070943361239,-381802725,456773286.6696952
2022-02-28 18:00:00,436.42,437.82,436.42,437.45,0,428.01660000000004,438.17369999999994,442.4196666666667,435.64049695467395,434.1796695451809,431.6914481013718,59.82864050447431,-1.676640827847109,92.87749287749286,0.7518398712838644,434.1119291338145,440.08167073575993,434.6375,429.19332926424005,3.6976262277965604,0.9018775660838603,-381802725,456773286.6696952
2022-03-01 04:00:00,436.54,437.03,434.75,434.87,0,428.288,438.06755000000004,442.36850000000004,435.46927540919086,434.2454153027827,431.8160971954357,53.264201059690706,-1.5319682175933735,68.37606837606845,0.3230831238536667,434.1119291338145,439.7567830184383,434.4955,429.2342169815617,3.626367211525377,0.5898408586232448,-381802725,456773286.6696952
2022-03-01 05:00:00,434.83,435.22,433.2,433.39,0,428.52619999999996,437.9518,442.31216666666666,435.0072142071484,434.16394717870816,431.87781887404606,49.8830235304586,-1.2830997255986745,54.320987654320845,0.1022413151795646,434.1119291338145,439.32941391262233,434.275,429.2205860873776,3.511626696416424,0.252139717788567,-381802725,456773286.6696952
2022-03-01 06:00:00,433.4,434.46,432.6,434.01,0,428.91420000000005,437.835,442.2629666666666,434.7856110500043,434.1492855426407,431.9614338201619,51.278329288988225,-1.1229537592142265,45.58441558441553,0.1933757926516936,434.1119291338145,438.81927522114887,434.07249999999993,429.325724778851,3.393653360958105,0.25177861960638803,-381802725,456773286.6696952
2022-03-01 07:00:00,434.03,434.61,432.04,434.27,0,429.3402,437.72130000000004,442.2109,434.67103081667005,434.1607821576273,432.05196582721436,51.88331699174026,-1.0054268196342377,47.59999999999991,0.23289059994774602,434.1119291338145,438.2809398175761,433.88599999999997,429.49106018242384,3.3348209780325258,-0.7677718620752721,-381802725,456773286.6696952
2022-03-01 08:00:00,434.28,439.56,432.43,434.94,0,429.80800000000005,437.60850000000005,442.1604666666666,434.73080174629894,434.2349933807104,432.1652220692844,53.48616613818379,-0.9553367465201177,47.85553047404066,0.33758078597673025,434.44763392515534,438.20103073283104,434.1215,430.041969267169,3.605905193887345,0.05751225010927328,-381802725,456773286.6696952
2022-03-01 09:00:00,434.96,436.63,434.66,435.11,0,430.27819999999997,437.4956,442.1097333333334,434.8150680248992,434.3183273444523,432.28070355676346,53.90573444083124,-0.918766612353636,49.774266365688696,0.48545565115389344,434.0562015641148,438.066497706436,434.36049999999994,430.6545022935639,3.48905482289539,0.29504644676486863,-381802725,456773286.6696952
2022-03-01 09:30:00,435.04,437.17,433.41,434.78,22271058,430.764,437.3806000000001,442.05853333333334,434.80727513047714,434.3622961687902,432.37871518198847,52.90805272507791,-0.8533197367262346,46.049661399548285,0.3987834190989061,434.0636876723037,437.9701214700832,434.533,431.09587852991683,3.508408049831433,0.8185507246376749,-404073783,450731669.8718223
2022-03-01 10:30:00,434.8,435.21,432.31,432.96,16392119,431.18619999999993,437.258,441.9939999999999,434.39676954592665,434.2287441527149,432.4015106650478,47.66810380407496,-0.6471340679386799,25.507900677200762,0.0,433.973000274605,437.98366894978636,434.504,431.0243310502137,3.464950331986329,-0.13608580325222738,-420465902,441687742.14768416
2022-03-01 11:30:00,432.97,433.04,428.5,430.43,19675085,431.48619999999994,437.12755000000004,441.91889999999995,433.5152652023874,433.8669589953135,432.32419652132046,41.51315020464958,-0.27639448050757665,17.45027124773966,0.0,433.5659127417156,438.20922354258937,434.4094999999999,430.6097764574105,3.5417395939873066,-1.4267393395319052,-440140987,438740813.11684716
2022-03-01 12:30:00,430.44,432.04,428.28,428.32,14332997,431.698,436.98715,441.8316333333333,432.3607618240791,433.338677186236,432.1671692067589,37.19918222776985,0.18553989118925074,0.35460992907819466,0.0,433.0729636586612,438.7718483752188,434.21049999999997,429.64915162478115,3.5573296229882168,-1.9256749021134396,-454473984,424712773.499826
2022-03-01 13:30:00,428.31,430.63,427.93,430.36,13398283,431.9756,436.8545,441.7503666666667,431.91614808539487,433.0549936446897,432.0962998261017,43.33074431351513,0.382604827519458,20.89423903697341,0.2709548770797276,432.00872357335595,438.91701703897223,434.0825,429.24798296102773,3.4960917927747723,-1.3885706429586184,-441075701,435431399.89982617
2022-03-01 14:30:00,430.38,432.29,429.36,429.47,16303485,432.2348,436.7161,441.66643333333343,431.37255962197383,432.71356567852877,431.9933076760585,41.43024442196791,0.6036374149288122,13.241616509028557,0.18697143088721932,431.74827840504656,438.6186661582232,433.6745000000001,428.73033384177694,3.455656664719432,-1.8242084809692447,-457379186,420352067.3571642
2022-03-01 15:30:00,429.46,430.33,427.11,430.01,25307863,432.421,436.57880000000006,441.5804,431.0697685948685,432.4560832329546,431.9155309044484,43.06202643986197,0.7268551125866338,23.29317269076289,0.25908018390910964,431.2332688847435,438.6082092604095,433.4405,428.27279073959045,3.438824045810899,-1.1175753673511657,-432071323,440629796.0962947
2022-03-01 16:00:00,430.0,436.69,410.04,430.7,0,432.55980000000005,436.4764,441.4942333333334,430.98759779600886,432.28883721076846,431.8678630258426,45.164313561844466,0.7600672106080992,69.98644986449858,0.47676691351357203,431.2332688847435,438.58295989795397,433.284,427.985040102046,5.0967651853958325,-0.6206880638685706,-432071323,440629796.0962947
2022-03-01 17:00:00,430.53,430.99,430.25,430.5,0,432.60360000000003,436.34905,441.40860000000004,430.87924273022907,432.1184717621239,431.81422133855466,44.64970828216345,0.7933807664869619,69.30894308943087,0.44596431144953336,431.2332688847435,438.6126952070462,433.2465,427.88030479295384,4.785567672153273,-0.8087371258726738,-432071323,440629796.0962947
2022-03-01 18:00:00,430.52,431.45,427.77,431.38,0,432.69560000000007,436.23015,441.32373333333334,430.9905221235115,432.0481411181121,431.7971930507682,47.485011174821544,0.7402403243238496,72.28997289972895,0.6156763415859141,431.2332688847435,438.5626939084271,433.1379999999999,427.71330609157275,4.706598552713754,-0.6654846063508846,-432071323,440629796.0962947
2022-03-02 04:00:00,429.5,431.0,428.87,430.16,0,432.7608,436.1001,441.2363333333334,430.80596165162007,431.8683181544824,431.7329894017185,44.111420178275104,0.7874922249160363,68.15718157181577,0.41374413238305263,431.2332688847435,438.1325492290354,432.813,427.49345077096456,4.549698656091342,-1.099002161217633,-432071323,440629796.0962947
2022-03-02 05:00:00,430.08,434.0,429.98,433.21,0,432.9062,436.0086,441.1619,431.34019239570455,431.996097377865,431.7909113859649,53.085113901035896,0.5722338310789041,78.48915989159883,0.9508803175347113,431.2332688847435,437.65064577928416,432.637,427.62335422071584,4.5118630377991025,-0.43667118659650067,-432071323,440629796.0962947
2022-03-02 06:00:00,432.93,433.26,432.01,433.2,0,433.1074,435.921,441.0920333333333,431.75348297443685,432.1107547704493,431.8461697629859,53.05503516243297,0.39786062985524495,85.36675267231837,0.9490799018523296,431.2332688847435,437.19130868556203,432.476,427.76069131443796,4.2788728208134525,-0.3634021804130788,-432071323,440629796.0962947
2022-03-02 07:00:00,433.17,433.71,432.42,432.56,0,433.24879999999996,435.8348,441.0196333333334,431.9327089801176,432.15354003040653,431.8741631056139,51.06096452949986,0.30776355619155993,83.00774050866194,0.8725822688169802,431.2332688847435,436.3604576166559,432.23150000000004,428.1025423833442,4.06538190504106,-0.09238728750923349,-432071323,440629796.0962947
2022-03-02 08:00:00,432.58,433.89,427.87,431.9,0,433.3866,435.7474,440.9422333333334,431.92544031786923,432.129393360844,431.87517631715843,49.0150294728574,0.28631697647000465,82.02626641651023,0.743793155359725,430.41207780174955,436.0313824536311,432.08299999999997,428.1346175463688,4.204997483252412,0.3415189461701021,-432071323,440629796.0962947
2022-03-02 09:00:00,431.9,432.4,429.98,431.69,0,433.4864,435.66044999999997,440.86226666666676,431.87312024723167,432.087546374097,431.8679145007993,48.35117949498037,0.28300336584516117,81.23827392120073,0.7020046099013431,429.8446816550621,435.9031330323235,431.99800000000005,428.09286696767657,4.077497663020094,0.786794919686217,-432071323,440629796.0962947
2022-03-02 09:30:00,432.37,435.08,431.57,434.37,23784174,433.5732,435.58775,440.7893333333334,432.4279824145135,432.3049229098973,431.966035500768,56.45640561745008,0.06339294879330737,91.29455909943715,1.0,430.6509526959097,435.96117629519176,432.01599999999996,428.07082370480816,4.036962115661515,0.9317780462868275,-408287149,454791882.6091155
2022-03-02 10:30:00,434.34,437.53,433.35,436.73,20810938,433.72060000000005,435.5313,440.72049999999996,433.38398632239944,432.7263588232404,432.1528576379928,62.09717336796661,-0.29765102979484936,97.08985085485648,1.0,431.9003008138881,436.49010974351853,432.139,427.7878902564815,4.047179107399975,1.6904556779286075,-387476211,467636911.3268192
2022-03-02 11:30:00,436.73,438.3,436.26,437.47,13577258,433.83259999999996,435.4823,440.6544333333333,434.29198936186623,433.17813417340795,432.3613730247382,63.68570532617459,-0.6361595482921416,97.06298655343248,1.0,432.94441511306167,437.0595524611376,432.2655,427.4714475388623,3.9038091711571212,1.7348433757354564,-373898953,470166008.40525085
2022-03-02 12:30:00,437.5,439.08,437.13,438.5,9665669,433.89799999999997,435.43965000000003,440.60156666666666,435.22710283700707,433.68497853784527,432.6021034943563,65.83220812352506,-0.9762883357382748,98.0027548209367,1.0,433.9436082392548,437.8223537103236,432.43500000000006,427.0476462896765,3.764251373217326,1.8110053401439543,-364233284,474081843.5385843
2022-03-02 13:30:00,438.51,439.46,437.9,438.39,9747307,433.93300000000005,435.39695,440.5496,435.9299688732277,434.13307581995525,432.82907982791096,65.38768947959818,-1.2228702821904562,96.36301835486064,0.9795348748375358,436.0901579946984,438.5219252302162,432.6155,426.7090747697838,3.6068048465589455,1.832752613240415,-373980591,470457844.7821741
2022-03-02 14:30:00,438.39,439.23,437.63,438.69,12139718,433.9756,435.34560000000005,440.5032,436.54330912362155,434.5670685990071,433.05891983465955,66.06076965742014,-1.4260570461380553,93.41317365269477,1.0,436.41846236907315,439.3760793940244,432.90200000000004,426.4279206059757,3.463461643233308,1.6945616393898657,-361840873,474403253.1321739
2022-03-02 15:30:00,438.7,439.72,437.67,437.85,19087280,433.9918,435.28909999999996,440.4523333333334,436.8336848739279,434.87972873243496,433.2468053313396,62.40166284655325,-1.501989045856078,84.35146443514647,0.8332931545719132,436.7683919750258,439.9840002235229,433.273,426.56199977647714,3.3625000972880725,1.7877068997582286,-380928153,458667885.71753985
2022-03-02 16:00:00,437.85,438.43,429.96,437.05,0,434.0004,435.227,440.4012333333333,436.8817549019439,435.08642123410783,433.3959502203067,59.04717687342652,-1.4805455807251064,77.46835443037966,0.6804646629433134,436.7683919750258,440.2073534147916,433.70950000000005,427.2116465852085,3.727321518910355,0.8864061309757466,-380928153,458667885.71753985
2022-03-02 17:00:00,437.0,437.89,407.24,436.82,0,433.98260000000005,435.1626,440.35140000000007,436.86803159040085,435.2515239737166,433.5302266822555,58.0804970057474,-1.4285252524234124,91.07142857142847,0.5493812912396987,436.7683919750258,440.4742385075857,434.03249999999997,427.59076149241423,5.650369981845328,0.8356417359187454,-380928153,458667885.71753985
2022-03-02 18:00:00,436.94,437.38,436.78,437.22,0,433.971,435.10790000000003,440.29993333333334,436.946246792534,435.4389978809817,433.67492367510823,59.32759401679255,-1.4033979268032795,92.30295566502464,0.6198005951087471,436.7683919750258,440.64608384139717,434.41999999999996,428.19391615860275,5.289629268856378,1.0773071943776644,-380928153,458667885.71753985
2022-03-03 04:00:00,437.62,438.09,436.86,437.13,0,433.95239999999995,435.05395,440.24860000000007,436.98708083863755,435.60004570184054,433.8104168643197,58.90298557621674,-1.3605386497299037,92.02586206896542,0.5958244083827346,436.7683919750258,440.76234913783867,434.776,428.78965086216135,4.999655749652348,1.210928455661037,-380928153,458667885.71753985
2022-03-03 05:00:00,437.26,437.9,436.64,436.84,0,433.9292,435.0097,440.2010000000001,436.9543962078292,435.71813658737955,433.9292240461111,57.47555424003568,-1.2883208269547026,91.13300492610821,0.5152222418115114,436.7683919750258,440.82657414856783,435.08299999999997,429.3394258514321,4.732537481820037,1.1929857073362777,-380928153,458667885.71753985
2022-03-03 06:00:00,436.84,437.79,436.7,437.7,0,434.0786,434.9921,440.1515999999999,437.12008593942267,435.90688548381956,434.0770976129303,60.530246530853304,-1.28566218145329,93.78078817733979,0.687710270207353,436.7683919750258,440.8871899305675,435.44300000000004,429.9988100694326,4.472356233118608,0.766627529525516,-380928153,458667885.71753985
2022-03-03 07:00:00,437.76,438.1,436.4,437.76,0,434.22720000000004,434.9755,440.10599999999994,437.2622890639954,436.0833725805986,434.2215251575213,60.74212803323789,-1.2737141010011328,93.9655172413792,0.44622656929205384,436.7683919750258,440.95856271010825,435.76200000000006,430.56543728989186,4.274330787895854,0.23584365626358908,-380928153,458667885.71753985
2022-03-03 08:00:00,437.8,439.3,436.55,438.85,0,434.37760000000003,434.96735,440.06823333333335,437.6151137164409,436.3468609062559,434.4030339748734,64.47328572358032,-1.3367893758491505,97.32142857142856,0.8150909608365474,437.6341452103855,440.8740817470227,436.1964999999999,431.51891825297713,4.165450017331865,0.3154502022995852,-380928153,458667885.71753985
2022-03-03 09:00:00,438.85,441.56,437.89,441.28,0,434.5324,434.96655,440.0389666666667,438.4295328905651,436.8166836770887,434.67271891703524,71.0737371214334,-1.5648194131135824,99.18414918414909,1.0,438.2058533867256,441.5611571230989,436.6,431.63884287690115,4.13006073037959,0.6339794754846003,-380928153,458667885.71753985
2022-03-03 09:30:00,440.47,441.11,437.11,437.72,20628478,434.6404,434.94765,439.9995,438.271858914884,436.90271380308025,434.79222013597507,54.962942046821794,-1.4416541213621485,88.81118881118888,0.0,438.49776325369527,441.55333074790315,436.8259999999999,432.09866925209667,4.132913535352474,-0.15283195328359658,-401556631,444331093.50754
2022-03-03 10:30:00,437.75,438.13,433.84,435.82,14938328,434.7108,434.9224,439.95686666666677,437.72700137824313,436.7995982027869,434.8325252286819,48.6274854387293,-1.1771610395470589,83.27505827505824,0.0,438.0295911034008,441.32536206976187,436.98900000000003,432.6526379302382,4.144133997113013,-0.6542205201850976,-416494959,443181991.3536939
2022-03-03 11:30:00,435.81,437.37,435.08,435.6,11842324,434.7644,434.91465000000005,439.9200666666666,437.25433440530026,436.6853507549024,434.8626222785375,47.938443523061515,-0.9389723168766295,82.63403263403269,0.0,437.6578128937547,440.89870347813974,437.174,433.4492965218602,4.011695854462085,-0.513874614594039,-428337283,436717840.6986724
2022-03-03 12:30:00,435.59,439.25,435.43,438.88,13867770,434.7894,434.92445,439.8773,437.6155934263447,436.8943649687212,435.0201665029086,57.5876574648507,-1.0033091031960453,92.19114219114216,0.41707765240844996,437.5618147746921,440.3484051493898,437.5335,434.7185948506102,3.998003293429078,0.41871639400525895,-414469513,447899184.0494577
2022-03-03 13:30:00,438.86,439.27,437.34,438.7,7662281,434.8696,434.93125,439.83563333333336,437.85657266493473,437.0663302097954,435.16447369887294,56.96369809834101,-1.027922720931258,91.66666666666663,0.39010763087591155,437.42328959951925,440.20087739392613,437.75,435.29912260607387,3.8502887724698587,0.4303832242113446,-422131794,451035558.1375407
2022-03-03 14:30:00,438.69,438.71,434.76,436.45,11930610,434.92199999999997,434.927,439.7858,437.5440009616159,437.0076320945768,435.2148864949956,49.71282892033169,-0.856005495841373,85.11072261072258,0.07669603974228549,437.30773195292016,440.21308215448306,437.736,435.2589178455169,3.857411003007725,-0.17611271213577573,-434062404,449313925.8084268
2022-03-03 15:30:00,436.42,436.42,433.8,435.72,15674489,435.0114,434.89955000000003,439.7384666666666,437.13866741459015,436.8850004665219,435.23469486774087,47.595992465872776,-0.6533238466017792,24.74226804123735,0.0,436.9839304887182,440.2760484772044,437.64849999999996,435.0209515227955,3.771167359935743,-0.3225585066227365,-449736893,456612733.6633888
