datetime,META_Open,META_High,META_Low,META_Close,META_Volume,META_sma8,META_sma21,META_sma50,META_sma200,META_sma300,META_ema8,META_ema20,META_ema50,META_ema200,META_rsi,META_macd,META_stoch,META_stochrsi,META_vwap,META_bb_hband,META_bb_mavg,META_bb_lband,META_aroon_up,META_aroon_down,META_atr,META_cmf,META_roc,META_uo,META_tsi,META_obv,META_adi,META_dcu,META_dcm,META_dcl,META_kcu,META_kcm,META_kcl
2019-08-13 00:00:00,185.52,191.38,185.37,188.45,13577000,186.52999999999997,194.60761904761904,190.7482,177.76922669586529,174.11737714255042,188.33907662496543,191.53358851371638,190.7499456752402,177.76922669586529,44.84248296060421,2.2717970982337476,31.07094133697131,0.5342407106651573,192.3969221114147,208.09218428101852,194.14600000000002,180.1998157189815,12.0,76.0,5.205035356658766,-0.07754844807753637,-5.6570713391739735,48.70717408899894,-12.835546028727245,4765591500,1254629461.2071054,208.66,194.0,179.34,199.43666666666667,194.28616666666667,189.13566666666665
2019-08-14 00:00:00,185.8,185.99,179.31,179.71,18903700,185.36624999999998,193.45857142857145,190.99239999999998,177.78853787302086,174.15453742731754,186.42150404163976,190.407532464791,190.3170066291524,177.78853787302086,35.807410617835615,2.902422834762291,1.6970725498515307,0.2053354160066582,189.71816333231624,207.85970674036247,193.04149999999998,178.2232932596375,8.0,100.0,5.486104259754568,-0.09422181317328121,-8.283147902419103,45.108241927369704,-15.805661379117042,4746687800,1237989677.3747702,208.66,193.985,179.31,198.5865,193.2405,187.8945
2019-08-15 00:00:00,180.95,183.2,180.03,182.59,12925900,185.47375,192.54380952380953,191.28079999999997,177.83631361557786,174.21058701251806,185.57005869905316,189.6630055633823,190.0139867613425,177.83631361557786,40.09092597262174,3.133683194324391,16.141732283464577,0.4745474684200646,188.12656246569432,207.16996475591435,192.132,177.09403524408566,4.0,96.0,5.343525384057812,-0.06821591835003823,-7.333536337799426,45.950648601481646,-16.628376191469798,4759613700,1245940940.7817104,208.66,193.985,179.31,197.64366666666666,192.29366666666667,186.94366666666667
2019-08-16 00:00:00,183.75,185.1,182.36,183.7,12654600,185.3725,191.7304761904762,191.5882,177.8946587537313,174.27363959050797,185.15449009926357,189.09510027163162,189.7663794373683,177.8946587537313,41.705500823344664,3.1906115877781644,22.57069408740354,0.5568791210761663,187.1723251461048,206.57969023464085,191.399,176.21830976535915,32.0,92.0,5.157559285196538,-0.03928411605609675,-5.421407609535088,43.9210895457894,-16.724723837048366,4772268300,1245663832.7525132,208.66,193.985,179.31,196.77433333333335,191.50033333333334,186.22633333333334
2019-08-19 00:00:00,186.01,187.5,184.85,186.17,9691200,185.5,191.15,191.8446,177.97700045767428,174.35268517462418,185.3801589660939,188.816519293381,189.62534494962838,177.97700045767428,45.24198661689984,3.0018163223897716,35.26992287917732,0.9629469825882438,186.6000223269522,205.0642319812162,190.5915,176.11876801878378,28.000000000000004,88.0,5.060590764825358,-0.07358008057785789,-3.4037254189799215,39.16148579024718,-15.642894153704528,4781959500,1245627262.1864753,208.66,193.985,179.31,195.96583333333334,190.74733333333333,185.52883333333335
2019-08-20 00:00:00,185.45,186.0,182.39,183.81,10083400,184.70624999999998,190.26857142857142,192.02439999999999,178.03504025411533,174.41552447578948,185.03123475140634,188.3397079321066,189.3972922065057,178.03504025411533,42.583782591742924,3.007953179166492,23.486430062630486,0.7963636893103215,185.8603986747051,203.35769110211402,189.66400000000002,175.970308897886,24.0,84.0,4.969119995909261,-0.07458912681110622,-2.7563220823193353,40.781071212887184,-15.595641428579574,4771876100,1243476509.277888,208.66,193.985,179.31,195.05966666666666,189.82466666666667,184.5896666666667
2019-08-21 00:00:00,185.0,185.9,183.14,183.55,8398200,184.16875000000002,189.37285714285713,192.1334,178.08991547546742,174.4762186653191,184.70207147331604,187.88354527190594,189.16798662978,178.08991547546742,42.288987694420605,2.9992233298700057,31.85574755822696,0.7764667989111149,185.0455504256927,200.67336846178247,188.6085,176.5436315382175,20.0,80.0,4.811325710487172,-0.19614261179296005,1.0014857205744905,40.19047752647284,-15.646036277708259,4763477900,1237573426.6691926,208.66,193.985,179.31,193.91649999999998,188.923,183.9295
2019-08-22 00:00:00,183.43,184.11,179.91,182.04,10821400,183.7525,188.2957142857143,192.2734,178.1292197990946,174.52647634860602,184.11050003480136,187.32701715077204,188.88845774233764,178.1292197990946,40.533963605096346,3.0786603615622994,22.618061309030583,0.6580131815980839,184.4845777227432,198.69385384239717,187.675,176.65614615760285,16.0,76.0,4.7676595883095185,-0.1427778856672682,-1.3386808303073,40.23394294048736,-16.199102033841324,4752656500,1237728018.097764,202.88,191.095,179.31,192.58033333333333,187.89683333333335,183.21333333333334
2019-08-23 00:00:00,180.84,183.13,176.66,177.75,17323400,182.41500000000002,187.20238095238096,192.27900000000002,178.12544646776036,174.54789511040929,182.69705558262328,186.41492027926992,188.45165547793223,178.12544646776036,35.96702346513156,3.448035125861793,7.40489130434785,0.016297878544671792,184.26721053842144,196.9246444383422,186.575,176.22535556165778,12.0,100.0,4.889255332001696,-0.19155552005217139,-3.996759384283017,43.67858177861101,-18.08747044684427,4735333100,1226241559.674271,199.63,188.14499999999998,176.66,191.55,186.8745,182.199
2019-08-26 00:00:00,179.4,180.5,178.24,180.36,8773600,182.49625,186.27904761904762,192.25960000000003,178.14768083126523,174.58651374754942,182.1777098975959,185.83826120505373,188.13433565526822,178.14768083126523,40.36898597168992,3.4899323329242122,25.135869565217508,0.46577704958574384,184.0191613435098,195.53624517145775,185.796,176.05575482854223,8.0,96.0,4.73645137971586,-0.12701694404493324,-5.153554901135877,44.21241882660009,-18.341092851859404,4744106700,1233928164.9840057,198.76,187.70999999999998,176.66,190.58366666666666,186.01166666666666,181.43966666666668
2019-08-27 00:00:00,181.93,184.04,181.01,181.3,14399600,182.33499999999998,185.58190476190475,192.1054,178.17904719115316,174.63112162962548,181.9826632536857,185.40604585219148,187.86632249231653,178.17904719115316,41.9176557213419,3.408000716429825,31.521739130434884,0.623909881079166,183.8413945661329,193.44417610960812,185.009,176.57382389039185,4.0,92.0,4.660990566879012,-0.18292755412439404,-3.486824594091021,41.403075607044606,-18.091914101629964,4758506300,1222284924.0599134,198.76,187.70999999999998,176.66,189.75966666666665,185.29666666666668,180.83366666666666
2019-08-28 00:00:00,180.53,181.95,178.92,181.76,9386100,182.09250000000003,184.8542857142857,191.97119999999998,178.21467856238547,174.67848959221934,181.93318253064444,185.058803390078,187.62685886516687,178.21467856238547,42.70188244290699,3.2682765073082862,34.646739130434746,0.730766472786399,183.29551988877301,191.7816489303625,184.3855,176.9893510696375,4.0,88.0,4.544491240673368,-0.13029846494587857,-1.9474564384744097,42.25591113906422,-17.66629068988885,4767892400,1230493889.4064481,198.47,187.565,176.66,188.88983333333334,184.57933333333332,180.26883333333333
2019-08-29 00:00:00,183.77,186.08,183.47,185.57,10128700,182.0175,184.44190476190474,191.933,178.2878658403717,174.75085843213813,182.74136419050123,185.10748878149911,187.54619773319953,178.2878658403717,48.86078564734011,2.8176290328420066,60.52989130434781,1.0,183.04822597372862,190.3949826266038,184.02749999999997,177.66001737339616,4.0,84.0,4.5284561520538436,-0.07662405170195652,-1.5282568320509395,48.15954229631812,-15.460095103411827,4778021100,1236664246.8777122,192.62,184.64,176.66,188.1915,184.13,180.0685
2019-08-30 00:00:00,186.78,186.8,183.46,185.67,10774500,182.25,184.10571428571427,191.85580000000002,178.3613199116118,174.82341086780497,183.39217214816762,185.16106127849918,187.47262135150544,178.3613199116118,49.015688455685904,2.4244707091679345,61.209239130434725,1.0,183.0137722658249,189.85892990458308,183.85999999999999,177.8610700954169,8.0,80.0,4.44356642690714,-0.03057678177987754,3.3164542874631233,51.966716772990814,-13.622972874140228,4788795600,1240148216.9375923,191.38,184.01999999999998,176.66,187.90133333333333,183.90033333333332,179.89933333333335
2019-09-03 00:00:00,184.0,185.67,182.11,182.39,9779400,182.105,183.79,191.68079999999998,178.40140628065046,174.87368720755376,183.1694672263526,184.89715068054687,187.27330286713268,178.40140628065046,44.27814521312701,2.350463809318825,52.85977859778587,0.641320140239422,182.59041231696187,189.85182572325294,183.89299999999997,177.934174276747,4.0,76.0,4.380454539270914,-0.04263768203892824,-0.10953502382387702,47.458450433072805,-13.338288788213498,4779016200,1231907149.5218618,191.38,184.01999999999998,176.66,187.82,183.9575,180.09499999999997
2019-09-04 00:00:00,184.65,187.75,183.89,187.14,11308000,182.74249999999998,184.04761904761904,191.5716,178.48835746193754,174.95519094703846,184.0518078427187,185.11075537763764,187.26807530371573,178.48835746193754,51.57728477462935,1.8867779042026598,94.49954914337229,1.0,182.96686261249744,190.14584780911045,184.0245,177.90315219088953,4.0,72.0,4.450422072180136,-0.01568214989117882,1.8726183995645063,60.4076798030298,-10.815724850336107,4790324200,1239641118.4337788,191.38,184.01999999999998,176.66,187.96783333333332,184.04733333333334,180.1268333333333
2019-09-05 00:00:00,188.53,191.36,187.94,190.9,13876700,184.38625,184.35190476190476,191.61280000000002,178.61185639266455,175.06113652214117,185.57362832211453,185.66211200833882,187.41050372317787,178.61185639266455,56.44135043707793,1.2020464639640238,96.87074829931967,1.0,183.67712834744185,191.11945356209662,184.31199999999998,177.50454643790334,4.0,68.0,4.4339633527387,-0.008247755277526777,2.540688617929859,61.150878676868786,-7.06693941235398,4804200900,1249784904.9834864,191.38,184.01999999999998,176.66,188.17233333333334,184.3383333333333,180.50433333333334
2019-09-06 00:00:00,190.21,190.21,186.35,187.49,15226800,185.2775,184.46333333333334,191.6094,178.70019613005098,175.14372033262526,185.99948869497797,185.83619657897322,187.4136212242297,178.70019613005098,51.39875519741997,0.9239002191734471,73.6734693877551,0.753711306527084,184.08679483989806,190.61668693423096,184.1785,177.74031306576907,96.0,64.0,4.442251684685936,-0.09244689271793993,2.0020673521571224,59.800491692331015,-5.473901683271995,4788974100,1243552173.3772688,191.38,184.01999999999998,176.66,188.04250000000002,184.32999999999998,180.6175
2019-09-09 00:00:00,187.73,188.98,185.85,188.76,14722400,186.21,184.39666666666668,191.59459999999999,178.80029368099574,175.23419395167758,186.61293565164954,186.11465404764243,187.46642039190698,178.80029368099574,53.08006647729303,0.594140053378311,82.3129251700679,0.8358293308302401,184.30120803237776,190.77716839399858,184.224,177.6708316060014,92.0,60.0,4.348519421494084,-0.010917939603843496,2.838463633887213,60.25911366149795,-3.661337259700436,4803696500,1256204970.8213582,191.38,184.01999999999998,176.66,187.96666666666667,184.29066666666665,180.61466666666666
2019-09-10 00:00:00,187.44,188.1,184.55,186.17,15455900,186.76125000000002,184.31666666666666,191.458,178.87362409213011,175.30685711478935,186.51450550683853,186.1199250907241,187.4155803765381,178.87362409213011,49.33197675499995,0.5356198089134239,64.69387755102026,0.6527664283265994,184.49399455435577,190.85432138822546,184.26399999999998,177.6736786117745,88.0,56.00000000000001,4.3386251771016475,0.002275083875793935,2.268732146780925,56.08110025096634,-3.276874524034125,4788240600,1254855300.680513,191.38,184.01999999999998,176.66,188.01100000000002,184.31400000000002,180.61700000000002
2019-09-11 00:00:00,186.46,189.44,186.08,188.49,11761700,187.12625,184.4652380952381,191.3678,178.96930942454674,175.39445274857815,186.95350428309663,186.34564651065514,187.45771447941897,178.96930942454674,52.563198919070174,0.2985954600145533,80.47619047619048,0.8105846642323559,184.74594150087123,190.8614238681151,184.26600000000002,177.67057613188493,84.0,52.0,4.268723378737243,0.02165861252120151,6.0421940928270095,57.60469313553565,-1.965051365121597,4800002300,1259966039.370989,191.36,184.01,176.66,187.8586666666667,184.29416666666665,180.72966666666667
2019-09-12 00:00:00,189.86,190.93,187.23,187.47,11419800,187.35125,184.41857142857143,191.21719999999996,179.05389341037215,175.47468894293976,187.06828110907517,186.45272779535466,187.4581962645398,179.05389341037215,51.02259061675674,0.19085734666057874,73.53741496598633,0.7353388061182231,185.1638913668539,191.0414201364951,184.654,178.2665798635049,80.0,48.0,4.228100280256013,0.050387108369452864,3.9421157684630654,56.50988553142621,-1.3419821339406584,4788582500,1250027726.9385567,191.36,184.01,176.66,188.05333333333334,184.63783333333333,181.22233333333332
2019-09-13 00:00:00,187.33,187.97,186.54,187.19,11441100,187.95125,184.7747619047619,191.017,179.13484969484605,175.55253154132555,187.0953297515029,186.52294419579707,187.4476787639696,179.13484969484605,50.5842934360323,0.12660831372897974,68.21646341463403,0.6355821190056471,185.91981173331084,191.28882443163775,184.884,178.47917556836222,76.0,44.0,4.028235974523441,0.01283212344387313,3.24875896304467,53.977079146294436,-0.9562662244457028,4777141400,1248987626.9385567,191.36,184.01,176.66,188.23100000000002,184.90249999999997,181.574
2019-09-16 00:00:00,186.93,187.79,185.77,186.22,8444800,187.83625,184.94761904761904,190.8134,179.20534870285755,175.62341173041972,186.90081202894672,186.4940923676259,187.39953449871592,179.20534870285755,49.013495808233195,0.15220683990818884,58.681672025723444,0.4885699008257963,186.27822194134737,191.4158473288164,185.01,178.60415267118358,72.0,40.0,3.8847905477717655,-0.005824930892559356,2.45378521126761,47.28968574140074,-1.0617523451918514,4768696600,1244305361.592022,191.36,184.01,176.66,188.33866666666668,185.04616666666666,181.75366666666667
2019-09-17 00:00:00,186.66,188.32,185.54,188.08,9671100,187.48375,185.1561904761905,190.6598,179.29365369088882,175.706179758789,187.16285380029188,186.64513118975677,187.42621942033492,179.29365369088882,52.086002568984924,0.022152046004066506,73.6334405144695,0.6830046207072361,186.7062310058732,191.63345978848707,185.10549999999998,178.57754021151288,68.0,36.0,3.8058769372166394,0.028642652550336736,1.352589319394309,54.431945407423996,-0.3078074942607987,4778367700,1252306631.3761947,191.36,184.01,176.66,188.4021666666667,185.10316666666665,181.80416666666667
2019-09-18 00:00:00,188.09,189.08,186.01,188.14,9681900,187.565,185.25,190.4384,179.38167703724815,175.7887965045778,187.379997400227,186.7874996478752,187.4542108156159,179.38167703724815,52.18609812270615,-0.08478150529981576,65.1891891891889,0.650153702414505,187.10183786743622,191.95017803020596,185.322,178.69382196979404,64.0,32.0,3.753314298844024,0.05405200105506978,1.3303172294931864,51.61354069210364,0.3436098047467312,4788049600,1256059550.2687027,191.36,184.01,176.66,188.55900000000003,185.28699999999998,182.015
2019-09-19 00:00:00,188.66,191.1,188.15,190.14,10392700,187.7375,185.55142857142857,190.1866,179.48872502692728,175.8841533384344,187.99333131128768,187.1067853956966,187.5595358816702,179.48872502692728,55.521626981793126,-0.32713934173105486,86.81081081081052,0.9243847786540879,187.40002790572476,192.54447403158505,185.6515,178.75852596841494,60.0,28.000000000000004,3.6966489917837366,0.09418969676096876,4.249136465815012,54.164652922802404,1.820885288039061,4798442300,1259688187.8958213,191.36,184.01,176.66,188.8485,185.56699999999998,182.2855
2019-09-20 00:00:00,190.66,193.1,188.12,189.93,19934200,188.20749999999998,185.8552380952381,189.9606,179.59261831024145,175.97748122322886,188.4237021310015,187.37566297705882,187.6524952588596,179.59261831024145,55.087082468426765,-0.49654061709190955,71.15559599636039,0.8886586270875019,187.8736327482745,192.9700953199755,186.046,179.12190468002447,56.00000000000001,24.0,3.7883169209420404,0.06771680756897537,1.4908624559153685,49.38595833070091,2.9483223082781187,4778508100,1254244309.9841747,193.1,184.88,176.66,189.30566666666667,185.98516666666666,182.66466666666665
2019-09-23 00:00:00,189.34,190.1,185.21,186.82,13327600,187.99874999999997,186.08285714285714,189.59959999999998,179.6645325559107,176.0495245373602,188.06732387966784,187.3227426935294,187.61984838596314,179.6645325559107,48.97396012194423,-0.37551266340491907,31.813246471226975,0.0,188.08433626147914,192.2853049569708,186.49949999999998,180.71369504302916,52.0,20.0,3.8670085694461798,0.09775136554670444,-2.1372446306967063,51.70593982395407,2.306692035461281,4765180500,1249692757.4279375,193.1,185.67000000000002,178.24,189.6365,186.395,183.15349999999998
2019-09-24 00:00:00,187.98,188.04,180.39,181.28,18546600,187.22500000000002,186.25095238095238,189.14700000000002,179.68060685883697,176.0842785271452,186.5590296841861,186.74724338938375,187.37122688063124,179.68060685883697,40.378036119366875,0.16552647596131465,7.0023603461842185,0.0,187.70762635762017,192.14701934747245,186.5455,180.94398065252756,48.0,16.0,4.137222243057168,0.006141512895519483,-3.3121766494213065,43.24822109128082,-1.0001914593256789,4746633900,1235461575.4671533,193.1,186.01,178.92,190.08283333333333,186.57183333333336,183.0608333333333
2019-09-25 00:00:00,181.45,183.42,177.87,182.8,18068300,186.67625,186.36714285714282,188.72619999999998,179.71164559656,176.12890126118407,185.72368975436694,186.37131544753768,187.19196308139078,179.71164559656,43.31767193380277,0.46627763670736044,32.370321733420944,0.19411748779674293,186.92415862772816,191.9737437829888,186.6205,181.26725621701118,44.0,12.0,4.238134939981655,0.10739393146036134,-3.1574486119940555,49.15773657665945,-2.8635655929653767,4764702200,1249492994.025712,193.1,185.485,177.87,190.17116666666666,186.53416666666666,182.89716666666666
2019-09-26 00:00:00,181.33,181.4,177.67,180.11,16083300,185.9125,186.31047619047618,188.29240000000001,179.71560932196738,176.15535374449846,184.4762031422854,185.77499969062933,186.9142390389833,179.71560932196738,39.596831360976175,0.9111820773294141,15.813350615683895,0.0,186.22347673881572,192.22855568465047,186.53799999999998,180.8474443153495,40.0,8.0,4.301839587125824,0.09212911892806534,-3.255089434387911,47.55324796902668,-5.63138274044357,4748618900,1254451652.2026558,193.1,185.385,177.67,190.14866666666666,186.47666666666666,182.8046666666667
2019-09-27 00:00:00,180.49,180.76,175.66,177.1,14656200,184.54,186.0885714285714,187.81879999999998,179.68958335856473,176.1616304638041,182.8370468884442,184.94880924390273,186.5293669198075,179.68958335856473,35.88267901549253,1.4894840512944825,8.256880733944943,0.0,185.44515987488697,193.13538163980186,186.1145,179.09361836019812,36.0,100.0,4.358851045188264,0.04311720273000327,-6.042760889171847,43.552407239601585,-9.208818221270212,4733962700,1248071894.555597,193.1,184.38,175.66,189.91316666666665,186.11666666666667,182.32016666666667
2019-09-30 00:00:00,177.87,178.67,176.85,178.08,10740000,183.2825,185.73190476190476,187.41320000000005,179.67356760375316,176.1743771052406,181.77992535767882,184.2946369349596,186.1980191974621,179.67356760375316,37.92425470430142,1.8474188280329713,13.87614678899092,0.10395545078647427,184.93371098947185,193.5827907719374,185.73499999999999,177.88720922806257,32.0,96.0,4.177504541960531,0.0442294067393163,-5.008801408225309,43.525031635774326,-11.509082325388942,4744702700,1251848597.8523006,193.1,184.38,175.66,189.46499999999997,185.74450000000002,182.024
2019-10-01 00:00:00,179.15,179.84,174.88,175.81,17073000,181.49124999999998,185.26238095238097,186.88299999999998,179.63512414500934,176.17195599490677,180.45327527819464,183.48657627448728,185.79064589560085,179.63512414500934,35.13365279208317,2.287881472736558,5.1042810098792915,0.0,184.01419207911871,194.27268912278453,185.406,176.53931087721548,28.000000000000004,100.0,4.233397074677636,0.0341049615937159,-6.079384582509747,40.9054742734038,-14.331436890459456,4727629700,1241177972.8523006,193.1,183.99,174.88,189.20766666666665,185.41716666666667,181.6266666666667
2019-10-02 00:00:00,174.84,176.53,173.09,174.6,16151700,179.57500000000002,184.89142857142858,186.32780000000002,179.5850234072481,176.16151110457514,179.15254743859583,182.64023567691706,185.35179703694985,179.5850234072481,33.70974930990985,2.7034247815757055,7.5462268865566795,0.0,182.97658710776426,194.76890670627628,184.77900000000002,174.78909329372377,24.0,100.0,4.176725855057804,-0.0015727991577105763,-6.239931264096233,42.355425385360945,-17.100512609447573,4711478000,1239205962.9685795,193.1,183.095,173.09,188.61066666666667,184.84116666666665,181.07166666666666
2019-10-03 00:00:00,175.57,179.84,173.63,179.38,16086300,178.645,184.52190476190475,185.8222,179.58298337334512,176.1828964128504,179.2030924522412,182.3297370410202,185.11760891785377,179.58298337334512,43.45855396144651,2.616874100106969,31.43428285857069,0.4469493547592838,182.29809616960603,194.04208755932692,184.203,174.3639124406731,20.0,96.0,4.321959722553676,0.011202459610786194,-4.625691195236079,54.02081725411346,-16.52553205786802,4727564300,1252909107.413024,193.1,183.095,173.09,188.12766666666667,184.21866666666668,180.3096666666667
2019-10-04 00:00:00,179.55,180.98,178.1,180.45,10430200,178.54125,184.02428571428572,185.417,179.59161040445613,176.21124926060554,179.48018301840983,182.15071446568493,184.9345654308791,179.59161040445613,45.39443719585937,2.4338856847100203,36.78160919540224,0.5357029808126849,181.9900144573882,193.69824103493465,183.851,174.00375896506534,16.0,92.0,4.2189625995141276,0.058186401561099596,-4.087381737004358,52.59878059370119,-15.45823858530866,4737994500,1259500414.3574684,193.1,183.095,173.09,187.67,183.81,179.95
2019-10-07 00:00:00,180.0,181.18,178.09,179.68,9178300,178.15125,183.65238095238095,185.01559999999998,179.59248990291925,176.23429743827592,179.52458679209653,181.9154083260959,184.72850404143287,179.59248990291925,44.22107215114627,2.3242066050148367,32.93353323338334,0.48190820613239066,181.62585376546312,193.13370806793034,183.397,173.66029193206964,12.0,88.0,4.138322413834547,0.013266963236749975,-5.501209635005775,52.68945381582096,-14.931627144406173,4728816200,1259767743.483682,193.1,183.095,173.09,187.25733333333332,183.39933333333335,179.54133333333334
2019-10-08 00:00:00,178.26,180.37,177.72,177.75,9466900,177.85625000000002,183.12809523809523,184.65179999999998,179.5741566700544,176.24436855164282,179.13023417163063,181.5187027712296,184.45483721627863,179.5741566700544,41.33690929652292,2.3657491311224135,23.28835582208895,0.34967920237535993,181.18741009706935,192.92257408357764,182.976,173.02942591642235,8.0,84.0,4.032013669989222,-0.016530253546848738,-6.4128889590901945,51.262258243256554,-15.331431415706257,4719349300,1250515188.3893423,193.1,183.095,173.09,186.82933333333332,183.0163333333333,179.20333333333332
2019-10-09 00:00:00,179.16,180.72,177.94,179.85,7556900,178.2,182.82714285714286,184.308,179.57690137980512,176.26832623568504,179.2901821334905,181.35977869777918,184.27425536465987,179.57690137980512,45.50194014108911,2.2038152227323735,33.78310844577708,0.5516212309429788,180.6694167902098,192.24252442385423,182.54399999999998,172.84547557614573,4.0,80.0,3.956155550704278,-0.025638808515967667,-3.7308639331977296,51.731416747075436,-14.43131706364387,4726906200,1253342230.115961,193.1,183.095,173.09,186.37533333333334,182.59133333333335,178.80733333333333
2019-10-10 00:00:00,180.32,181.61,179.17,180.03,8605000,178.44375,182.4242857142857,184.024,179.58140982378717,176.2933207457469,179.45458610382593,181.2331331075145,184.10781397781048,179.58140982378717,45.85678231992735,2.03747024923328,40.79952968841859,0.7957851971253381,179.60969845543437,191.6545515553619,182.172,172.6894484446381,40.0,76.0,3.8478587256539742,0.0030341030075032474,-0.689541041482789,54.86892289533547,-13.59853860058839,4735511200,1250803049.7880921,193.1,183.095,173.09,185.89866666666666,182.17766666666665,178.45666666666665
2019-10-11 00:00:00,182.15,186.49,182.14,184.19,14930500,179.49125,182.26809523809524,183.8532,179.62726644245598,176.34579037534328,180.50690030297574,181.5147394782274,184.1110369590728,179.62726644245598,53.407312774778845,1.5520721047626296,74.247491638796,1.0,179.42905087365003,191.2744150360917,182.022,172.76958496390827,36.0,72.0,4.03444024525012,0.003695960964815956,0.7603938730853317,57.83648115150235,-10.50663202638917,4750441700,1249944975.0754485,193.1,183.095,173.09,185.89666666666668,182.02966666666666,178.16266666666667
2019-10-14 00:00:00,184.2,184.62,182.57,183.28,7006000,180.57625,182.08190476190475,183.7384,179.66361204999373,176.39186485789912,181.12314468009225,181.68285952792002,184.0784472744033,179.66361204999373,51.70856601699575,1.226679574425134,76.04477611940294,0.9137585335966634,179.18950821230462,190.94763026911687,181.875,172.80236973088313,32.0,68.0,3.8926945134465405,0.013535442896673362,1.7600355338404237,52.77426045775113,-8.457795601067273,4743435700,1247791911.6608143,193.1,183.095,173.09,185.743,181.8745,178.006
2019-10-15 00:00:00,183.8,190.38,183.66,188.89,15039100,181.76500000000001,182.20904761904762,183.8816,179.75541690521766,176.47490894522204,182.84911252896066,182.3692538585943,184.26713561658354,179.75541690521766,60.12830718729319,0.5102417848510186,91.38230190861763,1.0,179.69736295356046,191.10504291573284,181.9155,172.72595708426718,28.000000000000004,64.0,4.121787762486073,0.014661291782344035,6.657255787690566,54.98349830908277,-3.737890471783471,4758474800,1256161886.9584334,193.1,183.095,173.09,185.9565,181.89100000000002,177.82549999999998
2019-10-16 00:00:00,188.32,189.7,186.9,189.55,10516900,182.9025,182.27904761904762,183.9824,179.8528754434742,176.5617866266491,184.33819863363607,183.05313444349008,184.47430676887438,179.8528754434742,60.99003470398901,-0.1095341674916881,95.19953730480056,1.0,180.26106043268013,191.3847262966902,181.986,172.5872737033098,24.0,60.0,4.027374350879923,0.03598482418170675,6.440925426774482,58.72276273990199,0.29548299918603527,4768991700,1265551976.2441478,193.1,183.095,173.09,185.99166666666665,181.93966666666668,177.8876666666667
2019-10-17 00:00:00,190.3,190.84,188.77,190.39,9603000,184.24124999999998,182.38619047619048,184.08719999999997,179.9577224539869,176.65366844308332,185.68304338171694,183.75188354411006,184.70629473872245,179.9577224539869,62.11237034804242,-0.6608739117204152,97.46478873239427,1.0,181.05551519096525,191.4411336898185,181.99849999999998,172.55586631018144,100.0,56.00000000000001,3.8875618972456425,0.04293372987460871,8.293043626642389,63.98962312147087,3.927788641325415,4778594700,1270979758.8528433,193.1,183.095,173.09,185.95783333333333,181.94983333333334,177.94183333333334
2019-10-18 00:00:00,190.23,191.49,183.92,185.85,16874200,185.25375,182.18190476190478,184.00099999999998,180.0163520813104,176.71477363615253,185.72014485244654,183.95170415895672,184.7511459254392,180.0163520813104,53.20304302146246,-0.7231386809968114,69.34782608695645,0.6863202408461339,181.86266391918568,190.70415425816827,181.79450000000003,172.88484574183178,96.0,52.0,4.150593190299527,0.032567248236952936,6.443298969072166,56.17166815355319,4.396301560467281,4761720500,1262709840.490888,191.49,182.29000000000002,173.09,185.9225,181.78500000000003,177.64749999999998
2019-10-21 00:00:00,187.04,189.91,186.75,189.76,8122600,186.4925,182.17380952380952,184.0392,180.1133038018944,176.80145288109503,186.61789044079174,184.504875191437,184.947571575422,180.1133038018944,58.69776757134996,-1.0755895551478716,90.59782608695642,0.8797786031046885,182.75318547750294,191.26535172555288,181.9415,172.6176482744471,92.0,48.0,4.144122248135275,0.07995976270068261,5.786598282974688,61.871739856143904,6.630149457575304,4769843100,1270061307.5794957,191.49,182.29000000000002,173.09,185.9075,181.85649999999998,177.8055
2019-10-22 00:00:00,190.0,190.65,181.5,182.34,19537600,186.78125,181.9604761904762,183.9786,180.1354599829701,176.8382538586293,185.6672481206158,184.29869660177636,184.84531386658193,180.1354599829701,47.33840915379861,-0.7475600171733845,48.768197088465854,0.28887444867736134,183.79644345779624,191.31475852646244,181.9945,172.67424147353753,88.0,44.0,4.5016849446970415,0.07292713133491502,1.0473815461346716,51.35116517196189,4.491108513641167,4750305500,1254110939.0549054,191.49,182.29000000000002,173.09,186.06216666666666,181.93616666666668,177.81016666666667
2019-10-23 00:00:00,182.01,186.38,182.0,186.15,12300400,187.02625,182.19238095238094,183.93259999999998,180.1953061522938,176.9001259260138,185.77452631603452,184.47501121113098,184.89647802867677,180.1953061522938,52.42912771000804,-0.7859692393623163,61.22004357298476,0.533909615097271,184.50190680347842,191.65298856811535,182.162,172.67101143188466,84.0,40.0,4.492993162932967,0.0625165665691314,3.600845948352626,54.82617178061088,4.611473796419756,4762605900,1265119516.2238553,191.49,182.29000000000002,173.09,186.17766666666668,182.11016666666666,178.04266666666666
2019-10-24 00:00:00,184.62,186.73,182.8,186.38,11413500,187.41375,182.36285714285714,184.06600000000003,180.25684539455952,176.96311512251867,185.90907602358243,184.65643871483277,184.95465536088554,180.25684539455952,52.72622109115402,-0.8254525987483987,62.8903413217138,0.5482098214998744,184.8624226339034,192.08809064977265,182.47549999999998,172.8629093502273,80.0,36.0,4.452779365580611,0.08173412710635646,4.855133614627283,54.94569512298938,4.802090436715682,4774019400,1274500077.2925575,191.49,182.29000000000002,173.09,186.4665,182.389,178.31149999999997
