datetime,BABA_Open,BABA_High,BABA_Low,BABA_Close,BABA_Volume,BABA_sma8,BABA_sma21,BABA_sma50,BABA_sma200,BABA_sma300,BABA_ema8,BABA_ema20,BABA_ema50,BABA_ema200,BABA_rsi,BABA_macd,BABA_stoch,BABA_stochrsi,BABA_vwap,BABA_bb_hband,BABA_bb_mavg,BABA_bb_lband,BABA_aroon_up,BABA_aroon_down,BABA_atr,BABA_cmf,BABA_roc,BABA_uo,BABA_tsi,BABA_obv,BABA_adi,BABA_dcu,BABA_dcm,BABA_dcl,BABA_kcu,BABA_kcm,BABA_kcl
2017-04-24 00:00:00,114.04,115.16,114.02,114.86,13386600,111.94,109.89761904761906,106.24780000000001,97.63192599083763,93.7427988388103,112.23643730686383,110.20846125882721,106.70029776274941,97.63192599083763,72.39599088361575,-2.0605293217166434,96.42857142857146,1.0,110.98233371573244,114.15645475251253,109.9905,105.82454524748746,100.0,8.0,1.8526699824167367,0.057396842215173535,6.906180193596427,59.878761573255325,32.25660182538882,401817400,191150916.1013545,115.16,110.83500000000001,106.51,111.64083333333333,109.95033333333333,108.25983333333333
2017-04-25 00:00:00,115.54,115.82,114.8,115.48,11434600,112.54625,110.25190476190475,106.51019999999998,97.8095187670482,93.8872320691172,112.95722901644966,110.71051256751034,107.04459981126905,97.8095187670482,73.70222079298779,-2.2287329563598064,96.24724061810166,1.0,111.52172504023814,115.06204219378931,110.3605,105.6589578062107,100.0,4.0,1.7931935551012554,0.040525259927315975,6.886338393187706,63.49649991547818,34.68656239155034,413252000,194962449.43468806,115.82,111.28999999999999,106.76,111.99650000000001,110.33899999999998,108.6815
2017-04-26 00:00:00,115.37,115.75,114.62,114.97,6678800,113.14125000000001,110.58,106.7476,97.9802698240925,94.02731690586725,113.40451145723861,111.11617803727125,107.35539981867028,97.9802698240925,70.73699848030957,-2.2944340039422286,90.61810154525391,0.789037567628566,111.92918009616503,115.6716433346225,110.71900000000001,105.76635666537751,96.0,4.0,1.7458225868797368,0.04578656185084445,5.4867419029268785,59.26151039074809,35.77393143239319,406573200,192420959.16920128,115.82,111.28999999999999,106.76,112.33066666666669,110.69116666666666,109.05166666666666
2017-04-27 00:00:00,115.0,115.96,114.83,115.43,9441500,113.6,110.94333333333333,107.0244,98.15389898007169,94.16952742476515,113.8546200222967,111.5270182241978,107.67205080617342,98.15389898007169,71.8375721447006,-2.3564569443109065,94.23913043478275,0.8462767321781169,112.3236876793574,116.33708417821255,111.01500000000001,105.69291582178748,92.0,40.0,1.7018352592454697,0.011889767411648891,3.3393017009847843,60.970735954957135,36.9991789015053,416014700,193005830.8506174,115.96,111.36,106.76,112.606,111.0125,109.41900000000001
2017-04-28 00:00:00,115.9,115.99,115.0,115.5,6984900,114.13374999999999,111.22857142857141,107.3034,98.32649700017048,94.31125813955076,114.22026001734187,111.90539744094087,107.97902920593133,98.32649700017048,72.01008707444001,-2.3837802515021878,93.1468531468532,0.8604990140927093,112.73707905971708,116.91238589280854,111.3475,105.78261410719145,100.0,36.0,1.6509898835850787,0.05858442085122705,4.5816733067729105,63.791616645150256,38.04412525912545,422999600,193076385.396072,115.99,111.375,106.76,112.87483333333333,111.32133333333334,109.76783333333333
2017-05-01 00:00:00,115.63,117.24,115.5,116.68,7332100,114.87375,111.60142857142857,107.6206,98.50911892056679,94.45988765357367,114.76686890237701,112.3601214941846,108.3202437468752,98.50911892056679,74.81121221614876,-2.4721528682303813,92.80205655527008,1.0,113.17426093684003,117.56903798222324,111.78999999999999,106.01096201777675,100.0,32.0,1.657347749043287,0.12011440202105787,5.468679381722871,61.49198344949675,39.79955364590272,430331700,195688972.75239393,117.24,112.0,106.76,113.30633333333336,111.73283333333333,110.15933333333335
2017-05-02 00:00:00,117.07,118.69,117.0,118.09,10048200,115.515,112.08999999999999,107.972,98.7039535581731,94.61689836683895,115.50534247962656,112.90582420902416,108.70337144307618,98.7039535581731,77.68497039466212,-2.6256966235788894,93.2356257046224,1.0,113.75136703001014,118.42166209114448,112.29,106.15833790885553,100.0,28.000000000000004,1.6825371955401944,0.15434898124036298,7.149986389619826,61.26583491588803,42.25639080892136,440379900,198602356.18434665,118.69,112.725,106.76,113.77166666666665,112.21116666666667,110.65066666666667
2017-05-03 00:00:00,117.95,118.0,115.12,116.57,10591100,115.9475,112.49380952380952,108.26100000000001,98.88172516455944,94.7627661517769,115.74193303970954,113.25479333197424,109.01186668060261,98.88172516455944,68.59902625425968,-2.5948184077000462,76.09921082299883,0.43609887283233034,114.1576939449562,118.73343940880541,112.74250000000002,106.75156059119463,96.0,24.0,1.7744988244301805,0.1538554648092031,4.303865425912659,56.661874717502954,41.51824117587258,429788800,198675905.48990214,118.69,112.725,106.76,114.29716666666668,112.66166666666666,111.02616666666668
2017-05-04 00:00:00,115.94,116.41,115.15,115.86,6977800,116.0725,112.89095238095238,108.4942,99.05066322262353,94.90294710757905,115.76817014199631,113.5029082527386,109.28042092842212,99.05066322262353,64.78729436537682,-2.4844173165391368,66.26936829559001,0.1995312827847436,114.4380727348894,118.77624006167903,113.1635,107.55075993832097,92.0,20.0,1.749177479828024,0.1971598278128004,4.162546075698998,56.28993346009192,39.70567860634601,422811000,199561975.33117196,118.69,112.725,106.76,114.6825,113.05900000000001,111.4355
2017-05-05 00:00:00,116.05,116.15,114.8,116.04,7099400,116.1425,113.30047619047619,108.7658,99.21971134976161,95.04339264174796,115.82857677710824,113.74453603819208,109.54550246064086,99.21971134976161,65.31350981093169,-2.383967261452497,67.36453201970457,0.23218980217426352,114.67536011673049,118.78534363993947,113.5635,108.34165636006054,88.0,16.0,1.7206648026974514,0.21586861022382936,4.7670639219935005,59.88067036303908,38.40277248845163,429910400,205504436.0719127,118.69,112.725,106.76,115.07616666666668,113.44866666666667,111.82116666666668
2017-05-08 00:00:00,116.9,117.51,116.2,116.86,6461900,116.37875,113.72047619047619,109.044,99.39523660996299,95.18835348798218,116.05778193775085,114.0412468916976,109.83234550140004,99.39523660996299,67.68282895081941,-2.3435124631772055,77.46305418719216,0.3792369018434723,114.99388741223898,118.92069660635856,113.957,108.99330339364143,84.0,12.0,1.7027601739333476,0.17609194111688947,3.452549575070827,60.56261317394804,37.98812433887846,436372300,205553763.5528287,118.69,113.765,108.84,115.45533333333333,113.87783333333334,112.30033333333333
2017-05-09 00:00:00,118.62,120.0,118.07,120.0,15219900,116.95,114.24476190476192,109.37199999999999,99.6002591312569,95.35321492660024,116.93383039602844,114.6087471877264,110.23107705036475,99.6002591312569,74.78540230660859,-2.535594744150373,100.0,0.7751867792717225,115.76071748763256,119.87055835651263,114.372,108.87344164348737,100.0,8.0,1.8054201615095369,0.18747766247770806,6.091415436300947,68.53357757451022,40.030661976885995,451592200,220773663.5528287,120.0,114.72999999999999,109.46,115.82733333333333,114.30533333333332,112.78333333333335
2017-05-10 00:00:00,120.01,120.33,119.1,119.98,9347300,117.51,114.63904761904762,109.7136,99.80304262248819,95.51684805001153,117.6107569746888,115.12029507460959,110.61338775427201,99.80304262248819,74.67283039654868,-2.655595451532193,95.64134495641352,0.7664587022286716,116.37792395154665,120.55179194780717,114.849,109.14620805219283,96.0,4.0,1.764318721401713,0.21872968811965984,4.457600557200073,68.83732253882997,41.56372216510989,442244900,224801361.92681253,120.33,115.07499999999999,109.82,116.23433333333332,114.76733333333334,113.30033333333333
2017-05-11 00:00:00,120.13,120.5,118.25,120.16,11375500,117.945,115.10190476190476,110.036,100.00559941231418,95.68058992343337,118.17725542475794,115.60026697226581,110.98776470508489,100.00559941231418,75.03702766897483,-2.733708878095925,94.75308641975303,0.7946961359802415,116.89627893320926,121.13023763403424,115.32549999999999,109.52076236596574,100.0,4.0,1.7990102413015907,0.2807110755090985,4.0526498094908145,70.76001785763792,42.898211179655725,453620400,232738933.0379236,120.5,115.16,109.82,116.71516666666666,115.20516666666667,113.69516666666667
2017-05-12 00:00:00,120.16,120.47,119.51,120.34,9823900,118.22625000000001,115.56428571428573,110.37899999999999,100.20793175647027,95.84443982427433,118.6578653303673,116.0516701177643,111.35451903037567,100.20793175647027,75.41770510705436,-2.778114453003738,97.2789115646259,0.8242113321454397,117.37142596455382,121.52973498856981,115.832,110.13426501143017,100.0,4.0,1.7390809383514765,0.33285359048579805,4.670783682699839,74.9531277654993,44.094642835888244,463444300,239902193.45459035,120.5,115.4,110.3,117.16233333333335,115.68583333333333,114.20933333333335
2017-05-15 00:00:00,121.03,121.49,120.03,121.4,11125500,118.83,116.09714285714286,110.7408,100.41879810715216,96.01424421082399,119.26722859028568,116.56103486845342,111.74845946055703,100.41879810715216,77.58545336167157,-2.865804126187882,98.68995633187788,0.9922841112798472,117.86164244245614,122.18078583212069,116.31400000000001,110.44721416787932,100.0,16.0,1.7191465856120849,0.3446798594681061,5.171965693493892,78.65485812852135,45.787981452248246,474569800,249656056.46828914,121.49,116.03,110.57,117.64000000000001,116.16900000000001,114.69800000000001
2017-05-16 00:00:00,121.98,124.34,121.74,124.02,18222100,119.85,116.68095238095236,111.175,100.65363593693174,96.20032896689824,120.32340001466665,117.27141250002927,112.22969634445676,100.65363593693174,81.84658432835202,-3.110850974110633,96.64570230607958,1.0,118.7089653752571,123.23763963880268,116.9535,110.66936036119733,100.0,12.0,1.8063504009255074,0.4139677677505466,7.376623376623373,80.29420345322409,48.83736117867571,492791900,263392716.46828905,124.34,117.455,110.57,118.30016666666668,116.76566666666668,115.23116666666667
2017-05-17 00:00:00,123.25,123.89,120.5,120.72,19834700,120.435,117.13285714285715,111.53679999999999,100.85330125099212,96.36325036911154,120.41153334474073,117.59984940478839,112.56264942898787,100.85330125099212,65.06786490947931,-3.0041400888750474,62.05450733752619,0.016446789093299163,119.31098913684333,123.25355230931005,117.45149999999998,111.64944769068991,96.0,8.0,1.9287539437165422,0.34797594700799556,3.4624614329790813,68.7200323825842,45.40244441113065,472957200,246132431.80752206,124.34,117.91,111.48,118.9145,117.292,115.66950000000001
2017-05-18 00:00:00,116.31,122.63,114.0,121.27,37121900,120.98625,117.63333333333334,111.8978,101.05645248232553,96.5287437221407,120.60230371257613,117.9493875567133,112.90411415726285,101.05645248232553,66.30758551441585,-2.9301741236463386,70.3094777562862,0.08911807890824319,119.45626842868005,123.51099893692137,117.86699999999999,112.22300106307861,92.0,4.0,2.4074143763082176,0.39783247168273717,2.6928613769159053,70.98821159314892,43.20084049225127,510079100,271554265.99060434,124.34,118.32,112.3,119.571,117.623,115.675
2017-05-19 00:00:00,123.96,126.4,123.07,123.22,21101700,121.38875,118.12190476190476,112.2974,101.27698529344667,96.70609426219292,121.18401399867032,118.45135064655013,113.30865870011529,101.27698529344667,70.32825506391248,-2.9943868389384107,74.35483870967738,0.3248060564397191,120.08711207237357,124.03268683436943,118.37250000000002,112.7123131656306,88.0,12.0,2.6018847780004886,0.2705976818017894,5.704726773612427,65.23336538784784,42.773274543933624,531180800,252353620.04465845,126.4,120.2,114.0,120.2625,118.19149999999999,116.12050000000002
2017-05-22 00:00:00,124.98,125.59,123.56,124.75,13493200,121.985,118.67619047619047,112.72460000000001,101.51054762883525,96.89243250629794,121.97645533229914,119.05122201354536,113.75733875109115,101.51054762883525,73.04612664379388,-3.132623161871635,86.69354838709674,0.484125206637656,120.50699772341085,124.92724454951846,118.867,112.80675545048155,100.0,8.0,2.5853215795718825,0.2544054755658722,7.67305368548248,64.2220531771245,43.38869071978764,544674000,254680033.83776185,126.4,120.2,114.0,120.80466666666666,118.6891666666667,116.57366666666667
2017-05-23 00:00:00,124.67,125.68,122.85,122.93,14370100,122.33125,119.0604761904762,113.07959999999999,101.72367650815033,97.06543959927933,122.18835414734377,119.42062944082676,114.11705095693073,101.72367650815033,65.37495202005395,-3.0600433788492722,72.01612903225809,0.03444795509968815,120.95038585326512,125.33694036460936,119.23949999999999,113.14205963539062,96.0,4.0,2.602798609602463,0.18270197572279734,5.937607721475353,58.90834159603309,41.149150905419035,530303900,241122377.65401638,126.4,120.2,114.0,121.31783333333333,119.11183333333334,116.90583333333333
