datetime,Open,High,Low,Close,Volume,ma8,ma21,ma50,ma200,vwap,ema,rsi,macd
2020-01-23 00:00:00,77.75,78.15,77.19,78.07,104472000,77.28999999999999,74.30380952380953,69.2448,55.55095,75.79096211043917,74.65730447864068,76.49995061627527,-2.6904416318642745
2020-01-24 00:00:00,78.32,79.07,77.65,77.84,146537600,77.33125,74.70333333333333,69.5192,55.6988,76.22277643448885,74.96041833781776,74.56076473910642,-2.618132148037276
2020-01-27 00:00:00,75.82,76.24,74.56,75.55,161940000,77.2175,74.99047619047619,69.749,55.83384999999999,76.37910702167409,75.0165689723113,58.62613783710349,-2.3489650920698324
2020-01-28 00:00:00,76.45,77.86,76.34,77.69,162234000,77.41125,75.31380952380952,70.0092,55.9816,76.64779009878048,75.2711814511388,65.94960410558892,-2.2820226397640795
2020-01-29 00:00:00,79.34,80.17,78.59,79.32,216229200,77.69,75.71619047619048,70.311,56.1376,77.14032042074525,75.65678321769701,70.2667048077912,-2.3335973835158086
2020-01-30 00:00:00,78.39,79.25,77.95,79.2,126743200,77.8475,76.09285714285714,70.59519999999999,56.29255,77.39444582916565,75.9942324350592,69.56741977247852,-2.3378385943353663
2020-01-31 00:00:00,78.48,78.91,75.39,75.69,199588400,77.63125,76.27761904761904,70.8026,56.429950000000005,77.42615265748206,75.96525791743453,52.96404570957638,-2.0345194450420223
2020-02-03 00:00:00,74.42,76.66,73.91,75.48,173788400,77.35499999999999,76.37428571428572,71.0098,56.5616,77.27149270370742,75.91904287767886,52.16192281868129,-1.756938693372959
2020-02-04 00:00:00,77.11,78.17,76.7,77.97,136616400,77.3425,76.62333333333333,71.28200000000001,56.7048,77.33112374974743,76.11437212742374,59.913986965384574,-1.7180712817419561
2020-02-05 00:00:00,79.12,79.42,78.0,78.61,118826800,77.43875,76.87571428571428,71.5728,56.8504,77.47165485884477,76.352050972431,61.63484828460649,-1.7190945771109227
2020-02-06 00:00:00,78.88,79.53,78.32,79.53,105425600,77.93625,77.18809523809523,71.883,56.99705,77.59146063874786,76.65471278458043,64.02562389649532,-1.7736957962505784
2020-02-07 00:00:00,79.02,79.27,77.95,78.45,117684000,78.03125,77.39333333333333,72.14920000000001,57.1387,77.64537524337273,76.8256925193823,59.34996345148343,-1.710107625533766
2020-02-10 00:00:00,77.01,78.82,76.93,78.82,109348800,77.96875,77.54095238095238,72.433,57.28445,77.67946425118852,77.01562656515542,60.41647667673481,-1.6703150971883076
2020-02-11 00:00:00,79.32,79.4,78.12,78.34,94323200,77.86125,77.65761904761905,72.6898,57.428999999999995,77.71578467791586,77.14175736847395,58.28023304413002,-1.5818130866932876
2020-02-12 00:00:00,78.8,80.21,78.8,80.21,113730400,78.42625000000001,77.78619047619047,72.98700000000001,57.5825,77.82726559140218,77.43397095242881,63.669739007168936,-1.6436213338929946
2020-02-13 00:00:00,79.47,79.97,79.26,79.63,94747600,78.94500000000001,77.93714285714286,73.2876,57.737899999999996,77.88794803439198,77.64311657600702,61.03604952076627,-1.627048065073481
2020-02-14 00:00:00,79.6,79.91,79.14,79.65,80113600,79.155,78.10428571428572,73.6116,57.881449999999994,78.17414334756715,77.83424833067302,61.09581006758972,-1.597116893604337
2020-02-18 00:00:00,77.3,78.38,77.12,78.2,152531200,79.10374999999999,78.15714285714287,73.89540000000001,58.019400000000005,78.22879427595534,77.86908182298987,54.56202626071376,-1.4397962675974298
2020-02-19 00:00:00,78.44,79.56,78.44,79.33,93984000,79.07875,78.22333333333333,74.183,58.1599,78.13459629682335,78.00821688746703,58.30433300983945,-1.3902738823487368
2020-02-20 00:00:00,79.09,79.58,78.0,78.51,100566000,79.08624999999999,78.2752380952381,74.4292,58.300250000000005,78.11815294155303,78.0560057553273,54.778584548795486,-1.270217610346478
2020-02-21 00:00:00,78.1,78.55,76.11,76.74,129554000,78.82625,78.22999999999999,74.6586,58.438550000000006,78.21855621211748,77.93067187386757,48.02734974337004,-1.0204844330188365
2020-02-24 00:00:00,72.87,74.56,70.9,73.09,222195200,78.17,77.99285714285713,74.8072,58.558550000000004,77.80269243371313,77.4696555049278,37.70692063375404,-0.5220269928559418
2020-02-25 00:00:00,73.77,74.16,70.14,70.62,230673600,76.97125,77.64904761904762,74.8952,58.66879999999999,77.01134598851812,76.81730736160135,32.601459765895925,0.07148840320165561
2020-02-26 00:00:00,70.24,73.02,70.23,71.74,198054800,75.985,77.46761904761905,75.0024,58.788050000000005,76.32923492637457,76.33375427954408,36.78134980183884,0.446333931130539
2020-02-27 00:00:00,68.91,70.11,66.91,67.05,320605600,74.41,76.96095238095238,74.9976,58.897749999999995,74.89207335136929,75.44958720530178,28.742724267549576,1.1090609523724737
2020-02-28 00:00:00,63.06,68.25,62.84,67.01,426510000,73.01124999999999,76.37476190476191,74.969,59.0037,73.11357082835856,74.64581699527304,28.685142766362432,1.6188435365093454
2020-03-02 00:00:00,69.19,73.89,68.08,73.25,341397200,72.25125,76.09142857142858,75.0626,59.1381,72.71955773425107,74.51288204334227,46.64303789482412,1.502019708850085
2020-03-03 00:00:00,74.44,74.52,70.06,70.92,319475600,71.30250000000001,75.86428571428571,75.1128,59.26185,72.42223677108221,74.1707028011192,42.35430509513292,1.5792429810959732
2020-03-04 00:00:00,72.67,74.37,71.85,74.21,219178400,70.98625,75.80380952380952,75.2274,59.40335,72.21703927302421,74.1744453914888,49.425580150735556,1.3592983313616003
2020-03-05 00:00:00,72.44,73.43,71.43,71.8,187572800,70.825,75.51,75.29660000000001,59.54,71.98515248527777,73.94830773515653,45.0647090382899,1.3637371575655948
2020-03-06 00:00:00,69.13,71.29,68.94,70.85,226176800,70.85374999999999,75.14047619047619,75.3246,59.667649999999995,71.67744795183079,73.65323080799877,43.4377376359169,1.4274571819981645
2020-03-09 00:00:00,64.65,68.17,64.47,65.25,286744800,70.04249999999999,74.4604761904762,75.2392,59.771899999999995,70.89395724437212,72.85292311199888,35.33855427478443,1.9078366064738503
2020-03-10 00:00:00,67.93,70.21,66.03,69.94,285290000,70.40375,74.0552380952381,75.22,59.903400000000005,70.4959936036539,72.57550186323708,44.64713807365564,1.8883294705904348
2020-03-11 00:00:00,68.0,68.93,66.64,67.52,255598800,70.4675,73.51714285714286,75.153,60.023649999999996,70.0739048550907,72.09402549530974,41.340115957215616,2.0445751109029544
2020-03-12 00:00:00,62.74,66.18,60.79,60.85,418474000,68.9175,72.6842857142857,74.9442,60.111450000000005,69.0481364495556,71.02316592432786,33.88933674056558,2.6757695571774036
2020-03-13 00:00:00,64.93,68.62,62.0,68.14,370732000,68.57,72.10952380952381,74.8708,60.23675,68.58786825892038,70.74857869343948,45.45941229916662,2.558263558592685
2020-03-16 00:00:00,59.31,63.51,58.83,59.37,322423600,66.71499999999999,71.1447619047619,74.5892,60.31705,67.80064670793321,69.66490453215954,37.05719400672292,3.136647593221838
2020-03-17 00:00:00,60.67,63.15,58.44,61.98,324056000,65.4875,70.30333333333333,74.374,60.414350000000006,67.1252089236627,68.93300886243006,40.577241702191266,3.3458470779800393
2020-03-18 00:00:00,58.77,61.28,58.12,60.47,300233600,64.19,69.45904761904762,74.1172,60.50625,66.55558738767189,68.12700801838909,39.21098798452055,3.592076337229571
2020-03-19 00:00:00,60.64,61.98,59.47,60.0,271857200,63.53375,68.53857142857143,73.8578,60.5881,66.209749047768,67.35300725473299,38.77337715744013,3.781548533653236
2020-03-20 00:00:00,60.59,61.73,55.89,56.19,401693200,61.815,67.47571428571429,73.4988,60.647349999999996,64.96586680226895,66.28986370666317,35.33107545468023,4.190832464940684
2020-03-23 00:00:00,55.91,56.01,52.12,55.0,336752800,60.25,66.44047619047619,73.0844,60.697399999999995,63.59666629520318,65.21463859174287,34.30660436956224,4.558666514069692
2020-03-24 00:00:00,57.94,60.72,57.43,60.52,287531200,60.208749999999995,65.84190476190477,72.777,60.76905000000001,62.818420178117655,64.76753015443403,42.618357290602034,4.354563088013279
2020-03-25 00:00:00,61.47,63.3,59.88,60.18,303602000,59.21375,65.34476190476191,72.4304,60.83605000000001,62.29939529622277,64.3306225206784,42.26365621804364,4.172150852920495
2020-03-26 00:00:00,60.43,63.41,60.39,63.35,252087200,59.71125,64.9452380952381,72.1682,60.916199999999996,61.89144172919445,64.23722989966141,46.716368565367716,3.728811912572361
2020-03-27 00:00:00,61.96,62.72,60.56,60.73,204216800,59.55500000000001,64.64428571428572,71.86,60.98400000000001,61.595935020435654,63.903208004455564,43.715561102680596,3.5479758548913765
2020-03-30 00:00:00,61.46,62.63,61.13,62.46,167976400,59.80375,64.42761904761905,71.56739999999999,61.060500000000005,61.13256627905407,63.76575962307884,46.174169116114875,3.2278567116382817
2020-03-31 00:00:00,62.65,64.34,61.77,62.33,197002000,60.095,63.90761904761904,71.2552,61.138099999999994,60.808743500796815,63.62902061135705,46.011520836929584,2.9506367935723006
2020-04-01 00:00:00,60.42,60.97,58.62,59.05,176218400,60.4525,63.34238095238094,70.8878,61.1979,60.559844093195125,63.19292341027543,41.992356153738754,2.961468632197864
2020-04-02 00:00:00,58.91,60.09,58.07,60.04,165934000,61.082499999999996,62.66761904761905,70.53479999999999,61.2571,59.93929610761377,62.892644990249195,43.593908919347726,2.8572318261956937
2020-04-03 00:00:00,59.52,60.23,58.58,59.18,129880000,60.915,62.06666666666666,70.157,61.31270000000001,59.85902161975502,62.539059753082604,42.49628162602154,2.8116077550977323
2020-04-06 00:00:00,61.5,64.5,61.13,64.34,201820400,61.435,61.75666666666666,69.887,61.39215,59.937877259098244,62.71057787183664,50.54258546387875,2.3321973546067696
2020-04-07 00:00:00,66.38,66.6,63.49,63.59,202887200,61.465,61.67761904761905,69.6478,61.4687,60.22038672079595,62.794332360233156,49.45929561961504,1.9898422276738899
2020-04-08 00:00:00,64.4,65.54,64.03,65.22,168895200,62.02625,61.45285714285714,69.3984,61.55365,60.446868144734786,63.025348325925236,51.87354492597654,1.5689105216418753
2020-04-09 00:00:00,65.87,66.2,64.88,65.69,161834800,62.43,61.365714285714276,69.1258,61.6446,61.069422657840065,63.27912467583712,52.57698151669844,1.183748523791813
2020-04-13 00:00:00,65.77,67.09,65.16,66.98,131022800,63.011250000000004,61.65761904761904,68.8814,61.736850000000004,62.14308316821212,63.63158899242406,54.54096499514439,0.7655874311880098
2020-04-14 00:00:00,68.64,70.66,68.16,70.36,194994800,64.425,61.763333333333335,68.7748,61.846050000000005,62.97909663357875,64.27239004076462,59.29740877957789,0.15961406882105678
2020-04-15 00:00:00,69.22,70.19,68.79,69.72,131154400,65.635,62.25619047619048,68.6596,61.9543,63.55369747473682,64.79121003688228,58.05867708754949,-0.2659162187179618
2020-04-16 00:00:00,70.44,70.65,69.21,70.28,157125200,67.02250000000001,62.651428571428575,68.5058,62.060950000000005,64.10378680372948,65.31395193813158,58.86835144614618,-0.6409508745537238
2020-04-17 00:00:00,69.79,70.34,67.87,69.32,215250000,67.645,63.07285714285714,68.32,62.16135,64.79364227644713,65.69548032497619,56.84249222960587,-0.8508959653133275
2020-04-20 00:00:00,68.13,69.05,67.86,67.88,130015200,68.18124999999999,63.44809523809524,68.087,62.2525,65.17775694070555,65.9035298178356,53.848981471544185,-0.8908142447937735
2020-04-21 00:00:00,67.72,67.96,65.06,65.78,180991600,68.25125,63.904761904761905,67.8336,62.33335,65.46007078973639,65.89176507327983,49.735446276941886,-0.7444161532779674
2020-04-22 00:00:00,67.07,68.12,66.72,67.68,116862400,68.5,64.50857142857141,67.6108,62.428850000000004,66.01988143904371,66.06207316153889,53.21753486886139,-0.7728003704290813
2020-04-23 00:00:00,67.62,69.06,67.38,67.42,124814400,68.55499999999999,64.83714285714285,67.3924,62.521550000000005,66.6159914248491,66.19139952710661,52.67972849658546,-0.7654911346309063
2020-04-24 00:00:00,67.95,69.37,67.9,69.36,126161200,68.42999999999999,65.27428571428571,67.1754,62.62155,67.1648361622469,66.4931710007155,56.233776803516704,-0.9057988144513445
2020-04-27 00:00:00,69.08,69.75,68.62,69.41,117087600,68.39125,65.56285714285714,66.971,62.7236,67.63753907343725,66.7709642387426,56.32482340222635,-1.00939259420295
2020-04-28 00:00:00,69.88,70.06,68.19,68.29,112004800,68.1425,65.92285714285714,66.74380000000001,62.818149999999996,68.00491944742286,66.9156343112433,53.633337081920516,-0.9897080331057566
2020-04-29 00:00:00,69.79,71.01,69.59,70.53,137280800,68.29375,66.30714285714286,66.5904,62.921600000000005,68.41979447968838,67.25985961493441,57.96015051703208,-1.141696390843208
2020-04-30 00:00:00,71.08,72.2,70.68,72.02,183064000,68.81125,66.76857142857143,66.4442,63.03335,68.92821495518999,67.71320631827399,60.594322131979325,-1.3666252022803178
2020-05-01 00:00:00,70.17,73.29,70.07,70.86,240616800,69.44625,67.33095238095238,66.2912,63.140699999999995,69.35558912660282,68.01290095462885,57.569950383616295,-1.4347417901324064
2020-05-04 00:00:00,70.88,71.99,70.18,71.86,133568000,69.96875,67.89380952380952,66.1936,63.25025000000001,69.44729907800412,68.3792913399023,59.44897211324401,-1.5515312331489213
2020-05-05 00:00:00,72.33,73.78,72.18,72.94,147751200,70.65875,68.54904761904761,66.1906,63.3689,69.6849024020869,68.81364454562589,61.435324876319,-1.7115055120575988
2020-05-06 00:00:00,73.65,74.33,73.26,73.69,142333600,71.19999999999999,68.99428571428572,66.252,63.485699999999994,69.93311410713419,69.27805935080438,62.798153357279766,-1.8771662090708645
2020-05-07 00:00:00,74.33,74.81,74.02,74.45,115215200,71.83,69.51142857142857,66.3062,63.6043,70.27207322749501,69.77062512691825,64.17955360612726,-2.0461919265704864
2020-05-08 00:00:00,75.12,76.28,74.79,76.23,133838400,72.82249999999999,70.03571428571429,66.4898,63.73205,70.76747950493557,70.38580368625937,67.24713064302355,-2.29729535849674
2020-05-11 00:00:00,75.73,77.93,75.52,77.43,145946400,73.685,70.5947619047619,66.6982,63.867799999999995,71.63686804097063,71.05667952566324,69.16431556204297,-2.563575308199688
2020-05-12 00:00:00,78.12,78.58,76.42,76.54,162301200,74.25,71.05000000000001,66.76400000000001,63.9982,72.32051464116724,71.57890052321913,66.07511555980314,-2.671987515993166
2020-05-13 00:00:00,76.72,77.66,74.53,75.62,200622400,74.845,71.30047619047619,66.858,64.12165,72.92618405692285,71.9637671400554,62.94536172257999,-2.653085541859923
2020-05-14 00:00:00,74.85,76.14,74.11,76.08,158929200,75.3725,71.60333333333334,66.8954,64.2485,73.35374332076887,72.35578931719297,63.86693886135639,-2.644736866492167
2020-05-15 00:00:00,73.82,75.68,73.79,75.63,166348400,75.70875,71.85809523809523,66.972,64.3679,73.7018103870698,72.66761890603173,62.23624710151375,-2.572158994149987
2020-05-18 00:00:00,76.97,77.79,76.27,77.41,135178400,76.17375,72.24333333333334,67.1032,64.5018,74.16065019574876,73.11927424831443,65.94069683322004,-2.6279779375383185
2020-05-19 00:00:00,77.43,78.29,76.93,76.97,101729600,76.48875,72.67619047619047,67.33760000000001,64.6389,74.5522023729223,73.48601003418925,64.26257292081269,-2.6066625463179207
2020-05-20 00:00:00,77.84,78.53,77.8,78.46,111504800,76.76750000000001,73.28,67.508,64.79639999999999,75.00458854426203,73.95972336426645,67.29763725028187,-2.6791172962584255
2020-05-21 00:00:00,78.32,78.87,77.64,77.88,102688800,76.82375,73.76571428571428,67.7152,64.94655,75.61066214507963,74.33308304386011,64.98409156928592,-2.659084780727369
2020-05-22 00:00:00,77.61,78.46,77.51,78.38,81803200,77.05375000000001,74.28761904761905,68.0658,65.0967,76.01722048321011,74.71850370634962,66.06708573296885,-2.6529728693486163
2020-05-26 00:00:00,79.51,79.69,77.79,77.85,125522000,77.3325,74.69190476190477,68.26,65.2389,76.41810632092148,75.01674144860203,63.814052527692795,-2.5756718234609934
2020-05-27 00:00:00,77.7,78.34,76.95,78.19,112945200,77.59625,75.11,68.63640000000001,65.38485,76.70789157814495,75.31895654873517,64.64696033605865,-2.5128784476406594
2020-05-28 00:00:00,77.86,79.5,77.58,78.22,133560800,77.92,75.58285714285714,68.9612,65.53155,76.97126827423946,75.5952464012366,64.72411495396639,-2.4374377292897833
2020-05-29 00:00:00,78.47,78.94,77.79,78.15,153532400,78.0125,75.94571428571427,69.31479999999999,65.66755,77.16370159883381,75.83855626778549,64.37110447792584,-2.344970639649773
2020-06-01 00:00:00,78.1,79.23,77.97,79.11,80791200,78.28,76.28333333333333,69.697,65.81595,77.2509836733467,76.15012233752022,67.02715182488024,-2.322382798596763
2020-06-02 00:00:00,78.84,79.5,78.39,79.47,87642800,78.40625,76.69333333333333,70.1626,65.96735,77.35101028191555,76.46630116251829,67.99081232270419,-2.3069378200099635
2020-06-03 00:00:00,79.8,80.18,79.22,79.91,104491200,78.66,77.07666666666667,70.6608,66.11515,77.67486041298962,76.79427248037369,69.17653706428302,-2.3036468787238817
2020-06-04 00:00:00,79.73,80.03,78.84,79.22,87560400,78.76499999999999,77.3757142857143,71.03479999999999,66.2548,77.99183412864062,77.02529414890952,65.10370916302134,-2.2197733847963406
2020-06-05 00:00:00,79.48,81.54,79.45,81.48,137250400,79.21875,77.74666666666667,71.4608,66.40575,78.55780610716232,77.44955184901339,71.10453429847294,-2.309048870923803
2020-06-08 00:00:00,81.17,82.0,80.45,81.96,95654400,79.69,78.10428571428572,71.833,66.55635000000001,78.86635425916603,77.87911833958354,72.1980485948203,-2.3909707034063103
2020-06-09 00:00:00,81.64,84.95,81.6,84.55,147712400,80.48124999999999,78.50047619047619,72.30940000000001,66.7201,79.41893776679935,78.51444040248035,77.20976776790167,-2.6345166325204588
2020-06-10 00:00:00,85.51,87.2,85.07,86.72,166651600,81.5525,78.94285714285714,72.7946,66.90665,80.21050015860979,79.29592226891079,80.3980412808646,-2.968411401683724
2020-06-11 00:00:00,85.86,86.29,82.46,82.56,201662400,81.98375,79.22952380952381,73.1992,67.0677,80.75306305454093,79.6067868147288,62.38119443476611,-2.8643299655389
2020-06-12 00:00:00,84.73,85.49,82.15,83.27,200146000,82.45875000000001,79.59380952380953,73.6836,67.23514999999999,81.18508167299068,79.9556642609451,63.86938443103898,-2.806780920519003
2020-06-15 00:00:00,81.91,84.96,81.74,84.3,138808800,83.0075,79.98523809523809,74.1688,67.40610000000001,81.55762649267928,80.36941052180747,65.97242631055636,-2.81187177219266
2020-06-16 00:00:00,86.39,86.81,84.73,86.54,165428800,83.92249999999999,80.5047619047619,74.71600000000001,67.584,82.16823508059578,80.95708571020675,70.05465522968446,-2.9625056671256687
2020-06-17 00:00:00,87.29,87.35,86.29,86.42,114406400,84.54,80.93380952380951,75.1576,67.76165,82.70804099880932,81.47736326161564,69.57312253651419,-3.0371902780603506
2020-06-18 00:00:00,86.37,86.87,85.83,86.45,96820400,85.10125,81.3852380952381,75.6148,67.94315,83.27441279706225,81.95094771289034,69.62932662276957,-3.06348516949852
2020-06-19 00:00:00,87.17,87.64,84.83,85.96,264476000,85.2775,81.74238095238096,76.0296,68.11795000000001,83.83331698189355,82.3327622164246,67.43815841999499,-3.010086749178015
2020-06-22 00:00:00,86.36,88.35,86.31,88.21,135445200,85.46375,82.2342857142857,76.48,68.299,84.2838014619948,82.89249914819368,71.82296057862044,-3.1134345765716063
2020-06-23 00:00:00,89.47,91.53,89.04,90.09,212155600,86.405,82.79190476190476,76.9422,68.48945,85.08366619307672,83.57797541979429,74.86822007616865,-3.3088958706654807
2020-06-24 00:00:00,89.71,90.64,88.12,88.5,192623200,87.05875,83.29904761904761,77.305,68.67085,85.64418182709149,84.04673966552816,68.15894265532957,-3.297489239306941
2020-06-25 00:00:00,88.66,89.71,87.89,89.67,137522400,87.73,83.84571428571428,77.704,68.85505,86.14452717386962,84.5822882688112,70.27021124096416,-3.344307528250468
2020-06-26 00:00:00,89.57,89.79,86.77,86.92,205256800,87.77749999999999,84.26,78.0368,69.0171,86.4775961211363,84.80492748130537,60.171253016792456,-3.1235035377845435
2020-06-29 00:00:00,86.83,89.02,86.34,88.92,130646000,88.09,84.77285714285715,78.4288,69.18975,86.74066214358919,85.19683914975248,64.20083669103991,-3.0744576359917914
2020-06-30 00:00:00,88.5,89.95,88.48,89.66,140223200,88.49125,85.2752380952381,78.86439999999999,69.37140000000001,86.92742053149144,85.62190208787129,65.58809906129011,-3.0600261444334507
2020-07-01 00:00:00,89.74,90.29,89.45,89.49,110737200,88.9325,85.75238095238095,79.3386,69.5508,87.34999860055288,85.99029236521687,64.9652700088698,-3.0002860739027426
2020-07-02 00:00:00,90.41,91.06,89.38,89.49,114041600,89.0925,86.20857142857142,79.7748,69.7292,87.83307189805303,86.32359785424384,64.9652700088698,-2.919289881049309
2020-07-06 00:00:00,90.94,92.36,90.91,91.89,118655600,89.31750000000001,86.81190476190476,80.2642,69.9171,88.31919274987456,86.85373139193491,69.67951031371841,-3.014016056095187
2020-07-07 00:00:00,92.27,93.06,91.49,91.6,112424400,89.70499999999998,87.29380952380951,80.709,70.10575,88.70217471215423,87.30575697365539,68.48042297974597,-3.030750055848003
2020-07-08 00:00:00,92.59,93.77,92.51,93.74,117092000,90.21374999999999,87.8547619047619,81.1956,70.309,89.07267037641586,87.91854202378344,72.27234445098205,-3.1800345279523583
2020-07-09 00:00:00,94.64,94.7,93.08,94.14,125642800,91.11625000000001,88.31142857142856,81.71260000000001,70.51304999999999,89.48652947317403,88.51106183104217,72.92793287060854,-3.2926644188836747
2020-07-10 00:00:00,93.73,94.36,93.11,94.3,90257200,91.78875,88.67238095238095,82.18799999999999,70.7192,90.14779127086487,89.06238927570482,73.20088298642298,-3.356147502446575
2020-07-13 00:00:00,95.63,98.27,93.65,93.87,191649200,92.315,89.21095238095238,82.625,70.9191,90.80930373318914,89.52025696373293,71.1253973758076,-3.3333362715919037
2020-07-14 00:00:00,93.24,95.62,92.3,95.42,170989200,93.05624999999999,89.7895238095238,83.1162,71.12814999999999,91.19084874379614,90.08213725290122,73.9883801279102,-3.4011242101349097
2020-07-15 00:00:00,97.32,97.58,94.87,96.08,153198000,93.88,90.35047619047619,83.6006,71.34179999999999,91.80029978001068,90.65336227643445,75.11962483679744,-3.4681247407867346
2020-07-16 00:00:00,94.94,95.76,94.29,94.9,110577600,94.25625,90.74857142857142,84.03980000000001,71.54325,92.1834565245145,91.05780396439307,69.31543176887493,-3.3869641908326287
2020-07-17 00:00:00,95.35,95.51,94.23,94.71,92186800,94.64500000000001,91.14333333333333,84.4602,71.743,92.8228282066243,91.4056321582604,68.39901179956374,-3.2696222876966914
2020-07-20 00:00:00,94.79,96.84,94.44,96.7,90318000,95.015,91.63142857142857,84.90520000000001,71.95955,93.34310842254352,91.90985766699751,72.49994202030187,-3.2991735340979176
2020-07-21 00:00:00,97.5,97.58,95.11,95.37,103433200,95.16875,92.0795238095238,85.288,72.1672,93.8339001495491,92.23939503204537,66.30664357588083,-3.1786319347359324
2020-07-22 00:00:00,95.06,96.33,94.98,95.63,89001600,95.335,92.43285714285715,85.652,72.3686,94.19968105678595,92.56230979089818,66.90188614854551,-3.0687075257231413
2020-07-23 00:00:00,95.36,95.44,90.46,91.28,197004400,95.01125,92.4895238095238,85.9468,72.5482,94.27102622704636,92.44018504890788,50.74821965584068,-2.600604840306019
2020-07-24 00:00:00,89.46,91.4,87.64,91.06,185438800,94.46625,92.61142857142856,86.25560000000002,72.72995,94.00690221056061,92.30873885377379,50.089504593973984,-2.186671342155222
2020-07-27 00:00:00,92.13,93.31,91.91,93.21,121214000,94.1075,92.78,86.59820000000002,72.91925,94.04766507138436,92.39457324865248,56.088220351745555,-2.008955110360091
2020-07-28 00:00:00,92.78,92.96,91.68,91.68,103625600,93.705,93.00666666666667,86.9192,73.09715,93.98284027219188,92.3265186535427,51.357692935244465,-1.7247733890350219
2020-07-29 00:00:00,92.17,93.63,92.13,93.44,90329200,93.54625,93.22190476190475,87.2398,73.27640000000001,93.9372546970301,92.43256449606245,55.95918973629965,-1.6228672154722403
2020-07-30 00:00:00,92.6,94.68,92.19,94.57,158130000,93.28,93.4557142857143,87.5918,73.46170000000001,93.92737950162609,92.63612978215174,58.662989254091904,-1.6146744331598484
2020-07-31 00:00:00,101.15,104.62,99.13,104.47,374336800,94.4175,94.16904761904763,88.11200000000001,73.69720000000001,95.41913297517763,93.76316504099444,73.82479021990821,-2.379598328121247
2020-08-03 00:00:00,106.38,109.76,106.08,107.1,308151200,95.85125000000001,95.00761904761904,88.6964,73.947,97.22634907606617,95.03333979899497,76.31061621152372,-3.161580316160837
2020-08-04 00:00:00,107.29,108.92,106.56,107.82,173071600,97.91874999999999,95.76619047619047,89.2852,74.19930000000001,98.1299460753583,96.25111696099546,76.95582915531904,-3.7956507590276374
2020-08-05 00:00:00,107.54,108.53,107.06,108.21,121776800,100.0625,96.55714285714286,89.8924,74.45215,98.82820578817744,97.39005820280542,77.31622635373515,-4.280285427837498
2020-08-06 00:00:00,108.55,112.49,107.95,111.98,202428800,102.40875,97.42571428571429,90.56819999999999,74.71885,100.03367731258213,98.7795764692049,80.49228270743426,-4.911947513909752
2020-08-07 00:00:00,111.5,111.96,108.63,109.44,198045600,104.62875,98.1542857142857,91.1926,74.9735,100.99851431337352,99.7948549007092,73.06920003884152,-5.148241769220945
2020-08-10 00:00:00,110.9,112.06,108.34,111.03,212403600,106.82749999999999,98.95095238095237,91.8502,75.2322,101.99582367623711,100.86486871968927,74.64548062522812,-5.401540780997848
2020-08-11 00:00:00,110.28,110.79,107.46,107.73,187902400,108.4725,99.61095238095238,92.4226,75.4739,102.6857998654547,101.51869074638553,66.0098419164247,-5.275190539159269
2020-08-12 00:00:00,108.83,111.57,108.64,111.31,165598000,109.3275,100.36761904761904,93.05940000000001,75.72985,103.962588287878,102.45119638958691,70.0569167389458,-5.4016660985260785
2020-08-13 00:00:00,112.71,114.29,112.21,113.28,210082000,110.1,101.18666666666667,93.7268,75.99265,105.68930244741253,103.48251101915007,72.03043710066233,-5.596350185226285
2020-08-14 00:00:00,113.1,113.27,111.34,113.18,165565200,110.77000000000001,102.05714285714285,94.406,76.26195,106.70177662630852,104.40608139827863,71.7718435717879,-5.6771271741198746
2020-08-17 00:00:00,114.31,114.34,112.25,112.88,119561600,111.35375,102.92238095238095,95.03399999999999,76.52980000000001,107.55174262582416,105.21312126510924,70.94893156244417,-5.651785758875604
2020-08-18 00:00:00,112.63,114.25,112.29,113.82,105633600,111.58375,103.73761904761906,95.67119999999998,76.79565000000001,108.26652441614405,106.0328240017655,72.03103068086602,-5.642509313782497
2020-08-19 00:00:00,114.23,115.4,113.87,113.96,145538000,112.14875,104.62285714285714,96.2594,77.0536,109.44848714201639,106.7877931444545,72.19713440110964,-5.582107434421445
2020-08-20 00:00:00,114.01,116.61,113.99,116.49,126907200,112.83125000000001,105.61619047619048,96.8548,77.32215,110.80117847158449,107.71181284498265,75.07764301539228,-5.672993626552568
2020-08-21 00:00:00,117.47,122.99,117.45,122.5,338054800,114.67750000000001,107.10285714285713,97.65359999999998,77.6212,112.5859884069844,109.12021162165097,80.29921988642899,-6.158981456552127
2020-08-24 00:00:00,126.76,126.84,122.07,123.96,345937600,116.25874999999999,108.66952380952381,98.4674,77.92739999999999,114.43178882778909,110.53352480054136,81.32294649947569,-6.586020566021276
2020-08-25 00:00:00,122.82,123.29,121.2,122.94,211495600,117.46625,110.0852380952381,99.2402,78.2249,115.34318810567888,111.71509386715647,78.26316797207829,-6.7641734800951525
2020-08-26 00:00:00,124.28,125.08,123.2,124.62,163022400,118.89625,111.65380952380953,100.0018,78.5299,116.22549754831152,112.9441325464749,79.62307532005426,-6.960684469981004
2020-08-27 00:00:00,125.23,125.56,121.97,123.13,155552400,120.1775,113.06761904761905,100.736,78.82495,117.1190471394928,113.91421516109634,75.13346976499056,-6.916461633339068
2020-08-28 00:00:00,124.11,124.54,122.7,122.93,187630000,121.31625,114.41809523809522,101.4656,79.1193,118.10345014910007,114.77286133623002,74.52602664540822,-6.787039620205491
