time,open,high,low,close,volume,sma50,sma200,ema8,ema20,rsi,macd,stoch,vwap,aroon_up,aroon_down,roc,obv,adi
2021-11-09 12:15:00,16.34,16.34,16.26,16.295,119694.0,16.410301999999998,16.0166355,16.345891198343125,16.37740505335541,43.377562426631016,0.021616031183928186,34.61538461538497,16.37426326384611,52.0,64.0,-1.361985472154951,1748074.0,-3262227.0230893004
2021-11-09 12:30:00,16.295,16.317,16.265,16.27,143976.0,16.415902,16.0192325,16.329026487600206,16.367176000654894,41.76100452836289,0.02712568098696977,28.20512820512802,16.369591396045358,48.0,60.0,-1.0942249240121564,1604098.0,-3378515.3307816135
2021-11-09 12:45:00,16.2796,16.28,16.24,16.28,108377.0,16.416301999999998,16.0218825,16.318131712577937,16.358873524402046,42.681174544357134,0.030335512815707233,30.76923076923098,16.364494645842278,44.0,56.00000000000001,-1.0334346504559158,1712475.0,-3270138.3307816135
2021-11-09 13:00:00,16.279,16.3,16.2519,16.2699,96029.0,16.4167,16.024456999999998,16.307413554227285,16.350399855411375,41.960072887988325,0.033310332478500015,28.17948717948705,16.359419428918937,40.0,52.0,0.6489328796783215,1616446.0,-3294295.3141495963
2021-11-09 13:15:00,16.265,16.3,16.26,16.275,77410.0,16.4164,16.027032000000002,16.300210542176778,16.34321891680077,42.488455656781106,0.034854589109137635,35.93749999999948,16.306541320745904,36.0,48.0,0.03073140749845732,1693856.0,-3313647.8141496065
2021-11-09 13:30:00,16.275,16.3,16.22,16.2297,63263.0,16.414194,16.0294305,16.284541532804163,16.332407591391174,39.08482325346997,0.03928094870169829,26.807692307692523,16.314528906594756,32.0,44.0,-0.6750305997551942,1630593.0,-3361569.5366496034
2021-11-09 13:45:00,16.2235,16.25,16.22,16.22,43563.0,16.411593999999997,16.032285499999997,16.27019896995879,16.321702106496776,38.37591719546619,0.04307503728616524,0.0,16.326167675552217,28.000000000000004,40.0,-1.1277049679975755,1587030.0,-3405132.5366496034
2021-11-09 14:00:00,16.2204,16.23,16.2,16.23,86854.0,16.406194,16.035210499999998,16.261265865523505,16.3129685725447,39.592342591648304,0.044759009398941174,13.636363636364003,16.321067013546074,24.0,36.0,-0.8552229688454525,1673884.0,-3318278.5366496034
2021-11-09 14:15:00,16.23,16.28,16.22,16.2798,99813.0,16.40199,16.0380845,16.265384562073837,16.30980966087378,45.375156803492246,0.0415956370155115,38.000000000000945,16.304718071803386,20.0,32.0,-0.18577445877092652,1773697.0,-3219130.956649602
2021-11-09 14:30:00,16.28,16.31,16.28,16.3,94732.0,16.39819,16.0409845,16.273076881612987,16.30887540745723,47.56772280493636,0.03703179099413134,50.00000000000089,16.294882048995106,16.0,28.000000000000004,-0.3971891231286143,1868429.0,-3187553.623316261
2021-11-09 14:45:00,16.3,16.32,16.29,16.31,72847.0,16.39539,16.0440095,16.28128201903232,16.308982511508923,48.66622019526126,0.03223639264696132,56.41025641025604,16.290785751266377,12.0,24.0,-0.5184507471790233,1941276.0,-3163271.2899829336
2021-11-09 15:00:00,16.31,16.34,16.3,16.34,70109.0,16.394190000000002,16.0472345,16.294330459247362,16.31193655803188,51.92057930040012,0.02571878547870199,71.79487179487198,16.289635977436646,8.0,20.0,0.030609121518206335,2011385.0,-3093162.2899829336
2021-11-09 15:15:00,16.3313,16.34,16.31,16.325,86844.0,16.39189,16.050359500000003,16.30114591274795,16.313180695362178,50.206706252617906,0.02151588772033719,64.102564102564,16.2847024945976,4.0,16.0,0.18410555385085964,1924541.0,-3093162.2899829336
2021-11-09 15:30:00,16.32,16.35,16.32,16.345,282777.0,16.38999,16.0534345,16.310891265470627,16.316211105327685,52.460019346456946,0.016382382209133795,96.66666666666501,16.29141796509409,4.0,12.0,0.46097111247694705,2207318.0,-2904644.2899829783
2021-11-09 15:45:00,16.345,16.38,16.3429,16.375,125178.0,16.38889,16.0566845,16.325137650921597,16.32181004767743,55.69852607186061,0.009780548749255047,97.22222222222277,16.297275723254064,4.0,8.0,0.5835380835380765,2332496.0,-2813206.990791598
2021-11-09 16:00:00,16.375,16.39,16.37,16.385,139063.0,16.38779,16.0599095,16.338440395161243,16.32782813837482,56.75601288531066,0.0036989920641730123,97.36842105263212,16.306707909317126,16.0,4.0,0.7074413487483129,2471559.0,-2743675.4907915853
2021-11-09 16:15:00,16.395,16.5,16.38,16.38,11734.0,16.38579,16.0629845,16.347675862903188,16.332796887101026,56.035773537115816,-0.0007090536812803805,59.999999999999766,16.31090643692071,12.0,60.0,0.6451612903225833,2459825.0,-2755409.4907915853
2021-11-09 16:30:00,16.43,16.43,16.37,16.4,4922.0,16.38419,16.0661245,16.3593034489247,16.339197183567595,58.31451223549085,-0.005750011986904724,66.66666666666627,16.314074557140536,8.0,56.00000000000001,1.0493108313770276,2464747.0,-2755409.4907915858
2021-11-09 16:45:00,16.4,16.4,16.34,16.34,4557.0,16.383789999999998,16.0687745,16.355013793608098,16.339273642275444,49.95006761703551,-0.004847628756415645,46.66666666666674,16.316583299248503,4.0,52.0,0.7398273736128298,2460190.0,-2759966.4907915858
2021-11-09 17:00:00,16.34,16.35,16.31,16.31,6921.0,16.38099,16.071074499999998,16.345010728361853,16.33648567634445,46.36876760893564,-0.0016922273221986472,36.66666666666639,16.320358190564356,92.0,48.0,0.49291435613061174,2453269.0,-2766887.4907915858
2021-11-09 17:15:00,16.31,16.36,16.3,16.36,3018.0,16.379389999999997,16.073839,16.348341677614776,16.338725135740216,52.48356293097696,-0.003189366058101939,53.33333333333326,16.324025958635993,88.0,44.0,0.4926350446565549,2456287.0,-2763869.4907915858
2021-11-09 17:30:00,16.35,16.3899,16.3,16.31,2974.0,16.37659,16.076564,16.33982130481149,16.335989408526864,46.744048464180075,-0.0003373879616361819,32.14285714285696,16.33303913691083,84.0,40.0,0.061349693251521537,2453313.0,-2766181.8667648896
2021-11-09 17:45:00,16.33,16.36,16.33,16.35,630.0,16.374390000000002,16.079414,16.342083237075606,16.337323750571926,51.32959857091427,-0.0012899705018796226,31.81818181818211,16.341099874582465,80.0,36.0,0.24524831391785837,2453943.0,-2765971.8667648896
2021-11-09 18:00:00,16.32,16.37,16.32,16.37,2811.0,16.37219,16.082514,16.348286962169915,16.34043577432698,53.486152139251786,-0.0036170369308266004,38.09523809523882,16.346310720686983,76.0,32.0,0.18359853121175726,2456754.0,-2763160.8667648896
2021-11-09 18:15:00,16.41,16.41,16.3001,16.3001,3525.0,16.368192,16.0849895,16.337578748354378,16.336594272010124,45.84107338135993,0.0001770510457070884,0.04999999999988365,16.350141524408006,72.0,28.000000000000004,-0.15252679938743532,2453229.0,-2766685.8667648896
2021-11-09 18:30:00,16.31,16.4,16.3,16.37,2742.0,16.365592,16.0877395,16.344783470942296,16.33977576991392,53.06570331412404,-0.0024284589561069936,35.00000000000027,16.35259644629254,68.0,24.0,0.1529519730804658,2455971.0,-2765589.0667648893
2021-11-09 18:45:00,16.4,16.4,16.29,16.29,818.0,16.361592,16.089607,16.33260936628845,16.335035220398307,45.572820207410224,0.0019396281815744487,0.0,16.356611142359764,64.0,20.0,-0.519083969465654,2455153.0,-2766407.0667648893
2021-11-09 19:00:00,16.39,16.39,16.35,16.35,557.0,16.358791999999998,16.092107000000002,16.336473951557686,16.33646043750323,51.14459549752534,0.000553489862873846,28.57142857142954,16.37332559788873,60.0,16.0,-0.21361000915471554,2455710.0,-2766964.0667648893
2021-11-09 19:15:00,16.35,16.4001,16.35,16.4001,5356.0,16.356994,16.094357499999997,16.350613073433756,16.342521348217208,55.26288518681045,-0.00453540471574243,52.428571428570834,16.378467954451175,100.0,12.0,0.1227106227106187,2461066.0,-2761608.0667648893
2021-11-09 19:30:00,16.45,16.49,16.45,16.49,3559.0,16.357394000000003,16.0972575,16.381587946004032,16.35656693410128,61.52957145012085,-0.015642254830432023,95.23809523809452,16.376706567634812,100.0,8.0,0.5487804878048772,2464625.0,-2758049.0667648893
2021-11-09 19:45:00,16.3901,16.48,16.3901,16.45,2458.0,16.356594,16.0997075,16.396790624669805,16.36546532132973,57.65944277766825,-0.020975060420795444,80.00000000000036,16.36885007581163,96.0,4.0,0.673194614443081,2462167.0,-2757231.5561975925
2021-11-10 04:15:00,16.39,16.49,16.39,16.45,6103.0,16.355794,16.1022075,16.40861493029874,16.37351624310785,57.65944277766825,-0.024914152431243508,80.00000000000036,16.375394893074652,92.0,4.0,0.8583690987124498,2468270.0,-2756010.9561975924
2021-11-10 04:30:00,16.45,16.45,16.43,16.43,3273.0,16.354794,16.1047575,16.41336716801013,16.37889564852615,55.630391594318525,-0.026120972069843873,70.00000000000054,16.381444664953253,88.0,4.0,0.4278728606356985,2464997.0,-2759283.9561975924
2021-11-10 04:45:00,16.43,16.45,16.4,16.45,6154.0,16.354194,16.1074075,16.421507797341214,16.38566749152366,57.25047918586907,-0.028364252731769568,80.00000000000036,16.397850854214983,84.0,72.0,0.8583690987124498,2471151.0,-2753129.9561975924
2021-11-10 05:00:00,16.44,16.49,16.43,16.44,11844.0,16.353493999999998,16.110107499999998,16.42561717570983,16.390842016140454,56.146576304980464,-0.029000848660835743,75.00000000000134,16.413602092013228,80.0,68.0,0.5504587155963293,2459307.0,-2761025.9561975915
2021-11-10 05:15:00,16.44,16.45,16.43,16.43,1715.0,16.353894,16.112557499999998,16.426591136663202,16.3945713479366,55.00439817216175,-0.02837139135556299,70.00000000000054,16.41900269667281,76.0,64.0,0.3665241295051846,2457592.0,-2762740.9561975915
2021-11-10 05:30:00,16.41,16.44,16.41,16.44,1180.0,16.354094,16.1150575,16.429570884071378,16.398897886228355,55.96901241919487,-0.02835262689866269,75.00000000000134,16.420126576446876,72.0,60.0,0.8582769430862437,2458772.0,-2761560.9561975915
2021-11-10 05:45:00,16.42,16.42,16.41,16.41,1170.0,16.352494,16.1174575,16.425221798722184,16.399955230397083,52.343633449391525,-0.02562165614868661,60.00000000000071,16.423690371427437,68.0,56.00000000000001,0.24434941967012305,2457602.0,-2762730.9561975915
2021-11-10 06:00:00,16.43,16.44,16.4,16.4,2267.0,16.350094000000002,16.1198075,16.419616954561697,16.39995949416879,51.15417230949941,-0.022392301217522004,54.99999999999991,16.429443769141123,64.0,52.0,0.6752608962553679,2455335.0,-2764997.9561975915
2021-11-10 06:15:00,16.41,16.41,16.4,16.4,3633.0,16.349094,16.1221075,16.415257631325765,16.399963351867,51.15417230949941,-0.01960699691284873,54.99999999999991,16.431534044096605,60.0,48.0,0.30581039755349937,2458968.0,-2768630.9561975915
2021-11-10 06:30:00,16.4,16.4,16.3,16.31,12427.0,16.346293999999997,16.1240075,16.391867046586707,16.391395413593955,41.34702799076649,-0.010021849700777352,5.263157894735858,16.413815952411827,56.00000000000001,44.0,-0.5493868939823515,2446541.0,-2778572.556197592
2021-11-10 06:45:00,16.34,16.34,16.3,16.3,783.0,16.348994,16.1257075,16.371452147345217,16.382691088489768,40.41977640458244,-0.0016001890679504527,0.0,16.412999456305243,52.0,40.0,-1.1522134627046559,2445758.0,-2779355.556197592
2021-11-10 07:00:00,16.31,16.31,16.2,16.2,1453.0,16.347594,16.1269575,16.33335167015739,16.36529193720503,32.556906319204046,0.012993421844583963,0.0,16.41131592409383,48.0,100.0,-1.5197568389057752,2444305.0,-2780808.556197592
2021-11-10 07:15:00,16.3,16.3,16.24,16.25,3077.0,16.345793999999998,16.1284575,16.31482907678908,16.354311752709314,38.95155230475588,0.020290485416001758,17.241379310345124,16.399359692024262,44.0,96.0,-1.2158054711246158,2447382.0,-2782859.889530925
2021-11-10 07:30:00,16.25,16.25,16.17,16.17,6003.0,16.341094000000002,16.129557499999997,16.28264483750262,16.336758252451286,33.48153121970593,0.03215809379343071,0.0,16.377802735121094,40.0,100.0,-1.5824710894704688,2441379.0,-2788862.889530925
2021-11-10 07:45:00,16.15,16.18,16.14,16.14,10864.0,16.336494000000002,16.1305075,16.25094598472426,16.31801937126545,31.684611918094305,0.043482765954735214,0.0,16.33469156427664,36.0,100.0,-1.8844984802431533,2430515.0,-2799726.889530925
2021-11-10 08:00:00,16.14,16.14,16.06,16.08,8372.0,16.331892,16.1310575,16.21295798811887,16.295350859716358,28.401543835024725,0.056646167038895356,4.651162790697579,16.301503669664424,32.0,100.0,-2.1897810218978284,2422143.0,-2803912.889530925
2021-11-10 08:15:00,16.16,16.18,16.06,16.08,10153.0,16.326192,16.131657500000003,16.1834117685369,16.274841254029084,28.401543835024725,0.0663138326513959,4.651162790697579,16.264281590406675,28.000000000000004,96.0,-2.1302495435179636,2432296.0,-2810681.556197592
2021-11-10 08:30:00,16.13,16.15,16.13,16.15,1864.0,16.321292,16.132607500000002,16.175986931084253,16.26295161078822,37.20534689582587,0.06754845576488222,23.076923076923006,16.226342266898598,24.0,92.0,-1.7639902676399188,2434160.0,-2808817.556197592
2021-11-10 08:45:00,16.14,16.14,16.08,16.1,6807.0,16.316592,16.1333075,16.159100946398866,16.247432409760773,33.99036090718435,0.0717345740929396,10.526315789474324,16.20956442503057,20.0,88.0,-1.8890920170627588,2427353.0,-2811086.5561975916
2021-11-10 09:00:00,16.1,16.13,16.08,16.13,3680.0,16.313292,16.1341575,16.15263406942134,16.236248370735936,37.481127394875855,0.0718036460127216,18.4210526315789,16.201098277580986,16.0,84.0,-1.6463414634146318,2431033.0,-2807406.5561975916
2021-11-10 09:15:00,16.15,16.15,16.11,16.13,10087.0,16.310492,16.1348575,16.147604276216597,16.226129478284893,37.481127394875855,0.07103948702095408,18.4210526315789,16.18924749396506,12.0,80.0,-1.6463414634146318,2441120.0,-2807406.5561975916
2021-11-10 09:30:00,16.16,16.17,16.11,16.14,38797.0,16.307692,16.1354075,16.145914437057353,16.21792667082919,38.73364430996792,0.06883349935480254,22.85714285714329,16.168750395480227,8.0,76.0,-1.0423053341508166,2479917.0,-2807406.5561975916
2021-11-10 09:45:00,16.13,16.13,15.94,16.09,822189.0,16.304094,16.1356575,16.133489006600165,16.205743178369268,34.96205731167554,0.07030933808525575,32.608695652174056,16.06651744974851,4.0,72.0,-1.2883435582822138,1657728.0,-2331402.3983028485
2021-11-10 10:00:00,16.1,16.28,16.09,16.26,185604.0,16.303794,16.1368575,16.16160256068902,16.21091049471505,52.05575022010511,0.05710312241156146,80.00000000000044,16.087489873690338,4.0,68.0,0.37037037037038445,1843332.0,-2184872.9246186367
2021-11-10 10:15:00,16.255,16.27,16.1816,16.245,131056.0,16.3041,16.1380825,16.18013532498035,16.214157114266,50.787363199945894,0.04730220560269416,82.432432432433,16.102641651088785,4.0,64.0,-0.03076923076922465,1712276.0,-2127943.6214512116
2021-11-10 10:30:00,16.249,16.31,16.2387,16.24,173341.0,16.3045,16.139332500000002,16.193438586095827,16.216618341478764,50.346990866249044,0.039483228551841165,81.08108108108097,16.122178956375855,8.0,60.0,0.4329004329004126,1538935.0,-2294963.631268898
2021-11-10 10:45:00,16.25,16.27,16.21,16.235,98673.0,16.3046,16.1405575,16.20267445585231,16.218368975623644,49.881205345685956,0.03330615845727536,79.72972972972988,16.129493743750647,4.0,56.00000000000001,0.5885997521685183,1440262.0,-2311409.131268901
2021-11-10 11:00:00,16.235,16.27,16.225,16.23,72647.0,16.303604,16.141735999999998,16.20874679899624,16.219476692230916,49.38913345727795,0.028485876662877274,78.3783783783788,16.134414409510242,4.0,52.0,0.9328358208955356,1367615.0,-2367912.3534911256
2021-11-10 11:15:00,16.225,16.26,16.2223,16.235,183555.0,16.302304000000003,16.142910999999998,16.214580843663743,16.22095510249464,49.92115667839492,0.02398581683349832,79.72972972972988,16.145297027044304,8.0,48.0,0.9639303482587137,1551170.0,-2427798.9980534744
2021-11-10 11:30:00,16.23,16.25,16.22,16.2253,189520.0,16.30061,16.1440375,16.216962878405134,16.221368902257055,48.848345990789866,0.02096057546480168,77.1081081081086,16.154022650351777,4.0,44.0,0.46625386996905355,1361650.0,-2550355.26472012
2021-11-10 11:45:00,16.2299,16.23,16.15,16.1587,120965.0,16.296984,16.144981,16.20401557209288,16.21540043537543,42.15059044230976,0.02366432566921617,59.10810810810826,16.155774054857837,4.0,40.0,0.36459627329191424,1240685.0,-2645010.3772201175
2021-11-10 12:00:00,16.15,16.21,16.1401,16.1953,54503.0,16.29439,16.1462575,16.202078778294464,16.21348610819682,46.4925449112118,0.022593311434278007,69.00000000000017,16.156463384995103,4.0,36.0,0.4048357098574122,1295188.0,-2613431.3858038103
2021-11-10 12:15:00,16.195,16.2,16.1619,16.165,73099.0,16.29079,16.1475575,16.193839049784582,16.208868383606646,43.57655854116859,0.02391381809996318,60.81081081081084,16.15726991853114,4.0,32.0,0.21698698078115403,1222089.0,-2674635.010475727
2021-11-10 12:30:00,16.17,16.21,16.17,16.205,39545.0,16.287390000000002,16.149282499999998,16.196319260943564,16.2084999661203,48.19578558158165,0.021484997759969815,71.62162162162144,16.158023810320504,4.0,28.000000000000004,0.4027261462205559,1261634.0,-2644976.260475732
2021-11-10 12:45:00,16.2099,16.2189,16.14,16.145,44794.0,16.28259,16.1505325,16.184914980733883,16.202452350299318,42.56649610713898,0.024123557348183056,55.40540540540554,16.158350543885412,4.0,24.0,0.3418272218769404,1216840.0,-2684092.9474212336
2021-11-10 13:00:00,16.145,16.2,16.14,16.19,38063.0,16.27879,16.1521075,16.186044985015243,16.201266412175574,47.51762200695578,0.02232614896460916,67.56756756756819,16.158983126813833,52.0,20.0,-0.43050430504305215,1254903.0,-2658717.614087898
2021-11-10 13:15:00,16.195,16.2,16.07,16.07,101277.0,16.272190000000002,16.1530825,16.160257210567412,16.188764849111234,38.08824438986928,0.03023614354768256,0.0,16.21356863811487,48.0,100.0,-1.0772545398584223,1153626.0,-2759994.614087898
2021-11-10 13:30:00,16.0708,16.078,16.015,16.04,108834.0,16.266189999999998,16.153982499999998,16.133533385996877,16.174596768243497,36.15654329766411,0.038482023707668844,8.474576271186011,16.2011506023383,44.0,100.0,-1.2315270935960547,1044792.0,-2782452.423611711
2021-11-10 13:45:00,16.05,16.05,16.0,16.0,105121.0,16.259990000000002,16.154532500000002,16.103859300219796,16.157968504601257,33.702224585208256,0.0476948127366299,0.0,16.184438780040228,40.0,100.0,-1.4474899907606986,939671.0,-2887573.423611711
2021-11-10 14:00:00,16.01,16.015,15.95,15.9711,139487.0,16.252212,16.155002500000002,16.074357233504283,16.140171504163042,32.01150093635971,0.05667469231502764,6.59375000000017,16.153565882894203,36.0,100.0,-1.5951940850277297,800184.0,-2936501.171304018
2021-11-10 14:15:00,15.975,16.02,15.96,15.965,72873.0,16.245312,16.1553525,16.050055626058885,16.123488503766563,31.650579727071914,0.063550954750351,4.687500000000173,16.13802520416708,32.0,100.0,-1.6630736064059106,727311.0,-2997228.67130402
2021-11-10 14:30:00,15.97,15.9761,15.86,15.87,120037.0,16.235712,16.155162500000003,16.010043264712465,16.09934674150308,26.61732190806643,0.07579246002303819,2.4999999999999334,16.11225981421881,28.000000000000004,100.0,-2.1897900192908697,607274.0,-3096587.4628630215
2021-11-10 14:45:00,15.865,15.888,15.79,15.79,131065.0,16.224111999999998,16.1546375,15.961144761443029,16.069885147074213,23.262462946344854,0.09090141760109205,0.0,16.066532175662324,24.0,100.0,-2.2817429619957084,476209.0,-3227652.4628630215
2021-11-10 15:00:00,15.79,15.91,15.7801,15.87,83100.0,16.21551,16.1547835,15.940890370011246,16.050848466400478,32.43364071789415,0.09532124000439879,19.98221827072679,16.02676030180443,20.0,96.0,-2.008607435490546,559309.0,-3195730.2919623293
2021-11-10 15:15:00,15.87,15.95,15.87,15.935,79458.0,16.20681,16.1553585,15.939581398897635,16.03981527912424,38.830412551613406,0.09251259670209322,35.30082041932556,16.004011529091983,16.0,92.0,-1.4228270955768554,638767.0,-3146069.041962327
2021-11-10 15:30:00,15.94,15.975,15.94,15.965,61093.0,16.20031,16.1561835,15.945229976920384,16.03269001444574,41.57949781188237,0.08686465569086366,42.137648131267035,15.99367731135722,12.0,88.0,-1.4810243751928323,699860.0,-3119886.327676612
2021-11-10 15:45:00,15.965,15.975,15.9,15.905,102383.0,16.19141,16.1569585,15.936289982049187,16.020529060689004,37.909888386185784,0.08623604486222547,28.463992707383678,15.977247467668464,8.0,84.0,-1.4865283369464244,597477.0,-3208618.261009948
2021-11-10 16:00:00,15.91,15.96,15.9,15.9,121910.0,16.181407999999998,16.1579585,15.928225541593813,16.009050102528146,37.611988501622186,0.08515965694962091,27.3245214220603,15.965342066980018,4.0,80.0,-1.791229153798647,475567.0,-3330528.261009948
2021-11-10 16:15:00,15.91,16.0,15.9,15.9,7214.0,16.169607999999997,16.1587635,15.92195319901741,15.998664378477846,37.611988501622186,0.08334585266539207,28.554417718504688,15.958024536073559,4.0,76.0,-1.0578718108276286,482781.0,-3337742.261009948
2021-11-10 16:30:00,15.9,15.91,15.89,15.91,3556.0,16.158808,16.1595555,15.919296932569099,15.990220151956146,38.72878409178549,0.0801772498482265,30.935937127887822,15.951141877052677,4.0,72.0,-0.8104738154613403,486337.0,-3334186.261009948
2021-11-10 16:45:00,15.91,15.95,15.89,15.95,5160.0,16.148808,16.1604555,15.926119836442632,15.986389661293655,43.11523421826331,0.0735901422296692,57.032561262168514,15.93665358598289,4.0,68.0,-0.31250000000000444,491497.0,-3329026.261009948
2021-11-10 17:00:00,15.92,15.97,15.91,15.9224,3916.0,16.138656,16.1613175,15.925293206122046,15.980295407837117,40.937467084692166,0.06979237822960904,52.72323082623183,15.925336148214335,8.0,64.0,-0.30492577217599404,487581.0,-3331323.6476766146
2021-11-10 17:15:00,16.1,16.1,16.1,16.1,100.0,16.131656,16.1630925,15.964116938094925,15.991695845185962,56.25079069943953,0.05185404599902377,100.0,15.915046495059512,4.0,60.0,0.845599749451936,487681.0,-3331323.6476766146
2021-11-10 17:30:00,16.1,16.1,16.1,16.1,300.0,16.124856,16.1647675,15.994313174073831,16.002010526596823,56.25079069943953,0.03720886780128474,100.0,15.903908221603665,4.0,56.00000000000001,1.4492753623188546,487981.0,-3331323.6476766146
2021-11-10 17:45:00,16.0,16.1,16.0,16.1,8279.0,16.118256,16.1665925,16.017799135390757,16.01134285739713,56.25079069943953,0.025310692657168232,100.0,15.897972011941103,16.0,52.0,1.963267891070312,496260.0,-3323044.6476766146
2021-11-10 18:00:00,16.0,16.09,15.95,15.95,4053.0,16.108456,16.167617500000002,16.00273266085948,16.005500680502166,44.17017956041784,0.027666131588050646,53.110346983431995,15.897828942516218,12.0,48.0,0.504095778197858,492207.0,-3327097.6476766146
2021-11-10 18:30:00,16.0,16.0,15.92,15.92,1539.0,16.098656,16.1684425,15.984347625112928,15.997357758549578,42.21734320481058,0.031589439792155005,43.73241638011872,15.918420330207173,8.0,44.0,-0.09413241292752161,490668.0,-3328636.6476766146
2021-11-10 18:45:00,15.95,15.95,15.95,15.95,704.0,16.089656,16.1694675,15.976714819532278,15.99284749583057,44.84348509639751,0.03191010075215317,34.782608695651874,15.932002183828958,4.0,40.0,-0.09395552771688423,491372.0,-3328636.6476766146
2021-11-10 19:00:00,15.95,15.95,15.95,15.95,800.0,16.080655999999998,16.1704675,15.970778192969549,15.988766781941944,44.84348509639751,0.031797682977199315,28.571428571427845,15.935430451049353,8.0,36.0,0.2829298962590376,492172.0,-3328636.6476766146
2021-11-10 19:15:00,15.95,16.03,15.95,16.03,5969.0,16.075056000000004,16.1716175,15.983938594531871,15.99269375509033,51.64080682864846,0.02496547323355003,66.66666666666667,15.931309408524301,4.0,32.0,0.8176100628930866,498141.0,-3322667.6476766146
2021-11-10 19:30:00,16.05,16.11,16.05,16.11,280.0,16.071255999999998,16.1730675,16.011952240191455,16.00386577841506,57.30689621815862,0.012946329152530467,100.0,15.934483002401596,100.0,28.000000000000004,1.3207547169811262,498421.0,-3322387.6476766146
2021-11-10 19:45:00,16.15,16.15,16.15,16.15,703.0,16.070256,16.1739675,16.042629520148907,16.01778332332791,59.840547531294604,0.00019120112150261548,100.0,15.97951462507536,100.0,24.0,1.508485229415452,499124.0,-3322387.6476766146
2021-11-10 20:00:00,16.05,16.05,16.05,16.05,102.0,16.066256,16.1747675,16.04426740456026,16.020851578249065,51.596605329934555,-0.0018271037588917238,61.538461538462066,15.98911224913755,96.0,20.0,0.6269592476489118,499022.0,-3322387.6476766146
2021-11-11 04:15:00,16.15,16.15,16.1,16.15,1116.0,16.065856,16.176267,16.0677635368802,16.03315142793963,57.85007276069205,-0.011364783038299464,100.0,16.00322389186679,92.0,16.0,1.4294327488318275,500138.0,-3321271.6476766146
2021-11-11 04:30:00,16.18,16.19,16.12,16.15,12567.0,16.066056,16.177567,16.086038306462378,16.04427986337395,57.85007276069205,-0.018707810587255125,85.71428571428481,16.059231130239766,88.0,12.0,0.31055900621116245,512705.0,-3323066.9333909014
2021-11-11 04:45:00,16.15,16.16,16.1,16.15,5368.0,16.067456,16.178966999999997,16.100252016137404,16.054348447814526,57.85007276069205,-0.024247700426613505,85.18518518518425,16.080853788602354,84.0,8.0,0.31055900621116245,518073.0,-3319488.266724235
2021-11-11 05:00:00,16.15,16.15,16.15,16.15,1518.0,16.068856,16.180317,16.111307123662424,16.063458119451237,57.85007276069205,-0.028311742888483593,85.18518518518425,16.08323379062928,80.0,4.0,0.31055900621116245,519591.0,-3319488.266724235
2021-11-11 05:15:00,16.15,16.15,16.15,16.15,3102.0,16.068856,16.181667,16.11990554062633,16.07170020331302,57.85007276069205,-0.031173180795779132,85.18518518518425,16.087617281272596,76.0,4.0,1.2539184952978013,522693.0,-3319488.266724235
2021-11-11 05:30:00,16.15,16.15,16.14,16.15,4621.0,16.069856,16.183117,16.126593198264924,16.07915732680702,57.85007276069205,-0.0330597981784706,85.18518518518425,16.098133217096272,72.0,16.0,1.4447236180904437,527314.0,-3314867.266724235
2021-11-11 05:45:00,16.15,16.15,16.15,16.15,1856.0,16.070256,16.184117,16.131794709761607,16.085904248063493,57.85007276069205,-0.0341611673736999,85.18518518518425,16.110743694868926,68.0,12.0,1.2539184952978013,529170.0,-3314867.266724235
2021-11-11 06:00:00,16.14,16.15,16.13,16.15,3570.0,16.070656,16.185167,16.135840329814584,16.09200860539078,57.85007276069204,-0.03463476241413588,83.33333333333235,16.119468729302678,64.0,8.0,1.2539184952978013,532740.0,-3311297.266724235
2021-11-11 06:15:00,16.15,16.15,16.14,16.15,2872.0,16.070856000000003,16.186517,16.138986923189123,16.097531595353566,57.85007276069204,-0.034611114512319574,83.33333333333235,16.123910689106893,60.0,4.0,0.7485963817841387,535612.0,-3308425.266724235
2021-11-11 06:30:00,16.15,16.15,16.14,16.15,1786.0,16.072056,16.188017,16.14143427359154,16.10252858627227,57.85007276069204,-0.03419815829850492,83.33333333333235,16.127867781935578,56.00000000000001,4.0,0.24829298572314804,537398.0,-3306639.266724235
2021-11-11 06:45:00,16.15,16.15,16.14,16.15,1557.0,16.069856,16.189217,16.143337768348974,16.107049673293957,57.85007276069204,-0.03348489450365477,71.42857142856961,16.146703804833653,52.0,4.0,0.0,538955.0,-3305082.266724235
2021-11-11 07:00:00,16.15,16.15,16.14,16.14,8487.0,16.067756,16.190217,16.142596042049203,16.110187799646912,56.20916664055562,-0.03174675455608167,64.28571428571392,16.14644523446758,48.0,28.000000000000004,0.5607476635514009,530468.0,-3313569.266724235
2021-11-11 07:15:00,16.15,16.15,16.13,16.13,2176.0,16.065556,16.191167,16.139796921593824,16.112074675871014,54.54305548590773,-0.029225456824438112,57.14285714285569,16.145976238378896,44.0,24.0,-0.12383900928792306,528292.0,-3315745.266724235
2021-11-11 07:30:00,16.14,16.15,16.14,16.14,2660.0,16.063655999999998,16.192217,16.13984205012853,16.114734230549963,55.94921679269519,-0.027714748267456457,44.44444444444357,16.14602805317711,40.0,20.0,-0.06191950464395053,530952.0,-3318405.266724235
